,RS_BA,BA_RS,RS_BG,BG_RS,RS_HR,HR_RS,RS_HU,HU_RS,RS_ME,ME_RS,RS_MK,MK_RS,RS_RO,RO_RS,RS_BA_net_export,RS_BG_net_export,RS_HR_net_export,RS_HU_net_export,RS_ME_net_export,RS_MK_net_export,RS_RO_net_export,Net Export,gap_filling_method,bidding_zone,source_download_date
2026-01-05 06:00:00+00:00,0.0,172.0939,131.801,0.0,50.0,0.0,195.198,0.0,111.8186,0.0,0.0,182.2068,226.1968,0.0,-172.0939,131.801,50.0,195.198,111.8186,-182.2068,226.1968,360.7137,None,RS,2026-04-23
2026-01-05 07:00:00+00:00,0.0,90.6869,0.0,45.5397,81.0,0.0,230.32275,0.0,0.0,26.7678,0.0,148.3851,329.6567,0.0,-90.6869,-45.5397,81.0,230.32275,-26.7678,-148.3851,329.6567,329.59995000000004,None,RS,2026-04-23
2026-01-05 08:00:00+00:00,0.0,116.8025,0.0,56.2256,32.0,0.0,152.21425,0.0,0.0,61.7801,0.0,113.6294,386.5727,0.0,-116.8025,-56.2256,32.0,152.21425,-61.7801,-113.6294,386.5727,222.34935,None,RS,2026-04-23
2026-01-05 09:00:00+00:00,0.0,170.0935,0.0,38.0879,0.0,40.0,76.72925,0.0,12.6489,0.0,0.0,145.7564,285.4415,0.0,-170.0935,-38.0879,-40.0,76.72925,12.6489,-145.7564,285.4415,-19.118150000000014,None,RS,2026-04-23
2026-01-05 10:00:00+00:00,0.0,191.4266,9.3125,0.0,0.0,85.0,33.27275,2.02675,70.6746,0.0,0.0,99.8481,305.9243,0.0,-191.4266,9.3125,-85.0,31.246000000000002,70.6746,-99.8481,305.9243,40.8827,None,RS,2026-04-23
2026-01-05 11:00:00+00:00,0.0,199.4024,56.4459,0.0,0.0,120.0,11.88225,5.62975,94.153,0.0,0.0,121.244,352.9578,0.0,-199.4024,56.4459,-120.0,6.252500000000001,94.153,-121.244,352.9578,69.16280000000006,None,RS,2026-04-23
2026-01-05 12:00:00+00:00,0.0,189.1192,62.0511,0.0,0.0,121.0,47.8495,0.0585,77.0084,0.0,0.0,128.0782,391.8992,0.0,-189.1192,62.0511,-121.0,47.791,77.0084,-128.0782,391.8992,140.55229999999997,None,RS,2026-04-23
2026-01-05 13:00:00+00:00,0.0,172.7265,145.7312,0.0,0.0,41.0,181.534,0.0,82.1091,0.0,0.0,187.8749,502.9238,0.0,-172.7265,145.7312,-41.0,181.534,82.1091,-187.8749,502.9238,510.6967000000001,None,RS,2026-04-23
2026-01-05 14:00:00+00:00,0.0,196.3328,17.3196,0.0,4.0,0.0,245.88025,0.0,24.4202,0.0,0.0,189.5489,620.765,0.0,-196.3328,17.3196,4.0,245.88025,24.4202,-189.5489,620.765,526.50335,None,RS,2026-04-23
2026-01-05 15:00:00+00:00,0.0,153.32,0.0,82.1183,53.0,0.0,275.71825,0.0,0.0,57.7828,0.0,141.8292,705.0595,0.0,-153.32,-82.1183,53.0,275.71825,-57.7828,-141.8292,705.0595,598.72745,None,RS,2026-04-23
2026-01-05 16:00:00+00:00,0.0,57.2656,0.0,153.5068,145.0,0.0,297.77925,0.0,0.0,108.0685,0.0,110.8866,567.1455,0.0,-57.2656,-153.5068,145.0,297.77925,-108.0685,-110.8866,567.1455,580.1972499999999,None,RS,2026-04-23
2026-01-05 17:00:00+00:00,0.0,66.8785,0.0,121.0073,126.0,0.0,273.64825,0.0,0.0,89.9841,0.0,118.9651,548.4997,0.0,-66.8785,-121.0073,126.0,273.64825,-89.9841,-118.9651,548.4997,551.31295,None,RS,2026-04-23
2026-01-05 18:00:00+00:00,0.0,156.0478,0.0,28.048,24.0,0.0,184.2345,0.0,0.0,38.8046,0.0,150.3242,444.309,0.0,-156.0478,-28.048,24.0,184.2345,-38.8046,-150.3242,444.309,279.31890000000004,None,RS,2026-04-23
2026-01-05 19:00:00+00:00,0.0,169.5025,0.0,1.2157,0.0,18.0,133.74725,0.0,25.301,0.0,0.0,137.1016,285.167,0.0,-169.5025,-1.2157,-18.0,133.74725,25.301,-137.1016,285.167,118.39544999999998,None,RS,2026-04-23
2026-01-05 20:00:00+00:00,0.0,95.5015,0.0,29.6583,21.0,0.0,91.7455,0.0,22.0382,0.0,0.0,107.6507,35.72,0.0,-95.5015,-29.6583,21.0,91.7455,22.0382,-107.6507,35.72,-62.30679999999998,None,RS,2026-04-23
2026-01-05 21:00:00+00:00,0.0,54.6928,0.0,125.6367,56.0,0.0,96.4285,0.0,0.0,24.0019,0.0,52.2418,0.0,11.8785,-54.6928,-125.6367,56.0,96.4285,-24.0019,-52.2418,-11.8785,-116.0232,None,RS,2026-04-23
2026-01-05 22:00:00+00:00,3.596,0.0,0.0,245.9113,161.0,0.0,173.334,0.0,0.0,97.8477,0.0,45.9265,0.0,93.547,3.596,-245.9113,161.0,173.334,-97.8477,-45.9265,-93.547,-145.3025,None,RS,2026-04-23
2026-01-05 23:00:00+00:00,36.4024,0.0,0.0,285.5772,235.0,0.0,226.99675,0.0,0.0,141.3577,0.0,78.4012,0.0,50.8679,36.4024,-285.5772,235.0,226.99675,-141.3577,-78.4012,-50.8679,-57.80485000000001,None,RS,2026-04-23
2026-01-06 00:00:00+00:00,27.5078,0.0,0.0,307.9492,262.0,0.0,267.4305,0.0,0.0,264.2046,0.0,74.3247,0.0,41.5824,27.5078,-307.9492,262.0,267.4305,-264.2046,-74.3247,-41.5824,-131.1226000000001,None,RS,2026-04-23
2026-01-06 01:00:00+00:00,53.0349,0.0,0.0,211.1707,290.0,0.0,305.701,0.0,0.0,269.4876,0.0,65.2178,0.0,8.6403,53.0349,-211.1707,290.0,305.701,-269.4876,-65.2178,-8.6403,94.21950000000002,None,RS,2026-04-23
2026-01-06 02:00:00+00:00,31.9346,0.0,0.0,126.5386,305.0,0.0,347.668,0.0,0.0,225.5369,0.0,83.9112,3.0815,0.0,31.9346,-126.5386,305.0,347.668,-225.5369,-83.9112,3.0815,251.69740000000007,None,RS,2026-04-23
2026-01-06 03:00:00+00:00,0.0,49.7354,0.0,99.4781,374.0,0.0,450.345,0.0,0.0,236.1349,0.0,100.9585,69.8502,0.0,-49.7354,-99.4781,374.0,450.345,-236.1349,-100.9585,69.8502,407.88829999999996,None,RS,2026-04-23
2026-01-06 04:00:00+00:00,0.0,84.954,0.0,66.6621,315.0,0.0,437.77725,0.0,0.0,195.5125,0.0,118.0963,74.0892,0.0,-84.954,-66.6621,315.0,437.77725,-195.5125,-118.0963,74.0892,361.64155000000005,None,RS,2026-04-23
2026-01-06 05:00:00+00:00,0.0,127.0895,3.829,0.0,255.0,0.0,400.15825,0.0,0.0,169.3723,0.0,141.4771,131.2039,0.0,-127.0895,3.829,255.0,400.15825,-169.3723,-141.4771,131.2039,352.25225,None,RS,2026-04-23
2026-01-06 06:00:00+00:00,0.0,90.4575,0.0,67.8037,278.0,0.0,419.652,0.0,0.0,246.3054,0.0,123.4619,192.7113,0.0,-90.4575,-67.8037,278.0,419.652,-246.3054,-123.4619,192.7113,362.33480000000003,None,RS,2026-04-23
2026-01-06 07:00:00+00:00,0.0,3.8387,0.0,278.2449,317.0,0.0,435.121,0.0,0.0,394.621,0.0,62.915,105.4674,0.0,-3.8387,-278.2449,317.0,435.121,-394.621,-62.915,105.4674,117.96880000000002,None,RS,2026-04-23
2026-01-06 08:00:00+00:00,0.0,29.976,0.0,279.4717,287.0,0.0,366.2095,0.0,0.0,377.2237,0.0,52.9803,40.2509,0.0,-29.976,-279.4717,287.0,366.2095,-377.2237,-52.9803,40.2509,-46.19130000000001,None,RS,2026-04-23
2026-01-06 09:00:00+00:00,0.0,68.3432,0.0,258.4234,254.0,0.0,325.978,0.0,0.0,315.9791,0.0,54.0313,24.5996,0.0,-68.3432,-258.4234,254.0,325.978,-315.9791,-54.0313,24.5996,-92.19940000000005,None,RS,2026-04-23
2026-01-06 10:00:00+00:00,0.0,109.1561,0.0,197.1513,199.0,0.0,270.083,0.0,0.0,270.7398,0.0,66.9355,0.0,0.5985,-109.1561,-197.1513,199.0,270.083,-270.7398,-66.9355,-0.5985,-175.49819999999994,None,RS,2026-04-23
2026-01-06 11:00:00+00:00,0.0,128.3402,0.0,148.9679,157.0,0.0,216.06425,0.0,0.0,239.6672,0.0,71.5908,54.1214,0.0,-128.3402,-148.9679,157.0,216.06425,-239.6672,-71.5908,54.1214,-161.38045,None,RS,2026-04-23
2026-01-06 12:00:00+00:00,0.0,157.0993,0.0,121.266,123.0,0.0,206.91175,0.0,0.0,237.7787,0.0,91.9282,123.7387,0.0,-157.0993,-121.266,123.0,206.91175,-237.7787,-91.9282,123.7387,-154.42174999999997,None,RS,2026-04-23
2026-01-06 13:00:00+00:00,0.0,164.5804,0.0,42.1301,119.0,0.0,239.21925,0.0,0.0,160.8528,0.0,117.3019,75.9734,0.0,-164.5804,-42.1301,119.0,239.21925,-160.8528,-117.3019,75.9734,-50.672550000000015,None,RS,2026-04-23
2026-01-06 14:00:00+00:00,0.0,158.5423,101.7476,0.0,147.0,0.0,355.9665,0.0,0.0,65.1188,0.0,123.526,295.5615,0.0,-158.5423,101.7476,147.0,355.9665,-65.1188,-123.526,295.5615,553.0885000000001,None,RS,2026-04-23
2026-01-06 15:00:00+00:00,0.0,169.0102,0.0,31.7208,130.0,0.0,374.26775,0.0,0.0,94.9851,0.0,111.5959,505.3798,0.0,-169.0102,-31.7208,130.0,374.26775,-94.9851,-111.5959,505.3798,602.33555,None,RS,2026-04-23
2026-01-06 16:00:00+00:00,0.0,93.9883,0.0,114.996,215.0,0.0,430.07975,0.0,0.0,185.1502,0.0,74.408,506.0263,0.0,-93.9883,-114.996,215.0,430.07975,-185.1502,-74.408,506.0263,682.5635500000001,None,RS,2026-04-23
2026-01-06 17:00:00+00:00,0.0,105.377,0.0,83.0818,216.0,0.0,410.85925,0.0,0.0,208.8318,0.0,76.3935,481.0995,0.0,-105.377,-83.0818,216.0,410.85925,-208.8318,-76.3935,481.0995,634.27465,None,RS,2026-04-23
2026-01-06 18:00:00+00:00,0.0,115.2922,0.0,57.6812,185.0,0.0,372.13475,0.0,0.0,209.5094,0.0,84.1744,510.2508,0.0,-115.2922,-57.6812,185.0,372.13475,-209.5094,-84.1744,510.2508,600.72835,None,RS,2026-04-23
2026-01-06 19:00:00+00:00,0.0,132.6653,48.7499,0.0,133.0,0.0,294.469,0.0,0.0,143.0251,0.0,99.6468,347.6952,0.0,-132.6653,48.7499,133.0,294.469,-143.0251,-99.6468,347.6952,448.57689999999997,None,RS,2026-04-23
2026-01-06 20:00:00+00:00,0.0,88.0779,0.0,57.5454,128.0,0.0,209.73475,0.0,0.0,183.1942,0.0,58.157,191.0695,0.0,-88.0779,-57.5454,128.0,209.73475,-183.1942,-58.157,191.0695,141.82975,None,RS,2026-04-23
2026-01-06 21:00:00+00:00,0.0,86.5629,0.0,128.3837,128.0,0.0,146.03625,0.0,0.0,169.0716,0.0,57.3235,134.1689,0.0,-86.5629,-128.3837,128.0,146.03625,-169.0716,-57.3235,134.1689,-33.13654999999997,None,RS,2026-04-23
2026-01-06 22:00:00+00:00,0.0,18.0864,0.0,216.3536,204.0,0.0,165.75225,0.0,0.0,202.8344,0.0,29.8532,32.9723,0.0,-18.0864,-216.3536,204.0,165.75225,-202.8344,-29.8532,32.9723,-64.40304999999998,None,RS,2026-04-23
2026-01-06 23:00:00+00:00,0.0,57.7145,0.0,242.1549,174.0,0.0,154.35025,0.0,0.0,251.0616,0.0,11.187,0.0,81.5393,-57.7145,-242.1549,174.0,154.35025,-251.0616,-11.187,-81.5393,-315.30705,None,RS,2026-04-23
2026-01-07 00:00:00+00:00,0.0,30.655,0.0,188.3528,239.0,0.0,238.191,0.0,0.0,263.4084,0.0,21.499,0.0,79.4346,-30.655,-188.3528,239.0,238.191,-263.4084,-21.499,-79.4346,-106.15879999999997,None,RS,2026-04-23
2026-01-07 01:00:00+00:00,0.0,136.5505,0.0,107.6994,268.0,0.0,292.6835,0.0,0.0,224.9953,0.0,73.3863,0.0,24.36,-136.5505,-107.6994,268.0,292.6835,-224.9953,-73.3863,-24.36,-6.308000000000035,None,RS,2026-04-23
2026-01-07 02:00:00+00:00,0.0,154.3143,0.0,46.2137,240.0,0.0,286.52875,0.0,0.0,259.7638,0.0,80.099,27.6885,0.0,-154.3143,-46.2137,240.0,286.52875,-259.7638,-80.099,27.6885,13.826449999999976,None,RS,2026-04-23
2026-01-07 03:00:00+00:00,0.0,161.9145,5.0466,0.0,224.0,0.0,287.31625,0.0,0.0,234.553,0.0,95.9158,57.2281,0.0,-161.9145,5.0466,224.0,287.31625,-234.553,-95.9158,57.2281,81.20765,None,RS,2026-04-23
2026-01-07 04:00:00+00:00,0.0,118.1738,0.0,14.6881,245.0,0.0,285.031,0.0,0.0,223.7029,0.0,86.8957,57.9141,0.0,-118.1738,-14.6881,245.0,285.031,-223.7029,-86.8957,57.9141,144.4846,None,RS,2026-04-23
2026-01-07 05:00:00+00:00,0.0,96.1654,49.4785,0.0,255.0,0.0,288.8615,0.0,0.0,149.9965,0.0,116.5332,142.6497,0.0,-96.1654,49.4785,255.0,288.8615,-149.9965,-116.5332,142.6497,373.29459999999995,None,RS,2026-04-23
2026-01-07 06:00:00+00:00,0.0,48.2726,0.0,2.1415,250.0,0.0,321.85575,0.0,0.0,225.2388,0.0,125.4158,181.9952,0.0,-48.2726,-2.1415,250.0,321.85575,-225.2388,-125.4158,181.9952,352.78225000000003,None,RS,2026-04-23
2026-01-07 07:00:00+00:00,68.0389,0.0,0.0,235.0813,329.0,0.0,362.1425,0.0,0.0,392.4452,0.0,50.336,284.813,0.0,68.0389,-235.0813,329.0,362.1425,-392.4452,-50.336,284.813,366.1319,None,RS,2026-04-23
2026-01-07 08:00:00+00:00,29.6232,0.0,0.0,277.946,279.0,0.0,295.41175,0.0,0.0,369.542,0.0,41.1235,365.3243,0.0,29.6232,-277.946,279.0,295.41175,-369.542,-41.1235,365.3243,280.74775,None,RS,2026-04-23
2026-01-07 09:00:00+00:00,50.9454,0.0,0.0,314.5181,289.0,0.0,289.138,0.0,0.0,396.3897,42.53,0.0,332.176,0.0,50.9454,-314.5181,289.0,289.138,-396.3897,42.53,332.176,292.88159999999993,None,RS,2026-04-23
2026-01-07 10:00:00+00:00,3.2792,0.0,0.0,180.116,204.0,0.0,239.71575,0.0,0.0,309.9044,22.793,0.0,296.9495,0.0,3.2792,-180.116,204.0,239.71575,-309.9044,22.793,296.9495,276.71705000000003,None,RS,2026-04-23
2026-01-07 11:00:00+00:00,0.0,5.9352,0.0,147.6207,183.0,0.0,223.24675,0.0,0.0,284.8757,0.4905,0.0,292.2562,0.0,-5.9352,-147.6207,183.0,223.24675,-284.8757,0.4905,292.2562,260.56185,None,RS,2026-04-23
2026-01-07 12:00:00+00:00,0.0,18.221,0.0,109.1353,182.0,0.0,249.46025,0.0,0.0,262.5605,0.0,19.0407,315.5393,0.0,-18.221,-109.1353,182.0,249.46025,-262.5605,-19.0407,315.5393,338.04205,None,RS,2026-04-23
2026-01-07 13:00:00+00:00,0.0,44.8886,0.0,35.0686,167.0,0.0,262.6415,0.0,0.0,221.9026,0.0,41.227,335.8522,0.0,-44.8886,-35.0686,167.0,262.6415,-221.9026,-41.227,335.8522,422.40689999999995,None,RS,2026-04-23
2026-01-07 14:00:00+00:00,0.0,59.9808,0.0,42.4059,159.0,0.0,278.98575,0.0,0.0,210.8439,0.0,46.7045,411.7728,0.0,-59.9808,-42.4059,159.0,278.98575,-210.8439,-46.7045,411.7728,489.82345,None,RS,2026-04-23
2026-01-07 15:00:00+00:00,2.2179,0.0,0.0,151.5927,250.0,0.0,369.0485,0.0,0.0,318.5535,0.0,20.365,437.9652,0.0,2.2179,-151.5927,250.0,369.0485,-318.5535,-20.365,437.9652,568.7203999999999,None,RS,2026-04-23
2026-01-07 16:00:00+00:00,9.2002,0.0,0.0,138.4502,227.0,0.0,344.92,0.0,0.0,282.5301,0.0,18.822,484.366,0.0,9.2002,-138.4502,227.0,344.92,-282.5301,-18.822,484.366,625.6839,None,RS,2026-04-23
2026-01-07 17:00:00+00:00,0.0,17.8442,0.0,95.1111,190.0,0.0,304.55575,0.0,0.0,243.0774,0.0,28.2023,458.0815,0.0,-17.8442,-95.1111,190.0,304.55575,-243.0774,-28.2023,458.0815,568.40225,None,RS,2026-04-23
2026-01-07 18:00:00+00:00,0.0,28.5455,0.0,80.0149,169.0,0.0,276.7535,0.0,0.0,224.761,0.0,35.3573,471.9285,0.0,-28.5455,-80.0149,169.0,276.7535,-224.761,-35.3573,471.9285,549.0033,None,RS,2026-04-23
2026-01-07 19:00:00+00:00,0.0,31.465,9.9278,0.0,141.0,0.0,212.404,0.0,0.0,189.7553,0.0,30.1237,374.3785,0.0,-31.465,9.9278,141.0,212.404,-189.7553,-30.1237,374.3785,486.36629999999997,None,RS,2026-04-23
2026-01-07 20:00:00+00:00,1.7629,0.0,0.0,17.6425,157.0,0.0,190.7055,0.0,0.0,188.2673,17.1782,0.0,169.4618,0.0,1.7629,-17.6425,157.0,190.7055,-188.2673,17.1782,169.4618,330.1986,None,RS,2026-04-23
2026-01-07 21:00:00+00:00,0.0,71.334,0.0,86.3278,77.0,0.0,106.36625,0.0,0.0,123.8584,23.3012,0.0,69.7346,0.0,-71.334,-86.3278,77.0,106.36625,-123.8584,23.3012,69.7346,-5.118150000000014,None,RS,2026-04-23
2026-01-07 22:00:00+00:00,4.4144,0.0,0.0,258.9565,175.0,0.0,146.98475,0.0,0.0,196.8393,67.0978,0.0,14.7419,0.0,4.4144,-258.9565,175.0,146.98475,-196.8393,67.0978,14.7419,-47.556950000000015,None,RS,2026-04-23
2026-01-07 23:00:00+00:00,0.0,58.1747,0.0,193.675,151.0,0.0,143.9975,0.0,0.0,168.9462,15.5053,0.0,0.0,68.4279,-58.1747,-193.675,151.0,143.9975,-168.9462,15.5053,-68.4279,-178.721,None,RS,2026-04-23
2026-01-08 00:00:00+00:00,0.0,16.9106,0.0,226.4022,223.0,0.0,216.82325,0.0,0.0,202.1504,0.0,13.3863,0.0,95.6604,-16.9106,-226.4022,223.0,216.82325,-202.1504,-13.3863,-95.6604,-114.68664999999996,None,RS,2026-04-23
2026-01-08 01:00:00+00:00,3.0055,0.0,0.0,142.6521,270.0,0.0,289.22475,0.0,0.0,215.0215,0.0,32.2887,0.0,79.9348,3.0055,-142.6521,270.0,289.22475,-215.0215,-32.2887,-79.9348,92.33314999999999,None,RS,2026-04-23
2026-01-08 02:00:00+00:00,37.4251,0.0,0.0,119.163,329.0,0.0,366.416,0.0,0.0,236.6865,0.0,33.0573,0.0,57.9454,37.4251,-119.163,329.0,366.416,-236.6865,-33.0573,-57.9454,285.98889999999994,None,RS,2026-04-23
2026-01-08 03:00:00+00:00,0.0,7.2038,0.0,112.622,297.0,0.0,357.23225,0.0,0.0,304.6009,0.0,25.9217,0.0,11.6106,-7.2038,-112.622,297.0,357.23225,-304.6009,-25.9217,-11.6106,192.27324999999993,None,RS,2026-04-23
2026-01-08 04:00:00+00:00,0.0,21.9884,0.0,99.737,273.0,0.0,345.8035,0.0,0.0,304.8467,0.0,37.848,66.9345,0.0,-21.9884,-99.737,273.0,345.8035,-304.8467,-37.848,66.9345,221.3179,None,RS,2026-04-23
2026-01-08 05:00:00+00:00,0.0,14.5179,0.0,26.8123,243.0,0.0,320.95275,0.0,0.0,213.2894,0.0,94.6885,81.5348,0.0,-14.5179,-26.8123,243.0,320.95275,-213.2894,-94.6885,81.5348,296.17945000000003,None,RS,2026-04-23
2026-01-08 06:00:00+00:00,0.0,81.9506,14.941,0.0,189.0,0.0,312.50325,0.0,0.0,256.7196,0.0,118.7583,322.7475,0.0,-81.9506,14.941,189.0,312.50325,-256.7196,-118.7583,322.7475,381.76324999999997,None,RS,2026-04-23
2026-01-08 07:00:00+00:00,0.0,48.8084,0.0,180.4266,231.0,0.0,320.6775,0.0,0.0,336.698,0.0,40.0355,344.703,0.0,-48.8084,-180.4266,231.0,320.6775,-336.698,-40.0355,344.703,290.412,None,RS,2026-04-23
2026-01-08 08:00:00+00:00,0.0,93.0024,0.0,166.9989,191.0,0.0,271.49275,0.0,0.0,276.9196,4.8473,0.0,351.8643,0.0,-93.0024,-166.9989,191.0,271.49275,-276.9196,4.8473,351.8643,282.28345,None,RS,2026-04-23
2026-01-08 09:00:00+00:00,0.0,81.9549,0.0,205.0531,241.0,0.0,329.71225,0.0,0.0,247.5975,13.0322,0.0,219.153,0.0,-81.9549,-205.0531,241.0,329.71225,-247.5975,13.0322,219.153,268.29195,None,RS,2026-04-23
2026-01-08 10:00:00+00:00,0.0,66.8305,0.0,169.3496,259.0,0.0,337.9445,0.0,0.0,185.0521,1.175,0.0,191.6317,0.0,-66.8305,-169.3496,259.0,337.9445,-185.0521,1.175,191.6317,368.519,None,RS,2026-04-23
2026-01-08 11:00:00+00:00,0.0,55.1662,0.0,161.8699,291.0,0.0,398.007,0.0,0.0,156.7243,0.0,1.741,83.0171,0.0,-55.1662,-161.8699,291.0,398.007,-156.7243,-1.741,83.0171,396.5227000000001,None,RS,2026-04-23
2026-01-08 12:00:00+00:00,0.0,54.4507,0.0,121.1566,275.0,0.0,400.34325,0.0,0.0,113.4592,0.0,23.115,42.2994,0.0,-54.4507,-121.1566,275.0,400.34325,-113.4592,-23.115,42.2994,405.46115,None,RS,2026-04-23
2026-01-08 13:00:00+00:00,0.0,35.9694,0.0,109.1521,269.0,0.0,376.00375,0.0,0.0,88.243,0.0,37.565,53.3117,0.0,-35.9694,-109.1521,269.0,376.00375,-88.243,-37.565,53.3117,427.38595,None,RS,2026-04-23
2026-01-08 14:00:00+00:00,0.0,30.2627,0.0,86.4681,250.0,0.0,378.562,0.0,0.0,104.3117,0.0,49.899,97.4524,0.0,-30.2627,-86.4681,250.0,378.562,-104.3117,-49.899,97.4524,455.0729,None,RS,2026-04-23
2026-01-08 15:00:00+00:00,0.0,22.4729,0.0,151.3972,224.0,0.0,363.19225,0.0,0.0,129.4738,0.0,26.7028,295.3363,0.0,-22.4729,-151.3972,224.0,363.19225,-129.4738,-26.7028,295.3363,552.4818499999999,None,RS,2026-04-23
2026-01-08 16:00:00+00:00,2.1892,0.0,0.0,189.4149,228.0,0.0,316.518,0.0,0.0,150.7181,9.9578,0.0,333.1315,0.0,2.1892,-189.4149,228.0,316.518,-150.7181,9.9578,333.1315,549.6635,None,RS,2026-04-23
2026-01-08 17:00:00+00:00,0.0,35.2165,0.0,108.3564,170.0,0.0,256.676,0.0,0.0,113.8059,0.0,0.577,334.756,0.0,-35.2165,-108.3564,170.0,256.676,-113.8059,-0.577,334.756,503.47619999999995,None,RS,2026-04-23
2026-01-08 18:00:00+00:00,0.0,74.7881,0.0,52.7677,102.0,0.0,210.55,0.0,0.0,93.0486,0.0,16.2535,363.6838,0.0,-74.7881,-52.7677,102.0,210.55,-93.0486,-16.2535,363.6838,439.3759,None,RS,2026-04-23
2026-01-08 19:00:00+00:00,0.0,104.8048,18.8873,0.0,49.0,0.0,135.432,0.0,0.0,52.2038,0.0,29.7938,224.353,0.0,-104.8048,18.8873,49.0,135.432,-52.2038,-29.7938,224.353,240.8699,None,RS,2026-04-23
2026-01-08 20:00:00+00:00,0.0,45.4787,0.0,74.0932,75.0,0.0,77.21675,0.0,0.0,131.0388,34.3158,0.0,0.0,9.0179,-45.4787,-74.0932,75.0,77.21675,-131.0388,34.3158,-9.0179,-73.09604999999999,None,RS,2026-04-23
2026-01-08 21:00:00+00:00,0.0,83.8616,0.0,159.5968,54.0,0.0,66.02475,0.1655,0.0,170.3515,46.4072,0.0,0.0,50.1301,-83.8616,-159.5968,54.0,65.85925,-170.3515,46.4072,-50.1301,-297.67355,None,RS,2026-04-23
2026-01-08 22:00:00+00:00,0.0,61.445,0.0,264.4421,69.0,0.0,34.04425,1.03975,0.0,172.7347,77.8785,0.0,19.0674,0.0,-61.445,-264.4421,69.0,33.0045,-172.7347,77.8785,19.0674,-299.67139999999995,None,RS,2026-04-23
2026-01-08 23:00:00+00:00,0.0,27.1109,0.0,268.6589,168.0,0.0,125.545,0.0,0.0,239.0576,29.641,0.0,0.0,187.6665,-27.1109,-268.6589,168.0,125.545,-239.0576,29.641,-187.6665,-399.3079000000001,None,RS,2026-04-23
2026-01-09 00:00:00+00:00,0.0,54.4827,0.0,159.1872,156.0,0.0,141.166,0.0,0.0,168.4749,0.0,29.9277,0.0,178.428,-54.4827,-159.1872,156.0,141.166,-168.4749,-29.9277,-178.428,-293.3345,None,RS,2026-04-23
2026-01-09 01:00:00+00:00,0.0,92.3302,0.0,66.6557,126.0,0.0,147.3135,0.0,0.0,143.1998,0.0,56.5985,0.0,178.9397,-92.3302,-66.6557,126.0,147.3135,-143.1998,-56.5985,-178.9397,-264.4104,None,RS,2026-04-23
2026-01-09 02:00:00+00:00,0.0,99.2595,7.8587,0.0,131.0,0.0,177.87075,0.0,0.0,125.8187,0.0,78.342,0.0,119.9633,-99.2595,7.8587,131.0,177.87075,-125.8187,-78.342,-119.9633,-106.65405000000003,None,RS,2026-04-23
2026-01-09 03:00:00+00:00,0.0,85.9558,0.0,16.7628,161.0,0.0,229.7335,0.0,0.0,151.5045,0.0,86.0212,0.0,71.6477,-85.9558,-16.7628,161.0,229.7335,-151.5045,-86.0212,-71.6477,-21.15849999999999,None,RS,2026-04-23
2026-01-09 04:00:00+00:00,0.0,118.9037,0.0,17.8348,137.0,0.0,232.81775,0.0,0.0,146.9877,0.0,109.3402,0.0,25.3368,-118.9037,-17.8348,137.0,232.81775,-146.9877,-109.3402,-25.3368,-48.58544999999998,None,RS,2026-04-23
2026-01-09 05:00:00+00:00,0.0,198.826,64.5468,0.0,86.0,0.0,177.80125,0.0,0.0,139.1163,0.0,121.9931,202.7913,0.0,-198.826,64.5468,86.0,177.80125,-139.1163,-121.9931,202.7913,71.20395000000002,None,RS,2026-04-23
2026-01-09 06:00:00+00:00,0.0,154.0583,0.0,53.219,127.0,0.0,170.32275,0.0,0.0,249.2878,0.0,68.6467,275.3315,0.0,-154.0583,-53.219,127.0,170.32275,-249.2878,-68.6467,275.3315,47.44245000000001,None,RS,2026-04-23
2026-01-09 07:00:00+00:00,0.0,38.6836,0.0,315.6037,260.0,0.0,271.367,0.0,0.0,319.4598,0.5535,0.0,209.509,0.0,-38.6836,-315.6037,260.0,271.367,-319.4598,0.5535,209.509,67.68240000000003,None,RS,2026-04-23
2026-01-09 08:00:00+00:00,55.9726,0.0,0.0,420.4165,354.0,0.0,327.575,0.0,0.0,288.0642,45.9613,0.0,0.0,23.7056,55.9726,-420.4165,354.0,327.575,-288.0642,45.9613,-23.7056,51.322599999999966,None,RS,2026-04-23
2026-01-09 09:00:00+00:00,92.7252,0.0,0.0,450.7736,385.0,0.0,362.3795,0.0,0.0,263.3219,51.9685,0.0,16.2358,0.0,92.7252,-450.7736,385.0,362.3795,-263.3219,51.9685,16.2358,194.21349999999998,None,RS,2026-04-23
2026-01-09 10:00:00+00:00,56.2459,0.0,0.0,455.2701,315.0,0.0,281.12125,0.0,0.0,204.3242,29.711,0.0,295.9443,0.0,56.2459,-455.2701,315.0,281.12125,-204.3242,29.711,295.9443,318.42814999999996,None,RS,2026-04-23
2026-01-09 11:00:00+00:00,127.0464,0.0,0.0,463.7693,399.0,0.0,355.79625,0.0,0.0,269.9952,67.4045,0.0,280.2433,0.0,127.0464,-463.7693,399.0,355.79625,-269.9952,67.4045,280.2433,495.72594999999995,None,RS,2026-04-23
2026-01-09 12:00:00+00:00,74.1647,0.0,0.0,300.6193,357.0,0.0,367.1395,0.0,0.0,194.7943,4.4187,0.0,145.86,0.0,74.1647,-300.6193,357.0,367.1395,-194.7943,4.4187,145.86,453.16929999999996,None,RS,2026-04-23
