,Fossil Brown coal/Lignite,Hydro Run-of-river and poundage,Hydro Water Reservoir,Other renewable,Solar,Wind Onshore,Generation,Storage Discharge,Storage Charge,Demand,Total Generation,Total Load,Net Export,gap_filling_method,bidding_zone,source_download_date
2026-01-25 23:00:00+00:00,711.16,165.39,447.01,0.0,0.0,0.0,1323.56,0.44,0.0,1200.18,1324.0,1200.18,123.81999999999994,None,BA,2026-04-23
2026-01-26 00:00:00+00:00,712.06,168.97,390.04,0.0,0.0,0.0,1271.07,0.44,0.0,1117.02,1271.51,1117.02,154.49,None,BA,2026-04-23
2026-01-26 01:00:00+00:00,695.72,154.26,310.73,0.0,0.0,0.0,1160.71,0.44,0.0,1067.82,1161.15,1067.82,93.33000000000015,None,BA,2026-04-23
2026-01-26 02:00:00+00:00,699.02,158.09,341.75,0.0,0.0,0.0,1198.8600000000001,0.44,0.0,1081.7,1199.3000000000002,1081.7,117.60000000000014,None,BA,2026-04-23
2026-01-26 03:00:00+00:00,683.22,152.93,331.47,0.0,0.0,0.0,1167.6200000000001,0.44,0.0,1046.33,1168.0600000000002,1046.33,121.73000000000025,None,BA,2026-04-23
2026-01-26 04:00:00+00:00,695.17,152.1,433.78,0.0,0.0,12.29,1293.34,0.44,0.0,1211.63,1293.78,1211.63,82.14999999999986,None,BA,2026-04-23
2026-01-26 05:00:00+00:00,701.32,159.26,660.59,0.0,0.0,6.49,1527.66,19.54,0.0,1479.68,1547.2,1479.68,67.51999999999998,None,BA,2026-04-23
2026-01-26 06:00:00+00:00,693.39,160.19,772.7,0.0,0.13,21.41,1647.8200000000002,169.69,0.0,1814.17,1817.5100000000002,1814.17,3.3400000000001455,None,BA,2026-04-23
2026-01-26 07:00:00+00:00,693.69,166.36,823.72,0.0,3.47,9.77,1697.01,178.83,0.0,1873.08,1875.84,1873.08,2.759999999999991,None,BA,2026-04-23
2026-01-26 08:00:00+00:00,704.84,158.28,858.81,0.0,14.74,13.62,1750.2899999999997,139.14,0.0,1880.22,1889.4299999999998,1880.22,9.209999999999809,None,BA,2026-04-23
2026-01-26 09:00:00+00:00,705.4,174.02,801.4,0.0,22.25,4.16,1707.23,138.97,0.0,1807.56,1846.2,1807.56,38.6400000000001,None,BA,2026-04-23
2026-01-26 10:00:00+00:00,717.24,182.56,748.43,0.0,14.15,8.99,1671.3700000000001,140.27,0.0,1787.23,1811.64,1787.23,24.410000000000082,None,BA,2026-04-23
2026-01-26 11:00:00+00:00,715.96,184.08,709.52,0.0,23.57,3.12,1636.2499999999998,140.91,0.0,1737.67,1777.1599999999999,1737.67,39.48999999999978,None,BA,2026-04-23
2026-01-26 12:00:00+00:00,712.78,183.98,716.86,0.0,22.65,0.0,1636.27,141.12,0.0,1793.19,1777.3899999999999,1793.19,-15.800000000000182,None,BA,2026-04-23
2026-01-26 13:00:00+00:00,709.28,184.36,692.4,0.0,29.14,1.04,1616.22,141.52,0.0,1797.58,1757.74,1797.58,-39.83999999999992,None,BA,2026-04-23
2026-01-26 14:00:00+00:00,725.24,184.79,711.23,0.0,17.35,1.67,1640.28,151.87,0.0,1815.45,1792.15,1815.45,-23.299999999999955,None,BA,2026-04-23
2026-01-26 15:00:00+00:00,712.03,183.79,829.19,0.0,3.93,0.29,1729.23,148.95,0.0,1884.7,1878.18,1884.7,-6.519999999999982,None,BA,2026-04-23
2026-01-26 16:00:00+00:00,721.28,181.78,843.44,0.0,0.0,0.48,1746.98,184.8,0.0,1966.12,1931.78,1966.12,-34.33999999999992,None,BA,2026-04-23
2026-01-26 17:00:00+00:00,715.67,180.25,852.09,0.0,0.0,1.04,1749.05,211.22,0.0,1962.75,1960.27,1962.75,-2.480000000000018,None,BA,2026-04-23
2026-01-26 18:00:00+00:00,726.94,180.89,812.08,0.0,0.0,7.81,1727.72,189.24,0.0,1882.07,1916.96,1882.07,34.8900000000001,None,BA,2026-04-23
2026-01-26 19:00:00+00:00,714.75,182.98,803.63,0.0,0.0,13.27,1714.63,188.57,0.0,1834.43,1903.2,1834.43,68.76999999999998,None,BA,2026-04-23
2026-01-26 20:00:00+00:00,721.92,185.29,737.69,0.0,0.0,23.44,1668.3400000000001,163.37,0.0,1762.39,1831.71,1762.39,69.31999999999994,None,BA,2026-04-23
2026-01-26 21:00:00+00:00,725.23,186.12,826.93,0.0,0.0,28.42,1766.7,30.44,0.0,1670.38,1797.14,1670.38,126.75999999999999,None,BA,2026-04-23
2026-01-26 22:00:00+00:00,735.22,186.01,640.14,0.0,0.0,26.18,1587.55,0.44,0.0,1613.05,1587.99,1613.05,-25.059999999999945,None,BA,2026-04-23
2026-01-26 23:00:00+00:00,733.22,185.54,606.57,0.0,0.0,30.28,1555.61,0.44,0.0,1422.6,1556.05,1422.6,133.45000000000005,None,BA,2026-04-23
2026-01-27 00:00:00+00:00,737.65,184.39,541.05,0.0,0.0,28.99,1492.08,0.44,0.0,1292.48,1492.52,1292.48,200.03999999999996,None,BA,2026-04-23
2026-01-27 01:00:00+00:00,736.04,182.92,517.06,0.0,0.0,42.24,1478.26,0.44,0.0,1263.04,1478.7,1263.04,215.66000000000008,None,BA,2026-04-23
2026-01-27 02:00:00+00:00,728.41,180.67,510.59,0.0,0.0,54.28,1473.9499999999998,0.44,0.0,1279.48,1474.3899999999999,1279.48,194.90999999999985,None,BA,2026-04-23
2026-01-27 03:00:00+00:00,718.15,178.41,498.85,0.0,0.0,39.48,1434.8899999999999,0.44,0.0,1283.9,1435.33,1283.9,151.42999999999984,None,BA,2026-04-23
2026-01-27 04:00:00+00:00,729.78,175.98,501.74,0.0,0.0,21.38,1428.88,0.44,0.0,1284.18,1429.3200000000002,1284.18,145.1400000000001,None,BA,2026-04-23
2026-01-27 05:00:00+00:00,743.73,173.2,637.47,0.0,0.0,44.43,1598.8300000000002,142.58,0.0,1499.73,1741.41,1499.73,241.68000000000006,None,BA,2026-04-23
2026-01-27 06:00:00+00:00,742.6,172.08,891.3,0.0,2.71,33.07,1841.76,184.13,0.0,1786.75,2025.8899999999999,1786.75,239.13999999999987,None,BA,2026-04-23
2026-01-27 07:00:00+00:00,742.99,175.74,900.63,0.0,26.19,22.0,1867.5500000000002,198.83,0.0,1806.1,2066.38,1806.1,260.2800000000002,None,BA,2026-04-23
2026-01-27 08:00:00+00:00,743.81,178.57,896.91,0.0,47.22,12.65,1879.16,159.69,0.0,1671.52,2038.8500000000001,1671.52,367.33000000000015,None,BA,2026-04-23
2026-01-27 09:00:00+00:00,734.03,180.48,775.14,0.0,48.95,6.68,1745.2800000000002,139.65,0.0,1540.71,1884.9300000000003,1540.71,344.22000000000025,None,BA,2026-04-23
2026-01-27 10:00:00+00:00,723.63,179.19,704.7,0.0,52.02,1.5,1661.04,140.2,0.0,1323.41,1801.24,1323.41,477.8299999999999,None,BA,2026-04-23
2026-01-27 11:00:00+00:00,702.99,156.71,660.8,0.0,57.22,0.0,1577.72,140.25,0.0,1237.85,1717.97,1237.85,480.1200000000001,None,BA,2026-04-23
2026-01-27 12:00:00+00:00,695.04,150.67,706.56,0.0,54.83,0.45,1607.55,145.98,0.0,1335.05,1753.53,1335.05,418.48,None,BA,2026-04-23
2026-01-27 13:00:00+00:00,727.98,154.11,737.84,0.0,52.48,4.71,1677.1200000000001,148.7,0.0,1488.67,1825.8200000000002,1488.67,337.1500000000001,None,BA,2026-04-23
2026-01-27 14:00:00+00:00,728.57,170.14,825.59,0.0,26.48,5.29,1756.0700000000002,149.77,0.0,1671.49,1905.8400000000001,1671.49,234.35000000000014,None,BA,2026-04-23
2026-01-27 15:00:00+00:00,729.37,171.25,869.06,0.0,4.18,8.05,1781.9099999999999,179.16,0.0,1820.74,1961.07,1820.74,140.32999999999993,None,BA,2026-04-23
2026-01-27 16:00:00+00:00,729.21,174.67,929.13,0.0,0.0,6.28,1839.29,199.76,0.0,1927.38,2039.05,1927.38,111.66999999999985,None,BA,2026-04-23
2026-01-27 17:00:00+00:00,731.95,177.99,915.34,0.0,0.0,4.84,1830.1200000000001,200.17,0.0,1880.96,2030.2900000000002,1880.96,149.33000000000015,None,BA,2026-04-23
2026-01-27 18:00:00+00:00,729.2,175.56,924.67,0.0,0.0,3.46,1832.8899999999999,206.74,0.0,1855.9,2039.6299999999999,1855.9,183.7299999999998,None,BA,2026-04-23
2026-01-27 19:00:00+00:00,727.49,175.11,930.65,0.0,0.0,0.0,1833.25,206.04,0.0,1781.79,2039.29,1781.79,257.5,None,BA,2026-04-23
2026-01-27 20:00:00+00:00,722.09,172.87,873.19,0.0,0.0,0.65,1768.8000000000002,182.75,0.0,1682.42,1951.5500000000002,1682.42,269.1300000000001,None,BA,2026-04-23
2026-01-27 21:00:00+00:00,730.31,168.55,828.35,0.0,0.0,8.4,1735.6100000000001,167.89,0.0,1552.61,1903.5,1552.61,350.8900000000001,None,BA,2026-04-23
2026-01-27 22:00:00+00:00,726.17,168.59,718.87,0.0,0.0,22.49,1636.1200000000001,141.9,0.0,1431.38,1778.0200000000002,1431.38,346.6400000000001,None,BA,2026-04-23
2026-01-27 23:00:00+00:00,723.57,184.93,681.17,0.0,0.0,28.57,1618.24,7.4,0.0,1262.5,1625.64,1262.5,363.1400000000001,None,BA,2026-04-23
2026-01-28 00:00:00+00:00,732.9,176.32,606.26,0.0,0.0,15.4,1530.88,0.44,0.0,1165.54,1531.3200000000002,1165.54,365.7800000000002,None,BA,2026-04-23
2026-01-28 01:00:00+00:00,724.68,168.79,597.12,0.0,0.0,28.39,1518.98,0.44,0.0,1168.03,1519.42,1168.03,351.3900000000001,None,BA,2026-04-23
2026-01-28 02:00:00+00:00,725.08,162.41,572.5,0.0,0.0,35.92,1495.91,0.44,0.0,1175.09,1496.3500000000001,1175.09,321.2600000000002,None,BA,2026-04-23
2026-01-28 03:00:00+00:00,720.9,167.3,573.24,0.0,0.0,15.9,1477.3400000000001,0.44,0.0,1188.49,1477.7800000000002,1188.49,289.2900000000002,None,BA,2026-04-23
2026-01-28 04:00:00+00:00,706.32,171.38,601.97,0.0,0.0,23.46,1503.13,4.22,0.0,1200.86,1507.3500000000001,1200.86,306.49000000000024,None,BA,2026-04-23
2026-01-28 05:00:00+00:00,676.59,154.15,752.86,0.0,0.0,44.86,1628.4599999999998,141.96,0.0,1468.81,1770.4199999999998,1468.81,301.6099999999999,None,BA,2026-04-23
2026-01-28 06:00:00+00:00,705.07,165.97,952.24,0.0,1.25,50.45,1874.9800000000002,165.02,0.0,1795.62,2040.0000000000002,1795.62,244.38000000000034,None,BA,2026-04-23
2026-01-28 07:00:00+00:00,711.48,169.92,975.1,0.0,6.91,55.91,1919.3200000000002,169.3,0.0,1909.51,2088.6200000000003,1909.51,179.11000000000035,None,BA,2026-04-23
2026-01-28 08:00:00+00:00,714.69,172.81,914.07,0.0,7.87,66.6,1876.04,179.18,0.0,1982.42,2055.22,1982.42,72.79999999999973,None,BA,2026-04-23
2026-01-28 09:00:00+00:00,716.71,174.43,871.76,0.0,5.42,66.71,1835.0300000000002,169.43,0.0,1856.7,2004.4600000000003,1856.7,147.76000000000022,None,BA,2026-04-23
2026-01-28 10:00:00+00:00,712.64,170.93,840.07,0.0,9.75,85.49,1818.8799999999999,163.25,0.0,1848.18,1982.1299999999999,1848.18,133.94999999999982,None,BA,2026-04-23
2026-01-28 11:00:00+00:00,710.53,171.39,816.26,0.0,8.9,86.08,1793.1599999999999,169.77,0.0,1797.59,1962.9299999999998,1797.59,165.33999999999992,None,BA,2026-04-23
2026-01-28 12:00:00+00:00,703.55,171.57,870.03,0.0,3.27,68.62,1817.04,175.35,0.0,1855.61,1992.3899999999999,1855.61,136.77999999999997,None,BA,2026-04-23
2026-01-28 13:00:00+00:00,703.13,172.76,909.28,0.0,1.72,83.63,1870.52,178.6,0.0,1887.83,2049.12,1887.83,161.28999999999996,None,BA,2026-04-23
2026-01-28 14:00:00+00:00,704.21,171.51,915.26,0.0,0.6,64.96,1856.54,178.23,0.0,1806.5,2034.77,1806.5,228.26999999999998,None,BA,2026-04-23
2026-01-28 15:00:00+00:00,711.53,170.55,927.87,0.0,0.0,65.08,1875.0299999999997,207.24,0.0,1839.69,2082.2699999999995,1839.69,242.57999999999947,None,BA,2026-04-23
2026-01-28 16:00:00+00:00,707.07,166.98,1044.24,0.0,0.0,64.01,1982.3,159.23,0.0,1954.84,2141.5299999999997,1954.84,186.68999999999983,None,BA,2026-04-23
2026-01-28 17:00:00+00:00,719.39,167.52,1010.25,0.0,0.0,63.45,1960.61,144.74,0.0,1889.73,2105.35,1889.73,215.6199999999999,None,BA,2026-04-23
2026-01-28 18:00:00+00:00,716.48,168.71,983.72,0.0,0.0,64.9,1933.8100000000002,144.69,0.0,1846.22,2078.5,1846.22,232.27999999999997,None,BA,2026-04-23
2026-01-28 19:00:00+00:00,726.06,148.19,914.76,0.0,0.0,68.69,1857.7,144.24,0.0,1808.68,2001.94,1808.68,193.26,None,BA,2026-04-23
2026-01-28 20:00:00+00:00,727.55,148.17,860.22,0.0,0.0,62.86,1798.8,143.86,0.0,1709.6,1942.6599999999999,1709.6,233.05999999999995,None,BA,2026-04-23
2026-01-28 21:00:00+00:00,725.77,143.02,820.43,0.0,0.0,79.57,1768.7899999999997,143.76,0.0,1655.07,1912.5499999999997,1655.07,257.4799999999998,None,BA,2026-04-23
2026-01-28 22:00:00+00:00,718.76,133.81,686.54,0.0,0.0,57.92,1597.03,142.78,0.0,1494.63,1739.81,1494.63,245.17999999999984,None,BA,2026-04-23
2026-01-28 23:00:00+00:00,720.42,175.16,604.79,0.0,0.0,56.22,1556.59,0.44,0.0,1328.15,1557.03,1328.15,228.87999999999988,None,BA,2026-04-23
2026-01-29 00:00:00+00:00,718.73,156.07,554.5,0.0,0.0,58.07,1487.37,0.44,0.0,1224.06,1487.81,1224.06,263.75,None,BA,2026-04-23
2026-01-29 01:00:00+00:00,713.03,155.72,526.02,0.0,0.0,79.11,1473.8799999999999,0.44,0.0,1192.51,1474.32,1192.51,281.80999999999995,None,BA,2026-04-23
2026-01-29 02:00:00+00:00,714.42,161.58,511.34,0.0,0.0,46.28,1433.62,0.44,0.0,1116.52,1434.06,1116.52,317.53999999999996,None,BA,2026-04-23
2026-01-29 03:00:00+00:00,718.79,164.71,518.51,0.0,0.0,28.19,1430.2,0.44,0.0,1137.37,1430.64,1137.37,293.2700000000002,None,BA,2026-04-23
2026-01-29 04:00:00+00:00,719.37,167.9,601.4,0.0,0.0,12.15,1500.8200000000002,14.26,0.0,1208.73,1515.0800000000002,1208.73,306.35000000000014,None,BA,2026-04-23
2026-01-29 05:00:00+00:00,657.96,152.0,693.69,0.0,0.0,8.41,1512.0600000000002,162.17,0.0,1349.11,1674.2300000000002,1349.11,325.12000000000035,None,BA,2026-04-23
2026-01-29 06:00:00+00:00,716.26,140.16,931.57,0.0,1.44,1.72,1791.15,158.84,0.0,1755.08,1949.99,1755.08,194.91000000000008,None,BA,2026-04-23
2026-01-29 07:00:00+00:00,713.37,119.38,955.27,0.0,16.84,0.0,1804.86,148.28,0.0,1784.46,1953.1399999999999,1784.46,168.67999999999984,None,BA,2026-04-23
2026-01-29 08:00:00+00:00,711.49,121.13,853.21,0.0,23.73,0.0,1709.56,143.87,0.0,1690.39,1853.4299999999998,1690.39,163.03999999999974,None,BA,2026-04-23
2026-01-29 09:00:00+00:00,712.22,121.22,784.7,0.0,18.76,0.0,1636.9,140.75,0.0,1628.13,1777.65,1628.13,149.51999999999998,None,BA,2026-04-23
2026-01-29 10:00:00+00:00,722.73,142.49,772.95,0.0,13.5,1.26,1652.93,98.23,0.0,1632.72,1751.16,1632.72,118.44000000000005,None,BA,2026-04-23
2026-01-29 11:00:00+00:00,723.66,169.32,821.32,0.0,11.85,1.44,1727.5900000000001,0.44,0.0,1602.32,1728.0300000000002,1602.32,125.71000000000026,None,BA,2026-04-23
2026-01-29 12:00:00+00:00,729.26,167.97,872.94,0.0,12.65,0.22,1783.0400000000002,6.82,0.0,1665.73,1789.8600000000001,1665.73,124.13000000000011,None,BA,2026-04-23
2026-01-29 13:00:00+00:00,728.37,144.06,809.92,0.0,10.16,0.0,1692.51,141.56,0.0,1663.36,1834.07,1663.36,170.71000000000004,None,BA,2026-04-23
2026-01-29 14:00:00+00:00,721.17,145.7,850.47,0.0,6.59,0.0,1723.9299999999998,140.66,0.0,1696.79,1864.59,1696.79,167.79999999999995,None,BA,2026-04-23
2026-01-29 15:00:00+00:00,714.46,152.27,920.21,0.0,1.3,0.0,1788.24,140.46,0.0,1770.25,1928.7,1770.25,158.45000000000005,None,BA,2026-04-23
2026-01-29 16:00:00+00:00,726.39,153.3,986.09,0.0,0.0,0.0,1865.7800000000002,140.17,0.0,1864.28,2005.9500000000003,1864.28,141.6700000000003,None,BA,2026-04-23
2026-01-29 17:00:00+00:00,723.46,155.97,968.1,0.0,0.0,0.0,1847.5300000000002,139.86,0.0,1847.43,1987.3900000000003,1847.43,139.96000000000026,None,BA,2026-04-23
2026-01-29 18:00:00+00:00,725.02,158.11,926.94,0.0,0.0,10.49,1820.5600000000002,139.53,0.0,1820.58,1960.0900000000001,1820.58,139.51000000000022,None,BA,2026-04-23
2026-01-29 19:00:00+00:00,724.76,183.14,900.29,0.0,0.0,17.38,1825.5700000000002,10.52,0.0,1750.79,1836.0900000000001,1750.79,85.30000000000018,None,BA,2026-04-23
2026-01-29 20:00:00+00:00,721.96,183.48,880.55,0.0,0.0,15.52,1801.51,0.44,0.0,1667.27,1801.95,1667.27,134.68000000000006,None,BA,2026-04-23
2026-01-29 21:00:00+00:00,728.29,172.44,821.16,0.0,0.0,9.79,1731.6799999999998,0.44,0.0,1583.92,1732.12,1583.92,148.19999999999982,None,BA,2026-04-23
2026-01-29 22:00:00+00:00,724.66,156.37,734.25,0.0,0.0,11.0,1626.28,0.44,0.0,1479.27,1626.72,1479.27,147.45000000000005,None,BA,2026-04-23
2026-01-29 23:00:00+00:00,724.21,168.18,572.53,0.0,0.0,9.27,1474.19,0.44,0.0,1264.78,1474.63,1264.78,209.85000000000014,None,BA,2026-04-23
2026-01-30 00:00:00+00:00,725.02,152.91,521.99,0.0,0.0,4.16,1404.0800000000002,0.44,0.0,1183.38,1404.5200000000002,1183.38,221.1400000000001,None,BA,2026-04-23
2026-01-30 01:00:00+00:00,727.11,151.62,497.81,0.0,0.0,10.52,1387.06,0.44,0.0,1178.75,1387.5,1178.75,208.75,None,BA,2026-04-23
2026-01-30 02:00:00+00:00,729.09,158.62,479.69,0.0,0.0,10.05,1377.45,0.44,0.0,1193.06,1377.89,1193.06,184.83000000000015,None,BA,2026-04-23
2026-01-30 03:00:00+00:00,742.33,151.53,453.05,0.0,0.0,5.98,1352.89,0.44,0.0,1158.22,1353.3300000000002,1158.22,195.11000000000013,None,BA,2026-04-23
2026-01-30 04:00:00+00:00,737.33,157.31,540.95,0.0,0.0,6.81,1442.4,0.44,0.0,1276.17,1442.8400000000001,1276.17,166.67000000000007,None,BA,2026-04-23
2026-01-30 05:00:00+00:00,743.82,147.58,752.87,0.0,0.0,7.15,1651.42,0.44,0.0,1584.26,1651.8600000000001,1584.26,67.60000000000014,None,BA,2026-04-23
2026-01-30 06:00:00+00:00,737.63,153.84,967.28,0.0,0.54,4.41,1863.7,0.44,0.0,1882.29,1864.14,1882.29,-18.149999999999864,None,BA,2026-04-23
2026-01-30 07:00:00+00:00,734.07,164.56,1014.9,0.0,6.23,4.56,1924.3200000000002,0.44,0.0,1953.73,1924.7600000000002,1953.73,-28.9699999999998,None,BA,2026-04-23
2026-01-30 08:00:00+00:00,736.75,164.11,1001.08,0.0,18.03,1.97,1921.94,0.44,0.0,2024.78,1922.38,2024.78,-102.39999999999986,None,BA,2026-04-23
2026-01-30 09:00:00+00:00,729.89,148.64,897.42,0.0,26.77,0.05,1802.7699999999998,0.44,0.0,1928.83,1803.2099999999998,1928.83,-125.62000000000012,None,BA,2026-04-23
2026-01-30 10:00:00+00:00,727.61,131.12,905.08,0.0,28.54,0.0,1792.35,0.44,0.0,1877.06,1792.79,1877.06,-84.26999999999998,None,BA,2026-04-23
2026-01-30 11:00:00+00:00,727.57,147.89,833.81,0.0,25.8,0.0,1735.07,0.44,0.0,1802.17,1735.51,1802.17,-66.66000000000008,None,BA,2026-04-23
2026-01-30 12:00:00+00:00,725.92,159.11,854.93,0.0,22.58,0.0,1762.54,0.44,0.0,1858.57,1762.98,1858.57,-95.58999999999992,None,BA,2026-04-23
2026-01-30 13:00:00+00:00,736.68,167.23,851.56,0.0,18.98,0.0,1774.4499999999998,0.44,0.0,1870.4,1774.8899999999999,1870.4,-95.51000000000022,None,BA,2026-04-23
2026-01-30 14:00:00+00:00,731.84,178.89,874.3,0.0,8.18,0.99,1794.2,4.99,0.0,1890.26,1799.19,1890.26,-91.06999999999994,None,BA,2026-04-23
2026-01-30 15:00:00+00:00,720.97,156.37,875.19,0.0,3.75,1.18,1757.4600000000003,173.07,0.0,1918.75,1930.5300000000002,1918.75,11.7800000000002,None,BA,2026-04-23
2026-01-30 16:00:00+00:00,724.77,171.27,932.59,0.0,0.0,0.11,1828.74,180.63,0.0,1953.73,2009.37,1953.73,55.63999999999987,None,BA,2026-04-23
2026-01-30 17:00:00+00:00,734.17,169.5,890.38,0.0,0.0,2.47,1796.52,170.81,0.0,1886.35,1967.33,1886.35,80.98000000000002,None,BA,2026-04-23
2026-01-30 18:00:00+00:00,736.21,169.26,839.69,0.0,0.0,2.65,1747.8100000000002,159.16,0.0,1814.34,1906.9700000000003,1814.34,92.63000000000034,None,BA,2026-04-23
2026-01-30 19:00:00+00:00,727.89,167.37,822.86,0.0,0.0,0.15,1718.27,159.2,0.0,1766.39,1877.47,1766.39,111.07999999999993,None,BA,2026-04-23
2026-01-30 20:00:00+00:00,723.32,159.49,853.1,0.0,0.0,0.0,1735.91,17.4,0.0,1700.13,1753.3100000000002,1700.13,53.180000000000064,None,BA,2026-04-23
2026-01-30 21:00:00+00:00,734.84,154.89,803.95,0.0,0.0,0.0,1693.68,0.44,0.0,1667.51,1694.1200000000001,1667.51,26.610000000000127,None,BA,2026-04-23
2026-01-30 22:00:00+00:00,739.28,143.0,688.59,0.0,0.0,0.0,1570.87,0.44,0.0,1575.59,1571.31,1575.59,-4.279999999999973,None,BA,2026-04-23
2026-01-30 23:00:00+00:00,746.66,132.24,655.27,0.0,0.0,0.0,1534.17,0.44,0.0,1450.01,1534.6100000000001,1450.01,84.60000000000014,None,BA,2026-04-23
2026-01-31 00:00:00+00:00,748.92,142.4,575.86,0.0,0.0,0.0,1467.1799999999998,0.44,0.0,1347.2,1467.62,1347.2,120.41999999999985,None,BA,2026-04-23
2026-01-31 01:00:00+00:00,745.31,142.18,562.38,0.0,0.0,0.0,1449.87,0.44,0.0,1311.49,1450.31,1311.49,138.81999999999994,None,BA,2026-04-23
2026-01-31 02:00:00+00:00,741.11,141.3,541.16,0.0,0.0,0.0,1423.5700000000002,0.44,0.0,1254.93,1424.0100000000002,1254.93,169.08000000000015,None,BA,2026-04-23
2026-01-31 03:00:00+00:00,738.0,140.55,551.9,0.0,0.0,0.0,1430.4499999999998,0.44,0.0,1216.83,1430.8899999999999,1216.83,214.05999999999995,None,BA,2026-04-23
2026-01-31 04:00:00+00:00,743.03,157.72,566.44,0.0,0.0,0.0,1467.19,0.44,0.0,1282.66,1467.63,1282.66,184.97000000000003,None,BA,2026-04-23
2026-01-31 05:00:00+00:00,740.6,158.37,678.68,0.0,0.0,0.0,1577.65,0.44,0.0,1371.06,1578.0900000000001,1371.06,207.0300000000002,None,BA,2026-04-23
2026-01-31 06:00:00+00:00,728.51,160.44,846.08,0.0,3.26,0.0,1738.2900000000002,0.44,0.0,1436.66,1738.7300000000002,1436.66,302.07000000000016,None,BA,2026-04-23
2026-01-31 07:00:00+00:00,732.0,166.8,987.62,0.0,27.4,0.0,1913.8200000000002,0.44,0.0,1576.93,1914.2600000000002,1576.93,337.33000000000015,None,BA,2026-04-23
2026-01-31 08:00:00+00:00,724.34,167.07,1011.18,0.0,45.02,0.0,1947.6100000000001,0.44,0.0,1695.97,1948.0500000000002,1695.97,252.08000000000015,None,BA,2026-04-23
2026-01-31 09:00:00+00:00,722.83,168.67,972.61,0.0,42.18,0.0,1906.2900000000002,0.44,0.0,1671.64,1906.7300000000002,1671.64,235.09000000000015,None,BA,2026-04-23
2026-01-31 10:00:00+00:00,724.67,166.32,924.98,0.0,36.09,0.0,1852.06,0.44,0.0,1675.07,1852.5,1675.07,177.43000000000006,None,BA,2026-04-23
2026-01-31 11:00:00+00:00,730.48,166.83,920.89,0.0,16.85,0.0,1835.05,0.44,0.0,1708.36,1835.49,1708.36,127.13000000000011,None,BA,2026-04-23
2026-01-31 12:00:00+00:00,728.26,167.51,1000.85,0.0,29.29,0.0,1925.9099999999999,0.44,0.0,1766.38,1926.35,1766.38,159.9699999999998,None,BA,2026-04-23
2026-01-31 13:00:00+00:00,733.87,167.67,984.0,0.0,12.68,0.0,1898.22,0.44,0.0,1755.02,1898.66,1755.02,143.6400000000001,None,BA,2026-04-23
2026-01-31 14:00:00+00:00,733.65,167.09,994.32,0.0,9.54,0.0,1904.6,2.15,0.0,1730.37,1906.75,1730.37,176.3800000000001,None,BA,2026-04-23
2026-01-31 15:00:00+00:00,746.49,168.87,918.19,0.0,2.88,0.0,1836.4300000000003,151.37,0.0,1736.45,1987.8000000000002,1736.45,251.35000000000014,None,BA,2026-04-23
2026-01-31 16:00:00+00:00,749.02,170.74,938.45,0.0,0.0,0.0,1858.21,169.08,0.0,1823.02,2027.29,1823.02,204.26999999999998,None,BA,2026-04-23
2026-01-31 17:00:00+00:00,752.86,169.26,875.91,0.0,0.0,0.0,1798.03,170.16,0.0,1764.58,1968.19,1764.58,203.61000000000013,None,BA,2026-04-23
2026-01-31 18:00:00+00:00,743.35,135.74,824.72,0.0,0.0,3.24,1707.05,140.49,0.0,1643.13,1847.54,1643.13,204.40999999999985,None,BA,2026-04-23
2026-01-31 19:00:00+00:00,744.64,122.76,810.78,0.0,0.0,5.67,1683.85,139.67,0.0,1634.86,1823.52,1634.86,188.66000000000008,None,BA,2026-04-23
2026-01-31 20:00:00+00:00,742.75,144.37,836.41,0.0,0.0,9.3,1732.83,10.52,0.0,1607.33,1743.35,1607.33,136.01999999999998,None,BA,2026-04-23
2026-01-31 21:00:00+00:00,743.02,138.26,752.61,0.0,0.0,6.99,1640.8799999999999,0.44,0.0,1567.2,1641.32,1567.2,74.11999999999989,None,BA,2026-04-23
2026-01-31 22:00:00+00:00,736.72,121.5,670.98,0.0,0.0,12.53,1541.73,0.44,0.0,1426.2,1542.17,1426.2,115.97000000000003,None,BA,2026-04-23
2026-01-31 23:00:00+00:00,730.4,142.05,538.67,0.0,0.0,39.0,1450.12,0.44,0.0,1293.65,1450.56,1293.65,156.90999999999985,None,BA,2026-04-23
2026-02-01 00:00:00+00:00,720.56,139.17,505.09,0.0,0.0,38.08,1402.8999999999999,0.44,0.0,1208.59,1403.34,1208.59,194.75,None,BA,2026-04-23
2026-02-01 01:00:00+00:00,721.72,127.3,486.44,0.0,0.0,56.82,1392.28,0.44,0.0,1174.0,1392.72,1174.0,218.72000000000003,None,BA,2026-04-23
2026-02-01 02:00:00+00:00,727.86,120.03,484.14,0.0,0.0,62.99,1395.02,0.44,0.0,1176.87,1395.46,1176.87,218.59000000000015,None,BA,2026-04-23
2026-02-01 03:00:00+00:00,720.99,120.43,459.76,0.0,0.0,56.71,1357.89,0.44,0.0,1178.14,1358.3300000000002,1178.14,180.19000000000005,None,BA,2026-04-23
2026-02-01 04:00:00+00:00,723.83,118.67,455.23,0.0,0.0,47.91,1345.64,0.44,0.0,1203.77,1346.0800000000002,1203.77,142.31000000000017,None,BA,2026-04-23
