,Biomass,Fossil Brown coal/Lignite,Fossil Coal-derived gas,Fossil Gas,Fossil Hard coal,Fossil Oil,Hydro Run-of-river and poundage,Hydro Water Reservoir,Nuclear,Other,Other renewable,Solar,Waste,Wind Onshore,Generation,Storage Discharge,Storage Charge,Demand,Total Generation,Total Load,Net Export,gap_filling_method,bidding_zone,source_download_date
2026-01-05 01:00:00+00:00,303.1875,3264.7725,0.0,352.63,108.2775,1.52,78.675,13.4025,3532.505,14.34,257.735,0.0,25.395,54.8025,8007.2425,0.0,0.0,7104.965,8007.2425,7104.965,902.2775000000001,None,CZ,2026-04-23
2026-01-05 02:00:00+00:00,303.74,3544.0325000000003,0.0,361.90250000000003,110.02250000000001,1.5225,77.2925,12.9775,3532.3,14.33,258.2925,0.0,25.447499999999998,48.1,8289.960000000001,0.0,161.52,7099.21,8289.960000000001,7260.7300000000005,1029.2300000000005,None,CZ,2026-04-23
2026-01-05 03:00:00+00:00,304.855,3755.5875,0.0,699.5575,112.08,1.5350000000000001,76.4625,13.1775,3531.8525,13.625,259.9075,0.0,25.515,38.135,8832.289999999997,0.0,107.30499999999999,7330.8150000000005,8832.289999999997,7438.120000000001,1394.1699999999964,None,CZ,2026-04-23
2026-01-05 04:00:00+00:00,307.0525,3959.075,0.0,1238.6275,112.2625,1.54,77.35,13.14,3532.085,12.6075,263.1525,0.0,25.794999999999998,39.505,9582.1925,0.0,0.0,8015.245,9582.1925,8015.245,1566.9474999999993,None,CZ,2026-04-23
2026-01-05 05:00:00+00:00,315.78499999999997,4226.43,0.0,1424.52,117.82,1.5550000000000002,77.58,13.21,3531.715,8.2,269.195,0.0,25.895,33.807500000000005,10045.712500000003,0.0,0.0,9151.7525,10045.712500000003,9151.7525,893.9600000000028,None,CZ,2026-04-23
2026-01-05 06:00:00+00:00,317.15000000000003,4357.915,0.0,1445.4225000000001,117.57,1.56,73.4675,35.8275,3530.5575,6.9475,269.9425,23.6875,25.8075,36.52,10242.375,38.8175,0.0,9894.3575,10281.1925,9894.3575,386.8349999999991,None,CZ,2026-04-23
2026-01-05 07:00:00+00:00,327.71,4438.895,0.0,1450.1375,118.82249999999999,1.56,70.1825,74.8175,3529.6325,6.5325,269.355,125.075,25.8775,42.2425,10480.840000000002,354.01,0.0,10118.2425,10834.850000000002,10118.2425,716.6075000000019,None,CZ,2026-04-23
2026-01-05 08:00:00+00:00,332.8325,4507.155,0.0,1473.8575,111.35249999999999,1.56,71.1625,111.235,3530.105,6.2475000000000005,269.805,421.74,25.84,44.355,10907.2475,388.96,0.0,10223.71,11296.207499999999,10223.71,1072.4974999999995,None,CZ,2026-04-23
2026-01-05 09:00:00+00:00,332.3175,4564.535,0.0,1469.8475,116.045,1.56,76.11,16.185,3531.665,7.21,266.99,670.155,25.805,31.6225,11110.047499999999,30.285,0.0,10246.68,11140.332499999999,10246.68,893.6524999999983,None,CZ,2026-04-23
2026-01-05 10:00:00+00:00,330.5325,4611.055,0.0,1446.3925,117.2925,1.55,77.24,18.174999999999997,3531.76,8.307500000000001,265.38,826.6800000000001,25.7375,23.432499999999997,11283.535000000002,0.0,0.0,10225.145,11283.535000000002,10225.145,1058.3900000000012,None,CZ,2026-04-23
2026-01-05 11:00:00+00:00,329.7375,4639.0475,0.0,1454.4099999999999,115.88,1.56,76.4125,17.39,3531.025,7.63,267.445,799.7574999999999,25.775,24.2975,11290.3675,0.0,0.0,10253.6025,11290.3675,10253.6025,1036.7649999999994,None,CZ,2026-04-23
2026-01-05 12:00:00+00:00,333.3775,4671.9625,0.0,1458.6475,120.83,1.5575,76.60499999999999,19.98,3531.4449999999997,7.43,268.3025,615.575,25.9025,16.3425,11147.9575,0.0,0.0,10289.26,11147.9575,10289.26,858.6975000000002,None,CZ,2026-04-23
2026-01-05 13:00:00+00:00,333.65999999999997,4670.5,0.0,1469.7575,121.5125,1.56,72.60249999999999,121.89500000000001,3530.0075,5.7925,270.9,330.24,26.0525,12.45,10966.93,243.47500000000002,0.0,10004.365,11210.405,10004.365,1206.0400000000009,None,CZ,2026-04-23
2026-01-05 14:00:00+00:00,334.935,4502.355,0.0,1489.5475,122.3725,1.56,73.025,431.4575,3527.355,6.3975,270.625,100.6425,26.1375,10.58,10896.99,605.16,0.0,9901.9425,11502.15,9901.9425,1600.2075000000004,None,CZ,2026-04-23
2026-01-05 15:00:00+00:00,335.5525,4534.885,0.0,1506.005,125.895,1.56,73.84,538.8625,3525.315,4.855,272.4275,33.052499999999995,26.4925,12.8025,10991.545,909.385,0.0,9953.1225,11900.93,9953.1225,1947.8075000000008,None,CZ,2026-04-23
2026-01-05 16:00:00+00:00,337.15500000000003,4486.315,0.0,1512.6125,126.58500000000001,1.56,74.93,537.0150000000001,3523.9575,3.825,274.575,0.0,27.177500000000002,15.370000000000001,10921.077500000003,966.9925,0.0,9910.3375,11888.070000000003,9910.3375,1977.7325000000037,None,CZ,2026-04-23
2026-01-05 17:00:00+00:00,336.375,4478.5725,0.0,1502.4524999999999,126.045,1.56,75.09,487.70500000000004,3523.92,3.7824999999999998,274.98,0.0,27.3075,18.355,10856.145,950.3475,0.0,9740.282500000001,11806.4925,9740.282500000001,2066.209999999999,None,CZ,2026-04-23
2026-01-05 18:00:00+00:00,334.71000000000004,4418.6175,0.0,1482.3625,122.545,1.56,74.5525,477.625,3522.925,5.4399999999999995,272.1075,0.0,27.5825,23.2075,10763.235000000002,597.145,0.0,9719.97,11360.380000000003,9719.97,1640.4100000000035,None,CZ,2026-04-23
2026-01-05 19:00:00+00:00,323.7,4444.3725,0.0,1476.1475,122.7,1.56,73.475,327.31,3523.925,6.4375,271.085,0.0,28.005,30.715,10629.4325,43.8,0.0,9427.8125,10673.2325,9427.8125,1245.42,None,CZ,2026-04-23
2026-01-05 20:00:00+00:00,323.195,4522.6,0.0,1465.04,123.58250000000001,1.56,78.505,39.945,3523.4175,7.7299999999999995,269.5425,0.0,27.9875,36.67,10419.775,0.0,0.0,8916.817500000001,10419.775,8916.817500000001,1502.9574999999986,None,CZ,2026-04-23
2026-01-05 21:00:00+00:00,320.03499999999997,4472.1900000000005,0.0,1413.4499999999998,121.6725,1.5475,79.77250000000001,35.3225,3523.7275,11.870000000000001,264.0375,0.0,26.29,41.445,10311.36,9.5075,0.0,8550.6725,10320.8675,8550.6725,1770.1949999999997,None,CZ,2026-04-23
2026-01-05 22:00:00+00:00,320.0525,4466.4125,0.0,1215.8400000000001,117.4225,1.54,81.675,16.6725,3525.4725,13.4975,262.06,0.0,26.5075,43.0275,10090.179999999998,0.0,52.94499999999999,8063.612499999999,10090.179999999998,8116.557499999999,1973.6224999999995,None,CZ,2026-04-23
2026-01-05 23:00:00+00:00,320.2075,4401.87,0.0,1201.385,116.4825,1.54,80.5525,13.8575,3526.5975,13.885,261.62,0.0,26.3325,52.195,10016.525000000001,0.0,841.5825,7796.425,10016.525000000001,8638.0075,1378.5175000000017,None,CZ,2026-04-23
2026-01-06 00:00:00+00:00,320.3125,4367.37,0.0,1201.5675,121.915,1.54,81.11,9.69,3528.5675,14.05,261.0275,0.0,25.8125,60.345,9993.307499999997,0.0,1119.4475,7881.315,9993.307499999997,9000.762499999999,992.5449999999983,None,CZ,2026-04-23
2026-01-06 01:00:00+00:00,320.105,4433.08,0.0,1204.0700000000002,117.4225,1.54,81.37,9.6025,3526.935,13.9725,261.185,0.0,25.875,64.5825,10059.739999999998,0.0,1113.3,7826.610000000001,10059.739999999998,8939.91,1119.829999999998,None,CZ,2026-04-23
2026-01-06 02:00:00+00:00,319.5825,4463.8275,0.0,1207.1125,116.6925,1.54,81.42,9.19,3527.125,13.85,261.46500000000003,0.0,26.080000000000002,67.0775,10094.9625,0.0,1105.4775,7840.8525,10094.9625,8946.33,1148.6324999999997,None,CZ,2026-04-23
2026-01-06 03:00:00+00:00,320.6275,4487.425,0.0,1212.5725,117.41749999999999,1.54,80.595,9.845,3527.9325,13.2325,261.8325,0.0,26.0475,81.35,10140.417500000001,0.0,1098.75,8058.7075,10140.417500000001,9157.4575,982.960000000001,None,CZ,2026-04-23
2026-01-06 04:00:00+00:00,319.97249999999997,4512.9349999999995,0.0,1234.5825,119.50999999999999,1.55,81.08,9.925,3524.3975,11.9725,263.635,0.0,25.9725,76.19,10181.7225,0.0,1011.975,8631.1775,10181.7225,9643.1525,538.5699999999997,None,CZ,2026-04-23
2026-01-06 05:00:00+00:00,320.235,4561.735000000001,0.0,1375.9524999999999,121.1175,1.5575,80.56,10.129999999999999,3524.315,7.645,269.345,0.0,26.1875,76.375,10375.155,0.0,293.68,9684.045,10375.155,9977.725,397.4300000000003,None,CZ,2026-04-23
2026-01-06 06:00:00+00:00,322.4425,4598.4974999999995,0.0,1483.2849999999999,121.59,1.56,75.00999999999999,39.425,3524.99,5.8100000000000005,270.4125,20.1475,26.7075,61.19,10551.0675,72.5525,0.0,10295.565,10623.619999999999,10295.565,328.0549999999985,None,CZ,2026-04-23
2026-01-06 07:00:00+00:00,323.65250000000003,4610.3775000000005,0.0,1502.63,121.7875,1.56,69.1575,502.27250000000004,3525.8975,5.265,270.1525,121.37,26.94,65.4025,11146.465000000004,751.14,0.0,10530.495,11897.605000000003,10530.495,1367.1100000000024,None,CZ,2026-04-23
2026-01-06 08:00:00+00:00,323.405,4585.875,0.0,1467.0225,122.465,1.56,74.04249999999999,111.395,3526.0924999999997,5.22,268.9975,517.1325,26.91,50.11,11080.227499999999,851.8675000000001,0.0,10588.65,11932.095,10588.65,1343.4449999999997,None,CZ,2026-04-23
2026-01-06 09:00:00+00:00,324.0975,4518.85,0.0,1492.2075,125.13,1.56,76.485,32.2325,3524.735,6.61,267.75,970.7349999999999,26.305,29.46,11396.157500000001,927.255,0.0,10545.97,12323.4125,10545.97,1777.442500000001,None,CZ,2026-04-23
2026-01-06 10:00:00+00:00,321.92,4484.3875,0.0,1438.0325,120.16250000000001,1.55,80.47,21.7375,3526.075,8.17,266.505,1044.945,26.1575,23.665,11363.7775,292.13,0.0,10434.5075,11655.9075,10434.5075,1221.3999999999996,None,CZ,2026-04-23
2026-01-06 11:00:00+00:00,321.425,4478.495,0.0,1430.46,120.825,1.55,80.4,18.07,3525.45,8.0225,266.4375,890.03,26.2175,17.6,11184.9825,11.3425,0.0,10413.0125,11196.325,10413.0125,783.3125,None,CZ,2026-04-23
2026-01-06 12:00:00+00:00,322.10749999999996,4493.46,0.0,1437.1275,121.4525,1.5525,80.0925,27.7825,3524.9849999999997,6.655,268.2625,599.335,26.14,20.23,10929.182499999999,0.0,0.0,10430.3225,10929.182499999999,10430.3225,498.85999999999876,None,CZ,2026-04-23
2026-01-06 13:00:00+00:00,322.1375,4514.605,0.0,1442.6100000000001,123.565,1.56,79.3175,31.835,3523.4825,6.1075,269.8225,324.1975,26.177500000000002,18.8475,10684.265,0.0,0.0,10130.815,10684.265,10130.815,553.4499999999989,None,CZ,2026-04-23
2026-01-06 14:00:00+00:00,321.6125,4502.57,0.0,1443.81,122.89,1.56,77.5825,37.14,3523.71,6.115,269.9175,114.8725,26.2475,16.7925,10464.82,0.0,0.0,10048.465,10464.82,10048.465,416.35499999999956,None,CZ,2026-04-23
2026-01-06 15:00:00+00:00,323.7925,4510.91,0.0,1465.0349999999999,119.3925,1.56,70.06,345.32500000000005,3524.7925,4.4475,270.595,30.0925,26.3825,14.4375,10706.8225,365.3325,0.0,10116.9875,11072.155,10116.9875,955.1675000000014,None,CZ,2026-04-23
2026-01-06 16:00:00+00:00,321.1025,4597.3675,0.0,1464.2275,122.535,1.56,70.5,505.1425,3526.2574999999997,4.695,270.22249999999997,0.6725,26.175,15.11,10925.567500000001,684.6075,0.0,10165.2525,11610.175000000001,10165.2525,1444.9225000000006,None,CZ,2026-04-23
2026-01-06 17:00:00+00:00,320.72749999999996,4614.2675,0.0,1465.9825,121.0,1.56,70.755,501.2725,3525.495,5.6,270.06,0.0,26.2975,16.2075,10939.225000000002,599.7225,0.0,10065.585000000001,11538.947500000002,10065.585000000001,1473.362500000001,None,CZ,2026-04-23
2026-01-06 18:00:00+00:00,319.4075,4606.275,0.0,1458.8899999999999,121.05250000000001,1.56,70.645,360.8675,3525.0275,5.3125,271.5825,0.0,26.255,19.655,10786.530000000002,297.755,0.0,9987.785,11084.285000000002,9987.785,1096.5000000000018,None,CZ,2026-04-23
2026-01-06 19:00:00+00:00,317.175,4547.6925,0.0,1444.8000000000002,120.1175,1.5575,77.8025,34.4325,3524.25,6.952500000000001,270.03,0.0,26.13,19.0575,10389.9975,0.0,0.0,9627.235,10389.9975,9627.235,762.7624999999989,None,CZ,2026-04-23
2026-01-06 20:00:00+00:00,317.485,4445.155,0.0,1429.955,120.47,1.55,79.6225,23.6375,3526.8424999999997,7.695,268.6825,0.0,26.16,25.7225,10272.977499999999,0.0,0.0,9201.4725,10272.977499999999,9201.4725,1071.5049999999992,None,CZ,2026-04-23
2026-01-06 21:00:00+00:00,316.8275,4389.3150000000005,0.0,1258.62,119.53,1.54,80.91,13.4475,3527.045,12.995000000000001,261.46500000000003,0.0,25.7275,29.71,10037.132500000002,0.0,0.0,8811.64,10037.132500000002,8811.64,1225.492500000002,None,CZ,2026-04-23
2026-01-06 22:00:00+00:00,316.6325,4227.9875,0.0,1115.0375000000001,114.3875,1.54,80.61250000000001,9.6725,3526.775,14.1075,260.0175,0.0,25.71,31.3525,9723.8325,0.0,118.4375,8320.217499999999,9723.8325,8438.654999999999,1285.1775000000016,None,CZ,2026-04-23
2026-01-06 23:00:00+00:00,319.6725,4250.2,0.0,384.0475,111.32,1.53,80.1625,10.3625,3525.2625,14.34,258.615,0.0,25.6325,34.695,9015.839999999998,0.0,971.08,7945.797500000001,9015.839999999998,8916.8775,98.96249999999782,None,CZ,2026-04-23
2026-01-07 00:00:00+00:00,319.885,4299.8625,0.0,332.5475,109.7575,1.53,80.95,10.004999999999999,3526.94,13.9375,259.3875,0.0,25.682499999999997,41.6,9022.085000000001,0.0,1118.3075,7972.5125,9022.085000000001,9090.82,-68.73499999999876,None,CZ,2026-04-23
2026-01-07 01:00:00+00:00,326.4675,4096.825,0.0,331.0525,115.3125,1.53,82.07,9.94,3527.11,14.2925,258.2825,0.0,25.8075,36.355,8825.044999999998,0.0,1111.285,7870.860000000001,8825.044999999998,8982.145,-157.10000000000218,None,CZ,2026-04-23
2026-01-07 02:00:00+00:00,327.15,3953.8824999999997,0.0,336.9,118.6075,1.53,82.755,13.432500000000001,3528.38,13.879999999999999,258.5025,0.0,25.715,34.2075,8694.9425,0.0,1103.5325,7889.4275,8694.9425,8992.96,-298.0174999999999,None,CZ,2026-04-23
2026-01-07 03:00:00+00:00,327.17,4034.5025,0.0,356.115,119.3825,1.53,82.1575,14.4025,3529.9425,13.42,259.2325,0.0,25.765,32.34,8795.96,0.0,1094.5625,8088.7275,8795.96,9183.29,-387.33000000000175,None,CZ,2026-04-23
2026-01-07 04:00:00+00:00,329.7375,4099.365,0.0,679.3199999999999,115.3825,1.54,80.4025,29.9925,3530.0,12.21,261.6375,0.0,25.925,28.5775,9194.089999999998,0.0,827.0825,8663.92,9194.089999999998,9491.0025,-296.9125000000022,None,CZ,2026-04-23
2026-01-07 05:00:00+00:00,332.7325,4379.3125,0.0,1267.755,119.3275,1.5550000000000002,79.5075,29.612499999999997,3527.2075,7.0975,268.4375,0.0,26.04,35.792500000000004,10074.3775,0.0,443.3075,9717.0125,10074.3775,10160.320000000002,-85.94250000000102,None,CZ,2026-04-23
2026-01-07 06:00:00+00:00,332.5675,4535.675,0.0,1453.2175,122.76,1.56,77.01,105.4075,3527.91,5.7075000000000005,269.02750000000003,20.755,26.060000000000002,37.6075,10515.265000000001,103.2775,0.0,10354.76,10618.542500000001,10354.76,263.78250000000116,None,CZ,2026-04-23
2026-01-07 07:00:00+00:00,335.5875,4607.24,0.0,1486.5575,121.97,1.56,73.8125,99.6525,3526.5725,4.7275,268.075,101.335,26.175,36.0425,10689.307499999999,301.455,0.0,10490.925,10990.762499999999,10490.925,499.83749999999964,None,CZ,2026-04-23
2026-01-07 08:00:00+00:00,326.0125,4664.1275000000005,0.0,1492.22,119.5375,1.56,77.5,31.302500000000002,3530.425,4.8925,267.04,334.9425,26.165,35.1325,10910.857500000002,321.225,0.0,10661.6375,11232.082500000002,10661.6375,570.4450000000015,None,CZ,2026-04-23
2026-01-07 09:00:00+00:00,323.34749999999997,4597.5375,0.0,1468.1425,118.065,1.56,73.7025,145.4375,3531.47,6.609999999999999,267.39,639.145,26.1875,27.9925,11226.587500000001,38.9875,0.0,10717.9175,11265.575,10717.9175,547.6575000000012,None,CZ,2026-04-23
2026-01-07 10:00:00+00:00,329.855,4637.695,0.0,1464.1025,121.305,1.56,73.91499999999999,93.48,3530.6375000000003,6.995,267.83,860.705,25.9875,29.3575,11443.425,61.4275,0.0,10696.6775,11504.852499999999,10696.6775,808.1749999999993,None,CZ,2026-04-23
2026-01-07 11:00:00+00:00,330.28,4655.035,0.0,1445.2925,121.63,1.56,73.74,90.96,3530.5550000000003,6.795,268.575,830.1625,26.035,33.3375,11413.957500000002,155.6975,0.0,10695.279999999999,11569.655000000002,10695.279999999999,874.3750000000036,None,CZ,2026-04-23
2026-01-07 12:00:00+00:00,330.125,4754.35,0.0,1465.59,122.1625,1.56,73.46000000000001,95.445,3529.635,6.7524999999999995,268.835,607.0275,26.22,44.5825,11325.745,330.765,0.0,10698.2425,11656.51,10698.2425,958.2674999999999,None,CZ,2026-04-23
2026-01-07 13:00:00+00:00,331.86,4765.5175,0.0,1464.74,122.7525,1.56,72.1525,57.2575,3527.8625,6.2875,269.9575,350.0725,26.21,47.0225,11043.252499999999,376.4375,0.0,10424.7125,11419.689999999999,10424.7125,994.977499999999,None,CZ,2026-04-23
2026-01-07 14:00:00+00:00,330.8375,4770.787499999999,0.0,1459.9075,118.8725,1.56,76.4475,15.647499999999999,3525.325,6.8875,269.78,122.5675,26.04,49.405,10774.065000000002,349.375,0.0,10251.842499999999,11123.440000000002,10251.842499999999,871.5975000000035,None,CZ,2026-04-23
2026-01-07 15:00:00+00:00,331.5125,4777.365,0.0,1488.0375,119.76,1.56,81.5325,15.6375,3525.855,4.4925,271.735,26.3125,25.8575,55.019999999999996,10724.677500000002,781.5425,0.0,10262.2925,11506.220000000001,10262.2925,1243.9275000000016,None,CZ,2026-04-23
2026-01-07 16:00:00+00:00,329.89,4793.91,0.0,1490.5025,120.2475,1.56,77.23,22.42,3525.515,3.8899999999999997,273.3525,0.8,25.945,66.78999999999999,10732.0525,787.4925000000001,0.0,10334.8075,11519.545,10334.8075,1184.7374999999993,None,CZ,2026-04-23
2026-01-07 17:00:00+00:00,329.97249999999997,4807.2525000000005,0.0,1494.9375,120.3775,1.56,79.32,19.76,3526.7799999999997,3.9975,273.3725,0.0,25.9525,75.35000000000001,10758.632499999998,469.58,0.0,10225.96,11228.212499999998,10225.96,1002.2524999999987,None,CZ,2026-04-23
2026-01-07 18:00:00+00:00,330.61,4713.0475,0.0,1482.32,119.8275,1.56,80.87,20.045,3529.7575,5.297499999999999,271.5375,0.0,25.945,70.665,10651.482500000002,396.4,0.0,10117.04,11047.882500000002,10117.04,930.8425000000007,None,CZ,2026-04-23
2026-01-07 19:00:00+00:00,332.23,4519.2,0.0,1467.1325,121.78750000000001,1.56,80.19,20.1,3529.865,6.6575,270.865,0.0,26.1425,69.23,10444.96,206.5675,0.0,9746.015,10651.527499999998,9746.015,905.5124999999989,None,CZ,2026-04-23
2026-01-07 20:00:00+00:00,330.98,4332.4425,0.0,1426.4775,120.425,1.56,80.16749999999999,13.6725,3532.3624999999997,7.475,269.29499999999996,0.0,26.105,63.1425,10204.105,2.27,0.0,9328.877499999999,10206.375,9328.877499999999,877.4975000000013,None,CZ,2026-04-23
2026-01-07 21:00:00+00:00,328.235,4276.6025,0.0,1375.455,121.3875,1.5475,79.0025,12.73,3531.7375,12.4575,263.07,0.0,25.85,55.6375,10083.7125,0.0,0.0,8944.27,10083.7125,8944.27,1139.4424999999992,None,CZ,2026-04-23
2026-01-07 22:00:00+00:00,326.355,4120.5599999999995,0.0,1201.9075,121.8,1.54,79.1225,9.755,3530.5025,13.825,261.3375,0.0,26.322499999999998,63.13,9756.1575,0.0,96.16,8469.135,9756.1575,8565.295,1190.8624999999993,None,CZ,2026-04-23
2026-01-07 23:00:00+00:00,326.6125,4117.065,0.0,1163.865,118.9375,1.54,77.655,9.575,3531.645,13.93,260.8375,0.0,26.445,72.27,9720.377499999999,0.0,876.0825,8202.85,9720.377499999999,9078.9325,641.4449999999979,None,CZ,2026-04-23
2026-01-08 00:00:00+00:00,328.25,4060.68,0.0,1160.95,116.8775,1.54,76.8725,9.89,3532.92,14.1,260.475,0.0,26.39,62.9,9651.845,0.0,1113.8575,8259.9925,9651.845,9373.85,277.994999999999,None,CZ,2026-04-23
2026-01-08 01:00:00+00:00,327.515,3746.4425,0.0,1142.235,115.3275,1.54,76.15,9.754999999999999,3532.335,13.4725,260.96000000000004,0.0,26.19,54.2625,9306.185,0.0,1107.065,8194.8525,9306.185,9301.917500000001,4.267499999998108,None,CZ,2026-04-23
2026-01-08 02:00:00+00:00,327.605,3634.79,0.0,1093.9175,115.4075,1.54,76.495,9.915,3531.4375,13.66,260.7,0.0,26.4575,51.705,9143.630000000001,0.0,1098.925,8187.7725,9143.630000000001,9286.6975,-143.0674999999992,None,CZ,2026-04-23
2026-01-08 03:00:00+00:00,327.635,3985.4425,0.0,1187.8825,114.2525,1.54,77.62,9.8525,3530.375,13.6225,261.17,0.0,26.415,57.6575,9593.464999999998,0.0,1089.0425,8403.7975,9593.464999999998,9492.84,100.62499999999818,None,CZ,2026-04-23
2026-01-08 04:00:00+00:00,330.34000000000003,4293.305,0.0,1190.48,111.56,1.5475,77.28,9.612499999999999,3529.9125,12.27,263.44,0.0,26.4525,55.7775,9901.9775,0.0,750.12,8995.9125,9901.9775,9746.032500000001,155.9449999999997,None,CZ,2026-04-23
2026-01-08 05:00:00+00:00,333.17,4656.365,0.0,1360.7275,113.715,1.56,76.17,9.5975,3531.2475,7.295,269.0125,0.0,26.6675,55.79,10441.317500000001,0.0,24.875,10047.182499999999,10441.317500000001,10072.057499999999,369.26000000000204,None,CZ,2026-04-23
2026-01-08 06:00:00+00:00,334.62,4752.9625,0.0,1488.92,115.4975,1.56,71.5975,21.2625,3531.3,5.5775,272.46000000000004,22.6125,26.965,58.9225,10704.2575,0.0,0.0,10668.83,10704.2575,10668.83,35.42749999999978,None,CZ,2026-04-23
2026-01-08 07:00:00+00:00,337.21,4820.6375,0.0,1511.7875,120.88,1.56,67.94749999999999,24.74,3527.985,4.9875,272.3625,112.94500000000001,26.8525,56.875,10886.77,126.88499999999999,0.0,10834.61,11013.655,10834.61,179.04500000000007,None,CZ,2026-04-23
2026-01-08 08:00:00+00:00,332.3325,4830.2675,0.0,1500.0875,122.72,1.56,68.62,76.9975,3528.85,5.875,271.825,446.2075,26.692500000000003,56.8375,11268.872500000001,133.26,0.0,10947.8675,11402.132500000002,10947.8675,454.26500000000124,None,CZ,2026-04-23
2026-01-08 09:00:00+00:00,328.57,4815.4025,0.0,1486.815,112.8,1.56,72.28,21.377499999999998,3526.7400000000002,6.922499999999999,270.08,797.5575,26.705000000000002,59.87,11526.680000000002,115.0475,0.0,10936.73,11641.727500000003,10936.73,704.9975000000031,None,CZ,2026-04-23
2026-01-08 10:00:00+00:00,328.495,4837.16,0.0,1490.1475,118.4725,1.56,76.94,13.17,3527.7125,6.5,269.91499999999996,969.765,26.725,46.6225,11713.184999999998,184.32,0.0,10828.315,11897.504999999997,10828.315,1069.1899999999969,None,CZ,2026-04-23
2026-01-08 11:00:00+00:00,327.3625,4839.655,0.0,1513.0,122.3575,1.56,75.6925,13.6375,3528.1225,5.76,270.995,877.79,26.5375,36.0575,11638.527500000004,238.985,0.0,10776.494999999999,11877.512500000004,10776.494999999999,1101.0175000000054,None,CZ,2026-04-23
2026-01-08 12:00:00+00:00,325.6725,4819.27,0.0,1514.9924999999998,121.8625,1.56,75.27000000000001,22.395,3528.325,5.702500000000001,271.765,712.3025,26.755,34.019999999999996,11459.892499999998,513.395,0.0,10739.995,11973.287499999999,10739.995,1233.2924999999977,None,CZ,2026-04-23
2026-01-08 13:00:00+00:00,325.425,4816.4325,0.0,1518.3975,119.1275,1.56,69.285,165.725,3524.0175,5.4,271.3625,428.56,29.130000000000003,26.66,11301.082499999999,705.2125,0.0,10436.45,12006.294999999998,10436.45,1569.8449999999975,None,CZ,2026-04-23
2026-01-08 14:00:00+00:00,327.7425,4781.5675,0.0,1528.815,117.14,1.56,68.3075,270.415,3522.435,4.319999999999999,272.7525,137.725,30.94,23.442500000000003,11087.1625,690.4875,0.0,10300.475,11777.65,10300.475,1477.1749999999993,None,CZ,2026-04-23
