,Biomass,Fossil Gas,Fossil Hard coal,Fossil Oil,Geothermal,Hydro Run-of-river and poundage,Hydro Water Reservoir,Other renewable,Solar,Waste,Wind Onshore,Generation,Storage Discharge,Storage Charge,Demand,Total Generation,Total Load,Net Export,gap_filling_method,bidding_zone,source_download_date
2026-01-28 03:00:00+00:00,76.4,460.0,140.8,13.8,0.0,138.0,961.6,33.2,0.0,3.6,529.6,2357.0,251.8,0.0,1807.0,2608.8,1807.0,801.8000000000002,None,HR,2026-04-23
2026-01-28 04:00:00+00:00,76.4,512.7,141.0,14.0,0.0,155.5,956.5,33.6,0.0,3.6,608.6,2501.8999999999996,255.9,0.0,1971.0,2757.7999999999997,1971.0,786.7999999999997,None,HR,2026-04-23
2026-01-28 05:00:00+00:00,76.4,519.2,141.2,13.0,0.0,184.1,951.9,34.0,0.0,4.8,690.6,2615.2,255.8,0.0,2383.0,2871.0,2383.0,488.0,None,HR,2026-04-23
2026-01-28 06:00:00+00:00,76.0,519.8,142.2,10.600000000000001,0.0,208.7,976.7,34.0,1.9,5.6,758.3,2733.8,256.59999999999997,0.0,2671.5,2990.4,2671.5,318.9000000000001,None,HR,2026-04-23
2026-01-28 07:00:00+00:00,74.8,520.5,140.8,11.1,0.0,206.8,948.6,34.0,16.0,5.6,848.6,2806.7999999999997,255.9,0.0,2779.0,3062.7,2779.0,283.6999999999998,None,HR,2026-04-23
2026-01-28 08:00:00+00:00,76.4,521.0,140.6,10.8,0.0,193.9,951.7,34.0,40.2,6.0,804.4,2779.0,260.90000000000003,0.0,2801.75,3039.9,2801.75,238.1500000000001,None,HR,2026-04-23
2026-01-28 09:00:00+00:00,76.4,520.8,140.60000000000002,11.3,0.0,183.2,898.2,34.0,56.099999999999994,6.0,840.6,2767.2,255.9,0.0,2778.5,3023.1,2778.5,244.5999999999999,None,HR,2026-04-23
2026-01-28 10:00:00+00:00,76.0,520.4,139.8,10.9,0.0,190.3,720.8,34.0,65.6,6.0,837.3,2601.1,255.39999999999998,0.0,2782.5,2856.5,2782.5,74.0,None,HR,2026-04-23
2026-01-28 11:00:00+00:00,76.0,520.0,139.3,11.2,0.0,190.1,736.0,34.0,65.3,6.0,798.1999999999999,2576.1,255.2,0.0,2805.5,2831.2999999999997,2805.5,25.799999999999727,None,HR,2026-04-23
2026-01-28 12:00:00+00:00,76.0,518.9,139.5,10.9,0.0,190.3,854.7,34.0,49.3,6.0,761.5,2641.1,186.7,0.0,2745.25,2827.7999999999997,2745.25,82.54999999999973,None,HR,2026-04-23
2026-01-28 13:00:00+00:00,76.0,573.5,165.7,10.9,0.0,205.5,879.4,34.4,33.0,5.6,746.0,2730.0,158.4,0.0,2739.25,2888.4,2739.25,149.1500000000001,None,HR,2026-04-23
2026-01-28 14:00:00+00:00,76.0,580.4,198.89999999999998,10.8,0.0,223.4,872.2,34.8,16.6,5.6,773.0,2791.7,160.3,0.0,2734.25,2952.0,2734.25,217.75,None,HR,2026-04-23
2026-01-28 15:00:00+00:00,76.0,580.7,199.8,10.8,0.0,236.5,881.6,34.4,4.3,5.2,687.1,2716.4,180.1,0.0,2797.25,2896.5,2797.25,99.25,None,HR,2026-04-23
2026-01-28 16:00:00+00:00,76.4,582.0,194.1,10.8,0.0,236.0,945.4,34.4,0.8,5.2,652.5,2737.6,257.29999999999995,0.0,2917.25,2994.8999999999996,2917.25,77.64999999999964,None,HR,2026-04-23
2026-01-28 17:00:00+00:00,76.4,580.1,151.6,10.700000000000001,0.0,231.0,943.6,34.0,0.0,5.2,619.3,2651.9,257.0,0.0,2886.75,2908.9,2886.75,22.15000000000009,None,HR,2026-04-23
2026-01-28 18:00:00+00:00,75.6,534.7,141.0,10.8,0.0,228.8,961.7,34.0,0.0,5.2,533.8,2525.6000000000004,256.79999999999995,0.0,2860.25,2782.4000000000005,2860.25,-77.84999999999945,None,HR,2026-04-23
2026-01-28 19:00:00+00:00,76.0,518.1,140.8,10.8,0.0,211.79999999999998,968.7,33.6,0.0,5.2,353.5,2318.5,257.0,0.0,2808.5,2575.5,2808.5,-233.0,None,HR,2026-04-23
2026-01-28 20:00:00+00:00,76.0,472.7,141.4,10.8,0.0,193.2,907.9,33.6,0.0,3.6,282.2,2121.3999999999996,257.09999999999997,0.0,2699.25,2378.4999999999995,2699.25,-320.75000000000045,None,HR,2026-04-23
2026-01-28 21:00:00+00:00,76.4,456.0,141.8,10.600000000000001,0.0,185.89999999999998,907.8,34.0,0.0,3.6,334.0,2150.1,257.2,0.0,2478.75,2407.2999999999997,2478.75,-71.45000000000027,None,HR,2026-04-23
2026-01-28 22:00:00+00:00,76.4,456.1,141.8,10.5,0.0,172.9,902.0,34.0,0.0,3.6,337.1,2134.3999999999996,257.1,0.0,2223.25,2391.4999999999995,2223.25,168.24999999999955,None,HR,2026-04-23
2026-01-28 23:00:00+00:00,76.4,456.40000000000003,142.4,10.700000000000001,0.0,175.7,929.5,34.8,0.0,3.6,279.1,2108.6,257.2,0.0,1994.0,2365.7999999999997,1994.0,371.7999999999997,None,HR,2026-04-23
2026-01-29 00:00:00+00:00,76.0,457.4,142.60000000000002,10.700000000000001,0.0,196.3,922.7,34.8,0.0,3.6,310.1,2154.2,257.2,0.0,1868.25,2411.3999999999996,1868.25,543.1499999999996,None,HR,2026-04-23
2026-01-29 01:00:00+00:00,76.0,457.5,143.3,11.0,0.0,200.4,914.6,35.2,0.0,3.6,276.3,2117.9,257.1,0.0,1778.25,2375.0,1778.25,596.75,None,HR,2026-04-23
2026-01-29 02:00:00+00:00,76.0,457.4,143.2,11.2,0.0,204.0,931.0,35.2,0.0,3.6,212.5,2074.1,253.10000000000002,0.0,1763.0,2327.2,1763.0,564.1999999999998,None,HR,2026-04-23
2026-01-29 03:00:00+00:00,76.0,463.3,142.9,11.2,0.0,204.9,927.7,34.8,0.0,3.2,168.4,2032.4,249.60000000000002,0.0,1806.5,2282.0,1806.5,475.5,None,HR,2026-04-23
2026-01-29 04:00:00+00:00,76.4,514.6,142.5,11.299999999999999,0.0,208.6,939.5,34.8,0.0,3.6,128.9,2060.2,254.39999999999998,0.0,1957.5,2314.6,1957.5,357.0999999999999,None,HR,2026-04-23
2026-01-29 05:00:00+00:00,76.4,517.3,142.5,10.9,0.0,230.5,952.1,34.4,0.0,5.6,90.1,2059.7999999999997,255.6,0.0,2372.5,2315.3999999999996,2372.5,-57.100000000000364,None,HR,2026-04-23
2026-01-29 06:00:00+00:00,75.2,514.7,141.8,11.1,0.0,239.9,938.9000000000001,34.4,5.2,5.2,96.2,2062.6000000000004,258.7,0.0,2635.25,2321.3,2635.25,-313.9499999999998,None,HR,2026-04-23
2026-01-29 07:00:00+00:00,74.4,517.0,141.6,12.2,0.0,238.1,929.9,34.4,41.0,5.6,125.1,2119.3,258.2,0.0,2728.5,2377.5,2728.5,-351.0,None,HR,2026-04-23
2026-01-29 08:00:00+00:00,75.2,518.0999999999999,141.6,12.2,0.0,238.0,945.0,34.4,87.69999999999999,5.2,82.0,2139.3999999999996,265.4,0.0,2724.0,2404.7999999999997,2724.0,-319.2000000000003,None,HR,2026-04-23
2026-01-29 09:00:00+00:00,76.4,519.9,141.2,12.3,0.0,247.6,946.6,34.8,111.80000000000001,4.0,40.0,2134.6,255.39999999999998,0.0,2677.0,2390.0,2677.0,-287.0,None,HR,2026-04-23
2026-01-29 10:00:00+00:00,76.4,519.4,139.6,12.5,0.0,247.5,953.0,35.2,128.3,4.0,17.4,2133.3,255.5,0.0,2688.25,2388.8,2688.25,-299.4499999999998,None,HR,2026-04-23
2026-01-29 11:00:00+00:00,76.4,521.4,138.6,12.4,0.0,248.0,956.7,34.8,121.8,4.0,3.5,2117.6,255.39999999999998,0.0,2685.25,2373.0,2685.25,-312.25,None,HR,2026-04-23
2026-01-29 12:00:00+00:00,76.0,519.7,138.4,12.4,0.0,247.39999999999998,970.8,35.2,106.0,3.6,12.7,2122.1999999999994,255.39999999999998,0.0,2648.75,2377.5999999999995,2648.75,-271.15000000000055,None,HR,2026-04-23
2026-01-29 13:00:00+00:00,76.4,519.8000000000001,138.0,12.3,0.0,247.8,939.8,35.2,77.4,4.0,17.4,2068.1,255.39999999999998,0.0,2627.25,2323.5,2627.25,-303.75,None,HR,2026-04-23
2026-01-29 14:00:00+00:00,76.4,518.1,138.2,11.8,0.0,247.6,975.1,34.8,42.0,5.6,65.6,2115.2,255.39999999999998,0.0,2626.75,2370.6,2626.75,-256.1500000000001,None,HR,2026-04-23
2026-01-29 15:00:00+00:00,76.4,519.8,138.6,10.8,0.0,248.0,950.0,34.8,11.3,5.6,128.7,2123.9999999999995,255.29999999999998,0.0,2685.25,2379.2999999999997,2685.25,-305.9500000000003,None,HR,2026-04-23
2026-01-29 16:00:00+00:00,76.0,520.3,139.0,11.2,0.0,248.3,978.9,34.8,0.0,5.6,104.8,2118.8999999999996,255.5,0.0,2839.0,2374.3999999999996,2839.0,-464.60000000000036,None,HR,2026-04-23
2026-01-29 17:00:00+00:00,76.4,556.0,139.5,11.2,0.0,248.1,983.0,34.8,0.0,6.0,78.0,2133.0,255.29999999999998,0.0,2843.25,2388.3,2843.25,-454.9499999999998,None,HR,2026-04-23
2026-01-29 18:00:00+00:00,76.4,534.4000000000001,139.8,10.8,0.0,248.2,931.7,34.4,0.0,5.6,100.6,2081.9,255.29999999999998,0.0,2847.0,2337.2000000000003,2847.0,-509.7999999999997,None,HR,2026-04-23
2026-01-29 19:00:00+00:00,76.4,518.1,140.0,10.899999999999999,0.0,245.1,915.7,34.4,0.0,6.0,166.2,2112.8,255.3,0.0,2784.5,2368.1000000000004,2784.5,-416.39999999999964,None,HR,2026-04-23
2026-01-29 20:00:00+00:00,75.2,460.7,139.3,10.8,0.0,239.6,910.8,34.4,0.0,6.0,227.6,2104.4,255.29999999999998,0.0,2697.5,2359.7000000000003,2697.5,-337.7999999999997,None,HR,2026-04-23
2026-01-29 21:00:00+00:00,76.0,457.4,139.1,11.299999999999999,0.0,242.3,908.4,34.0,0.0,5.6,262.5,2136.6,253.79999999999998,0.0,2493.25,2390.4,2493.25,-102.84999999999991,None,HR,2026-04-23
2026-01-29 22:00:00+00:00,76.4,457.6,138.5,11.7,0.0,241.2,891.2,34.0,0.0,4.0,303.9,2158.5,255.1,0.0,2240.0,2413.6,2240.0,173.5999999999999,None,HR,2026-04-23
2026-01-29 23:00:00+00:00,76.4,457.9,139.7,11.6,0.0,241.5,919.4,34.4,0.0,3.6,339.4,2223.9,252.7,0.0,2006.0,2476.6,2006.0,470.5999999999999,None,HR,2026-04-23
2026-01-30 00:00:00+00:00,76.4,458.4,140.2,11.9,0.0,241.5,924.8,34.4,0.0,3.6,357.1,2248.2999999999997,249.2,0.0,1857.0,2497.4999999999995,1857.0,640.4999999999995,None,HR,2026-04-23
2026-01-30 01:00:00+00:00,76.0,458.9,140.8,12.3,0.0,241.1,918.3,34.4,0.0,3.6,332.6,2218.0,252.6,0.0,1793.75,2470.6,1793.75,676.8499999999999,None,HR,2026-04-23
2026-01-30 02:00:00+00:00,76.4,458.2,140.60000000000002,14.8,0.0,240.9,900.8,34.4,0.0,3.6,359.9,2229.6,255.1,0.0,1778.25,2484.7,1778.25,706.4499999999998,None,HR,2026-04-23
2026-01-30 03:00:00+00:00,76.4,466.1,140.60000000000002,14.8,0.0,230.7,913.7,34.4,0.0,3.6,374.6,2254.9,252.6,0.0,1819.75,2507.5,1819.75,687.75,None,HR,2026-04-23
2026-01-30 04:00:00+00:00,76.4,516.2,141.0,14.8,0.0,227.8,918.7,34.0,0.0,3.6,342.2,2274.7,255.0,0.0,1982.25,2529.7,1982.25,547.4499999999998,None,HR,2026-04-23
2026-01-30 05:00:00+00:00,76.4,519.1,141.4,14.3,0.0,227.6,921.3,34.0,0.0,5.6,308.1,2247.7999999999997,255.3,0.0,2389.0,2503.1,2389.0,114.09999999999991,None,HR,2026-04-23
2026-01-30 06:00:00+00:00,76.4,520.6,140.4,10.4,0.0,232.8,955.2,34.4,6.5,6.0,236.7,2219.4,255.1,0.0,2668.5,2474.5,2668.5,-194.0,None,HR,2026-04-23
2026-01-30 07:00:00+00:00,75.2,521.5,143.1,10.0,0.0,244.6,1013.6,34.4,62.3,6.0,149.0,2259.7000000000003,245.4,0.0,2768.5,2505.1000000000004,2768.5,-263.39999999999964,None,HR,2026-04-23
2026-01-30 08:00:00+00:00,76.4,523.0,155.2,10.0,0.0,248.8,1048.6,34.4,128.6,6.0,89.1,2320.1,179.8,0.0,2723.25,2499.9,2723.25,-223.3499999999999,None,HR,2026-04-23
2026-01-30 09:00:00+00:00,76.4,522.8,147.0,10.1,0.0,248.8,1069.0,34.8,170.6,6.0,30.6,2316.1,177.8,0.0,2576.75,2493.9,2576.75,-82.84999999999991,None,HR,2026-04-23
2026-01-30 10:00:00+00:00,76.4,523.6,142.0,10.4,0.0,248.7,997.3,35.2,199.8,6.0,10.0,2249.4,177.7,0.0,2543.0,2427.1,2543.0,-115.90000000000009,None,HR,2026-04-23
2026-01-30 11:00:00+00:00,76.0,523.0,142.4,10.600000000000001,0.0,233.9,989.8,34.8,175.89999999999998,4.0,9.7,2200.0999999999995,177.7,0.0,2514.5,2377.7999999999993,2514.5,-136.70000000000073,None,HR,2026-04-23
2026-01-30 12:00:00+00:00,76.4,522.3,142.5,10.5,0.0,223.2,991.0,35.6,130.79999999999998,4.0,5.1000000000000005,2141.3999999999996,177.6,0.0,2457.0,2318.9999999999995,2457.0,-138.00000000000045,None,HR,2026-04-23
2026-01-30 13:00:00+00:00,76.4,522.4,148.2,10.4,0.0,231.3,998.0,36.4,102.69999999999999,5.6,7.0,2138.4,178.8,0.0,2436.75,2317.2000000000003,2436.75,-119.54999999999973,None,HR,2026-04-23
2026-01-30 14:00:00+00:00,76.4,521.9,142.60000000000002,10.5,0.0,235.8,1010.6,36.4,73.3,5.6,8.3,2121.4000000000005,178.70000000000002,0.0,2495.75,2300.1000000000004,2495.75,-195.64999999999964,None,HR,2026-04-23
2026-01-30 15:00:00+00:00,76.4,521.9,141.2,10.600000000000001,0.0,246.3,1063.0,36.4,19.0,5.6,13.7,2134.1,178.8,0.0,2608.75,2312.9,2608.75,-295.8499999999999,None,HR,2026-04-23
2026-01-30 16:00:00+00:00,76.0,522.7,141.6,10.600000000000001,0.0,246.3,1039.1,36.4,1.2,5.2,39.300000000000004,2118.3999999999996,178.9,0.0,2828.0,2297.2999999999997,2828.0,-530.7000000000003,None,HR,2026-04-23
2026-01-30 17:00:00+00:00,76.0,523.4,142.0,10.4,0.0,246.3,1026.4,36.4,0.0,4.8,36.7,2102.4,178.8,0.0,2823.0,2281.2000000000003,2823.0,-541.7999999999997,None,HR,2026-04-23
2026-01-30 18:00:00+00:00,76.0,523.4,141.9,10.4,0.0,246.70000000000002,996.5,36.0,0.0,5.2,29.1,2065.2000000000003,178.70000000000002,0.0,2795.25,2243.9,2795.25,-551.3499999999999,None,HR,2026-04-23
2026-01-30 19:00:00+00:00,76.0,522.7,142.1,12.100000000000001,0.0,245.9,987.5,35.6,0.0,5.6,18.4,2045.9,178.8,0.0,2727.25,2224.7000000000003,2727.25,-502.5499999999997,None,HR,2026-04-23
2026-01-30 20:00:00+00:00,76.4,465.1,142.1,12.1,0.0,245.0,976.7,35.6,0.0,6.0,16.9,1975.9,178.8,0.0,2635.75,2154.7000000000003,2635.75,-481.0499999999997,None,HR,2026-04-23
2026-01-30 21:00:00+00:00,76.4,458.6,142.0,12.0,0.0,221.3,991.5,35.2,0.0,6.0,14.6,1957.6,178.8,0.0,2459.5,2136.4,2459.5,-323.0999999999999,None,HR,2026-04-23
2026-01-30 22:00:00+00:00,76.4,458.0,142.0,12.0,0.0,203.1,986.4000000000001,35.2,0.0,5.6,19.7,1938.4,176.9,0.0,2248.25,2115.3,2248.25,-132.94999999999982,None,HR,2026-04-23
2026-01-30 23:00:00+00:00,76.4,459.3,142.2,12.2,0.0,202.7,974.7,34.4,0.0,5.2,30.0,1937.1000000000004,0.0,3.6999999999999997,2054.0,1937.1000000000004,2057.7,-120.59999999999945,None,HR,2026-04-23
2026-01-31 00:00:00+00:00,76.4,458.9,142.3,12.1,0.0,202.0,972.9,34.4,0.0,5.2,41.0,1945.2,0.0,7.5,1899.25,1945.2,1906.75,38.450000000000045,None,HR,2026-04-23
2026-01-31 01:00:00+00:00,76.0,460.4,142.0,11.899999999999999,0.0,201.8,970.1,34.4,0.0,3.6,41.2,1941.3999999999999,0.0,7.6,1813.0,1941.3999999999999,1820.6,120.79999999999995,None,HR,2026-04-23
2026-01-31 02:00:00+00:00,76.4,460.4,142.1,14.4,0.0,201.1,965.9000000000001,34.4,0.0,3.6,45.1,1943.4,0.0,7.6,1781.25,1943.4,1788.85,154.55000000000018,None,HR,2026-04-23
2026-01-31 03:00:00+00:00,76.0,468.3,142.0,14.4,0.0,200.60000000000002,944.9,34.4,0.0,4.8,58.9,1944.3,0.0,7.5,1800.0,1944.3,1807.5,136.79999999999995,None,HR,2026-04-23
2026-01-31 04:00:00+00:00,76.4,521.9,141.0,14.4,0.0,200.1,943.3,34.4,0.0,5.6,75.7,2012.8,0.0,7.3999999999999995,1889.25,2012.8,1896.65,116.14999999999986,None,HR,2026-04-23
2026-01-31 05:00:00+00:00,76.0,521.8,142.0,14.0,0.0,201.7,928.2,34.4,0.0,5.2,111.10000000000001,2034.4,0.0,7.6,2089.5,2034.4,2097.1,-62.69999999999982,None,HR,2026-04-23
2026-01-31 06:00:00+00:00,76.4,520.7,141.4,12.7,0.0,201.70000000000002,967.0,34.8,9.7,5.6,131.0,2101.0,0.0,7.699999999999999,2242.25,2101.0,2249.95,-148.94999999999982,None,HR,2026-04-23
2026-01-31 07:00:00+00:00,75.2,520.5,141.4,10.9,0.0,221.6,1019.5,35.6,70.2,6.0,103.8,2204.7,0.0,7.3,2417.75,2204.7,2425.05,-220.35000000000036,None,HR,2026-04-23
2026-01-31 08:00:00+00:00,76.4,521.3,141.6,10.8,0.0,229.0,1023.6,35.6,140.4,6.0,90.2,2274.8999999999996,23.099999999999998,0.0,2506.25,2297.9999999999995,2506.25,-208.25000000000045,None,HR,2026-04-23
2026-01-31 09:00:00+00:00,76.4,521.9,141.6,10.8,0.0,208.7,962.9000000000001,36.4,177.39999999999998,5.6,104.30000000000001,2246.0,77.49999999999999,0.0,2486.25,2323.5,2486.25,-162.75,None,HR,2026-04-23
2026-01-31 10:00:00+00:00,76.4,522.3,141.8,11.2,0.0,205.6,896.0,36.0,215.3,6.0,115.5,2226.1000000000004,77.49999999999999,0.0,2456.5,2303.6000000000004,2456.5,-152.89999999999964,None,HR,2026-04-23
2026-01-31 11:00:00+00:00,76.0,521.5,141.4,11.0,0.0,191.0,884.5,36.4,200.4,5.2,126.5,2193.9,79.7,0.0,2401.0,2273.6,2401.0,-127.40000000000009,None,HR,2026-04-23
2026-01-31 12:00:00+00:00,76.4,522.2,141.6,10.700000000000001,0.0,172.8,882.8,36.4,178.2,5.6,125.0,2151.7,80.7,0.0,2350.0,2232.3999999999996,2350.0,-117.60000000000036,None,HR,2026-04-23
2026-01-31 13:00:00+00:00,76.4,522.2,141.8,10.3,0.0,172.2,891.0,36.4,132.2,5.2,170.3,2158.0000000000005,80.5,0.0,2299.5,2238.5000000000005,2299.5,-60.999999999999545,None,HR,2026-04-23
2026-01-31 14:00:00+00:00,76.4,521.8,141.6,10.0,0.0,180.8,909.1,35.6,72.5,6.0,210.0,2163.7999999999997,80.6,0.0,2312.0,2244.3999999999996,2312.0,-67.60000000000036,None,HR,2026-04-23
2026-01-31 15:00:00+00:00,76.4,521.9,141.6,10.1,0.0,218.5,921.8,34.4,21.5,6.0,296.8,2249.0,80.5,0.0,2409.5,2329.5,2409.5,-80.0,None,HR,2026-04-23
2026-01-31 16:00:00+00:00,76.4,520.9,141.9,10.3,0.0,232.2,938.0,34.4,1.6,6.0,348.6,2310.2999999999997,80.60000000000001,0.0,2602.5,2390.8999999999996,2602.5,-211.60000000000036,None,HR,2026-04-23
2026-01-31 17:00:00+00:00,76.4,521.7,142.0,10.3,0.0,237.8,940.0999999999999,34.4,0.0,6.0,369.7,2338.4,80.5,0.0,2646.5,2418.9,2646.5,-227.5999999999999,None,HR,2026-04-23
2026-01-31 18:00:00+00:00,76.4,521.2,142.2,10.2,0.0,215.4,945.1,34.4,0.0,6.0,407.2,2358.1,81.39999999999999,0.0,2640.0,2439.5,2640.0,-200.5,None,HR,2026-04-23
2026-01-31 19:00:00+00:00,76.4,517.5,142.5,11.2,0.0,197.0,927.3,34.4,0.0,5.2,444.8,2356.3,82.2,0.0,2578.0,2438.5,2578.0,-139.5,None,HR,2026-04-23
2026-01-31 20:00:00+00:00,76.4,462.8,142.60000000000002,12.0,0.0,188.1,895.8,34.4,0.0,5.6,478.5,2296.2,82.30000000000001,0.0,2524.0,2378.5,2524.0,-145.5,None,HR,2026-04-23
2026-01-31 21:00:00+00:00,76.4,456.0,141.8,12.2,0.0,187.1,891.3,34.4,0.0,5.6,498.9,2303.7000000000003,81.1,0.0,2387.0,2384.8,2387.0,-2.199999999999818,None,HR,2026-04-23
2026-01-31 22:00:00+00:00,76.4,457.3,140.8,11.9,0.0,178.1,865.9,34.0,0.0,4.8,532.5,2301.7,79.9,0.0,2175.25,2381.6,2175.25,206.3499999999999,None,HR,2026-04-23
2026-01-31 23:00:00+00:00,75.2,458.1,140.8,11.9,0.0,177.0,906.6,32.4,0.0,4.4,578.8,2385.2000000000003,0.0,4.5,1979.25,2385.2000000000003,1983.75,401.4500000000003,None,HR,2026-04-23
2026-02-01 00:00:00+00:00,75.2,457.2,139.5,11.9,0.0,177.8,931.7,32.4,0.0,4.8,600.3,2430.8,0.0,4.1,1850.5,2430.8,1854.6,576.2000000000003,None,HR,2026-04-23
2026-02-01 01:00:00+00:00,75.2,457.2,139.6,11.799999999999999,0.0,153.5,900.5,32.4,0.0,3.6,659.7,2433.5,0.0,4.3,1766.5,2433.5,1770.8,662.7,None,HR,2026-04-23
2026-02-01 02:00:00+00:00,75.2,456.6,139.6,14.5,0.0,151.39999999999998,907.1,32.4,0.0,3.6,712.5,2492.9,0.0,4.3,1731.0,2492.9,1735.3,757.6000000000001,None,HR,2026-04-23
2026-02-01 03:00:00+00:00,75.2,466.3,138.8,15.2,0.0,151.2,898.4,32.4,0.0,3.6,734.1,2515.2,0.0,4.3,1738.5,2515.2,1742.8,772.3999999999999,None,HR,2026-04-23
2026-02-01 04:00:00+00:00,75.2,520.5,139.39999999999998,15.2,0.0,155.8,871.3,32.4,0.0,3.6,788.2,2601.6000000000004,0.0,4.2,1806.25,2601.6000000000004,1810.45,791.1500000000003,None,HR,2026-04-23
2026-02-01 05:00:00+00:00,75.2,522.5,139.6,14.4,0.0,159.3,897.8,32.4,0.0,4.0,819.7,2664.9,0.0,2.9,1902.25,2664.9,1905.15,759.75,None,HR,2026-04-23
2026-02-01 06:00:00+00:00,74.4,522.2,139.39999999999998,13.5,0.0,170.6,941.6,32.8,9.7,4.0,796.6,2704.8,0.0,3.1,2003.0,2704.8,2006.1,698.7000000000003,None,HR,2026-04-23
2026-02-01 07:00:00+00:00,73.2,522.4000000000001,139.3,11.9,0.0,184.4,947.6,33.2,68.4,4.0,776.9,2761.3,0.0,3.1,2179.25,2761.3,2182.35,578.9500000000003,None,HR,2026-04-23
2026-02-01 08:00:00+00:00,74.4,522.8,138.9,10.8,0.0,184.1,972.8,33.2,142.7,4.0,734.1,2817.7999999999997,0.0,3.0,2345.0,2817.7999999999997,2348.0,469.7999999999997,None,HR,2026-04-23
2026-02-01 09:00:00+00:00,75.2,522.5999999999999,139.6,10.8,0.0,183.8,1013.6999999999999,33.2,202.1,4.4,723.2,2908.6000000000004,0.0,3.1,2428.5,2908.6000000000004,2431.6,477.00000000000045,None,HR,2026-04-23
2026-02-01 10:00:00+00:00,74.4,523.0,139.6,10.8,0.0,183.8,1020.3,33.2,235.3,4.4,731.4,2956.2000000000003,0.0,2.9,2457.25,2956.2000000000003,2460.15,496.0500000000002,None,HR,2026-04-23
2026-02-01 11:00:00+00:00,75.2,523.9,139.39999999999998,11.9,0.0,183.8,1016.5,33.2,242.1,4.0,727.3,2957.3,0.0,3.1,2387.75,2957.3,2390.85,566.4500000000003,None,HR,2026-04-23
2026-02-01 12:00:00+00:00,75.2,523.0,139.7,13.299999999999999,0.0,184.39999999999998,1019.9000000000001,33.2,222.3,4.0,713.3,2928.3,0.0,3.0,2282.5,2928.3,2285.5,642.8000000000002,None,HR,2026-04-23
2026-02-01 13:00:00+00:00,75.2,522.8,139.3,13.2,0.0,187.39999999999998,1034.8,33.2,171.6,3.6,700.8,2881.8999999999996,0.0,3.0,2209.75,2881.8999999999996,2212.75,669.1499999999996,None,HR,2026-04-23
2026-02-01 14:00:00+00:00,75.2,522.4,138.8,13.5,0.0,188.70000000000002,1027.1,33.2,98.30000000000001,4.0,757.9,2859.1000000000004,132.0,0.0,2204.0,2991.1000000000004,2204.0,787.1000000000004,None,HR,2026-04-23
2026-02-01 15:00:00+00:00,75.2,522.0,138.7,13.5,0.0,207.3,1024.3,32.8,24.3,4.0,766.9,2809.0,133.39999999999998,0.0,2242.5,2942.4,2242.5,699.9000000000001,None,HR,2026-04-23
2026-02-01 16:00:00+00:00,75.2,522.1,137.8,13.2,0.0,226.1,1028.6999999999998,33.2,0.1,4.8,792.9,2834.1,133.29999999999998,0.0,2466.75,2967.4,2466.75,500.6500000000001,None,HR,2026-04-23
2026-02-01 17:00:00+00:00,75.2,522.6,138.6,12.9,0.0,226.4,998.9,33.2,0.4,4.4,789.1,2801.7000000000003,131.6,0.0,2554.75,2933.3,2554.75,378.5500000000002,None,HR,2026-04-23
2026-02-01 18:00:00+00:00,75.2,522.3,138.0,12.8,0.0,225.2,993.2,33.2,0.0,4.4,767.5,2771.8,132.9,0.0,2577.0,2904.7000000000003,2577.0,327.7000000000003,None,HR,2026-04-23
2026-02-01 19:00:00+00:00,75.2,519.0,138.3,10.6,0.0,198.4,1002.3,33.2,0.0,4.0,726.2,2707.2,134.0,0.0,2557.75,2841.2,2557.75,283.4499999999998,None,HR,2026-04-23
2026-02-01 20:00:00+00:00,75.2,466.8,138.7,11.9,0.0,181.3,1001.3,33.2,0.0,4.4,684.9,2597.7000000000003,132.3,0.0,2542.25,2730.0000000000005,2542.25,187.75000000000045,None,HR,2026-04-23
2026-02-01 21:00:00+00:00,75.2,456.2,138.60000000000002,12.4,0.0,160.9,954.2,33.2,0.0,4.4,678.9,2514.0,129.5,0.0,2370.0,2643.5,2370.0,273.5,None,HR,2026-04-23
2026-02-01 22:00:00+00:00,75.2,456.5,138.2,12.4,0.0,156.5,935.3,33.2,0.0,4.0,635.7,2447.0,0.0,3.2,2128.5,2447.0,2131.7,315.3000000000002,None,HR,2026-04-23
2026-02-01 23:00:00+00:00,75.2,455.8,138.5,12.700000000000001,0.0,156.60000000000002,782.6,32.8,0.0,4.0,612.2,2270.4,0.0,8.2,1912.75,2270.4,1920.95,349.45000000000005,None,HR,2026-04-23
2026-02-02 00:00:00+00:00,75.2,456.6,138.7,12.4,0.0,153.5,814.4,32.4,0.0,4.0,519.0,2206.2,0.0,11.7,1789.5,2206.2,1801.2,404.9999999999998,None,HR,2026-04-23
2026-02-02 01:00:00+00:00,75.2,456.6,139.2,12.4,0.0,154.0,805.8,32.8,0.0,4.0,455.2,2135.2,0.0,7.6,1727.25,2135.2,1734.85,400.3499999999999,None,HR,2026-04-23
2026-02-02 02:00:00+00:00,75.2,455.9,139.9,12.9,0.0,154.6,789.8,33.2,0.0,4.0,449.3,2114.8,0.0,12.5,1721.5,2114.8,1734.0,380.8000000000002,None,HR,2026-04-23
