,Biomass,Fossil Brown coal/Lignite,Fossil Coal-derived gas,Fossil Gas,Fossil Hard coal,Fossil Oil,Hydro Run-of-river and poundage,Hydro Water Reservoir,Other,Other renewable,Solar,Wind Onshore,Generation,Storage Discharge,Storage Charge,Demand,Total Generation,Total Load,Net Export,gap_filling_method,bidding_zone,source_download_date
2026-03-20 22:00:00+00:00,251.801,5044.1435,111.4625,2497.2525,9294.15775,182.0085,122.49325,33.448,598.557,64.32124999999999,0.0,1260.89425,19460.539500000003,0.0,14.23525,17142.7765,19460.539500000003,17157.01175,2303.527750000001,None,PL,2026-04-23
2026-03-20 23:00:00+00:00,251.7405,4609.2865,113.218,2687.6365,8864.26475,186.42775,120.35974999999999,31.391,605.263,64.89925,0.0,1154.054,18688.540999999994,0.0,14.006250000000001,16465.5165,18688.540999999994,16479.52275,2209.0182499999937,None,PL,2026-04-23
2026-03-21 00:00:00+00:00,255.714,4609.157999999999,116.20425,2710.114,9130.059,187.19275,120.1,31.332,612.61,68.07225,0.0,997.562,18838.11825,0.0,13.94875,16002.4485,18838.11825,16016.39725,2821.7209999999995,None,PL,2026-04-23
2026-03-21 01:00:00+00:00,255.355,4574.37725,116.20725,2627.41975,9130.38725,188.053,118.74674999999999,30.954500000000003,615.59125,68.438,0.0,1003.72925,18729.25925,0.0,13.987,15840.467250000002,18729.25925,15854.45425,2874.8049999999985,None,PL,2026-04-23
2026-03-21 02:00:00+00:00,256.66425,4572.33525,120.422,2666.0865,9127.491,187.08474999999999,120.1595,31.322,614.67925,68.3265,0.0,963.39525,18727.96625,0.0,13.863,15748.059000000001,18727.96625,15761.922,2966.044250000001,None,PL,2026-04-23
2026-03-21 03:00:00+00:00,256.96075,4591.81275,120.1155,2696.6767499999996,9100.74,185.94425,120.1455,31.339,617.235,68.57724999999999,0.0,1110.666,18900.21275,0.0,149.7585,15915.45375,18900.21275,16065.21225,2835.0004999999983,None,PL,2026-04-23
2026-03-21 04:00:00+00:00,255.903,4599.99825,118.20675,2374.4465,8985.17875,185.86725,120.0215,36.2685,614.89025,68.33425,56.797,1243.25275,18659.164749999996,0.0,14.11125,15838.9035,18659.164749999996,15853.01475,2806.149999999996,None,PL,2026-04-23
2026-03-21 05:00:00+00:00,256.729,4604.4217499999995,118.13175,2474.4215,8671.65475,183.75,140.04874999999998,58.1695,610.80925,67.98,1074.384,1257.91275,19518.412999999997,0.0,13.567499999999999,16414.269,19518.412999999997,16427.8365,3090.5764999999956,None,PL,2026-04-23
2026-03-21 06:00:00+00:00,256.3055,4506.21975,118.4055,2244.85725,8274.2305,179.8515,131.42624999999998,53.483999999999995,610.802,67.86099999999999,3692.88725,962.15175,21098.48225,124.491,0.0,17179.949249999998,21222.973250000003,17179.949249999998,4043.024000000005,None,PL,2026-04-23
2026-03-21 07:00:00+00:00,253.63049999999998,3876.35825,112.8075,2132.151,6872.48475,177.09625,133.83275,36.041,601.01325,67.48174999999999,6739.31375,454.2735,21456.48425,127.287,0.0,17484.3035,21583.77125,17484.3035,4099.46775,None,PL,2026-04-23
2026-03-21 08:00:00+00:00,235.3215,3148.63325,118.1575,1720.3295,6197.68975,174.405,129.66750000000002,34.498,596.21975,67.117,9561.80575,360.2995,22344.144,0.0,382.06075,17562.3255,22344.144,17944.38625,4399.757750000001,None,PL,2026-04-23
2026-03-21 09:00:00+00:00,218.95974999999999,3011.62275,117.2415,1648.45125,6131.8945,171.65075,122.96975,32.233,588.909,66.47,10063.371500000001,542.303,22716.07675,0.0,1095.03725,17619.773,22716.07675,18714.810250000002,4001.266499999998,None,PL,2026-04-23
2026-03-21 10:00:00+00:00,218.4405,3060.9764999999998,118.4135,1652.6622499999999,6159.32525,170.68475,122.954,32.222,586.4965,66.10225,9799.6345,821.89875,22809.810749999997,0.0,1049.71,17945.88375,22809.810749999997,18995.59375,3814.216999999997,None,PL,2026-04-23
2026-03-21 11:00:00+00:00,219.79874999999998,2939.24625,117.67699999999999,1624.93125,5931.33875,169.597,121.795,31.768,579.7405,65.42125,9141.547999999999,908.386,21851.247749999995,0.0,1053.325,17429.543250000002,21851.247749999995,18482.868250000003,3368.379499999992,None,PL,2026-04-23
2026-03-21 12:00:00+00:00,220.16275000000002,3043.569,118.467,1633.00875,5958.20525,170.0085,121.68625,31.661,581.1122499999999,65.5295,8097.022499999999,1036.14725,21076.58,0.0,1017.95825,16868.56725,21076.58,17886.5255,3190.054500000002,None,PL,2026-04-23
2026-03-21 13:00:00+00:00,227.58325000000002,3007.58575,122.63025,1668.2415,6063.058,169.97025,121.77375,31.758,582.30925,65.61699999999999,7342.00275,1128.8652499999998,20531.395,0.0,695.2085,16925.71525,20531.395,17620.92375,2910.4712499999987,None,PL,2026-04-23
2026-03-21 14:00:00+00:00,248.36,3066.41175,130.0625,1836.737,6431.1717499999995,170.60750000000002,122.408,31.962,616.134,68.49475000000001,5652.72725,1093.27075,19468.34725,0.0,171.08474999999999,17336.14325,19468.34725,17507.228000000003,1961.119249999996,None,PL,2026-04-23
2026-03-21 15:00:00+00:00,251.61725,3596.4615,128.705,2133.4480000000003,7438.03225,172.4395,124.465,57.010000000000005,623.82725,69.21000000000001,3387.42775,977.1865,18959.829999999998,348.75625,0.0,18120.97025,19308.586249999997,18120.97025,1187.6159999999982,None,PL,2026-04-23
2026-03-21 16:00:00+00:00,250.21375,4784.47875,133.83525,2269.33,8200.967,175.726,139.0075,274.246,637.155,70.48875,842.143,937.016,18714.607,883.0445,0.0,18648.452250000002,19597.6515,18648.452250000002,949.1992499999978,None,PL,2026-04-23
2026-03-21 17:00:00+00:00,248.89499999999998,4774.55175,137.1395,2608.14475,8487.9875,178.22,157.19400000000002,306.93775,639.2810000000001,70.61025000000001,11.67625,1265.391,18886.02875,969.6334999999999,0.0,19405.48225,19855.66225,19405.48225,450.1800000000003,None,PL,2026-04-23
2026-03-21 18:00:00+00:00,261.9375,4780.8755,134.91325,2460.996,8522.2545,179.89499999999998,159.235,238.91625,636.84175,70.27725000000001,0.0,1888.56375,19334.705749999997,889.3145,0.0,19418.03875,20224.020249999998,19418.03875,805.981499999998,None,PL,2026-04-23
2026-03-21 19:00:00+00:00,260.37350000000004,4778.24,136.329,2351.069,8412.43675,181.88475,157.54275,163.46475,636.25075,70.30775,0.0,2657.33425,19805.233249999997,633.4955,0.0,18744.141750000003,20438.72875,18744.141750000003,1694.586999999996,None,PL,2026-04-23
2026-03-21 20:00:00+00:00,257.09450000000004,4783.6357499999995,136.22825,2350.049,7745.937,181.6505,123.20725,32.232,635.7005,70.35875,0.0,3333.683,19649.7765,303.625,0.0,17709.602,19953.4015,17709.602,2243.799500000001,None,PL,2026-04-23
2026-03-21 21:00:00+00:00,257.73425,4737.4635,135.3395,2401.7555,7199.20175,184.59275,120.14975,31.146,635.60025,70.41125,0.0,3619.66425,19393.05875,0.0,15.961,16576.7345,19393.05875,16592.695499999998,2800.363250000002,None,PL,2026-04-23
2026-03-21 22:00:00+00:00,260.5335,4083.47575,133.213,2388.09,6426.354,184.6755,119.87,31.106,631.44025,70.02674999999999,0.0,3672.137,18000.921749999998,0.0,12.928,15394.39525,18000.921749999998,15407.32325,2593.5984999999982,None,PL,2026-04-23
2026-03-21 23:00:00+00:00,260.4975,2416.11825,134.50975,2491.88475,6242.782999999999,185.54975,122.21525,31.331,634.54075,70.187,0.0,3579.72325,16169.340249999997,0.0,12.775500000000001,14641.182999999999,16169.340249999997,14653.958499999999,1515.3817499999986,None,PL,2026-04-23
2026-03-22 00:00:00+00:00,260.16475,2399.0125,135.089,2557.9665,6526.509,185.46575,122.39825,31.378,636.81475,70.32375,0.0,3383.29275,16308.414999999999,0.0,46.67375,14165.420750000001,16308.414999999999,14212.094500000001,2096.320499999998,None,PL,2026-04-23
2026-03-22 01:00:00+00:00,260.165,2729.16925,135.32625000000002,2552.279,6106.761,185.7295,122.078,31.359,637.5527500000001,70.3765,0.0,2919.678,15750.474250000001,0.0,147.777,13817.007249999999,15750.474250000001,13964.784249999999,1785.6900000000023,None,PL,2026-04-23
2026-03-22 02:00:00+00:00,259.44475,2761.68325,135.86124999999998,2569.641,6244.231,185.05875,122.16725,31.33,633.425,69.86375,0.0,2587.59925,15600.305250000001,0.0,46.764,13847.5115,15600.305250000001,13894.2755,1706.0297500000015,None,PL,2026-04-23
2026-03-22 03:00:00+00:00,258.952,2867.5197500000004,133.9315,2558.2214999999997,6517.76325,185.942,122.14574999999999,36.382,633.06825,69.85025,0.0,2278.3605,15662.136750000001,0.0,13.0145,14007.174,15662.136750000001,14020.1885,1641.9482500000013,None,PL,2026-04-23
2026-03-22 04:00:00+00:00,256.39599999999996,2852.3575,133.37875,2509.1195,7078.2837500000005,186.478,122.0965,51.332,633.9755,69.90025,72.06375,2017.3162499999999,15982.69775,0.0,12.82325,13885.8305,15982.69775,13898.65375,2084.044,None,PL,2026-04-23
2026-03-22 05:00:00+00:00,255.22925,2517.4165000000003,134.47725,2461.115,6532.1365,183.341,130.33025,55.0205,629.6297500000001,69.56174999999999,1530.85225,1862.216,16361.326000000001,0.0,12.881,14147.285,16361.326000000001,14160.166,2201.1600000000017,None,PL,2026-04-23
2026-03-22 06:00:00+00:00,240.51925,2202.1265,132.90875,2248.2397499999997,5733.99025,174.70775,133.4575,35.135,628.23125,69.49549999999999,4494.83875,1593.07725,17686.727499999997,0.0,11.98125,14740.151,17686.727499999997,14752.13225,2934.5952499999967,None,PL,2026-04-23
2026-03-22 07:00:00+00:00,224.6775,2250.6645,128.22750000000002,1979.39325,5486.0985,174.49425,136.12325,36.032,599.6677500000001,67.03525,6894.65725,794.056,18771.127,0.0,113.14325,15277.54,18771.127,15390.68325,3380.4437500000004,None,PL,2026-04-23
2026-03-22 08:00:00+00:00,212.45925,2281.002,133.37175,2005.4965,5731.4855,172.50050000000002,131.56574999999998,34.477,596.9425,66.82724999999999,7786.66025,451.67150000000004,19604.459749999998,0.0,525.29925,15996.5395,19604.459749999998,16521.838750000003,3082.6209999999955,None,PL,2026-04-23
2026-03-22 09:00:00+00:00,208.07999999999998,2131.55575,132.46574999999999,1887.42325,4881.91075,170.0105,125.111,32.247,588.678,66.10875,9286.758,661.0345,20171.38325,0.0,1162.5345,15713.91375,20171.38325,16876.44825,3294.9349999999977,None,PL,2026-04-23
2026-03-22 10:00:00+00:00,206.80124999999998,2144.615,129.6265,1883.7535,4869.2185,170.14024999999998,124.96625,32.128,586.21775,65.87325,8861.91525,806.83475,19882.09025,0.0,1188.3615,15793.960500000001,19882.09025,16982.322,2899.768250000001,None,PL,2026-04-23
2026-03-22 11:00:00+00:00,206.0605,2183.3885,125.77799999999999,1888.048,4928.88875,171.28875,123.69624999999999,31.716,583.3785,65.63,7782.11925,826.169,18916.161500000002,0.0,1183.2615,15731.2835,18916.161500000002,16914.545,2001.6165000000037,None,PL,2026-04-23
2026-03-22 12:00:00+00:00,206.231,2339.28875,126.36699999999999,2010.16075,5097.3462500000005,170.1255,123.4135,31.659,581.3665000000001,65.46025,6132.6627499999995,977.20775,17861.289000000004,0.0,977.1295,15849.36325,17861.289000000004,16826.49275,1034.796250000003,None,PL,2026-04-23
2026-03-22 13:00:00+00:00,206.13375,2496.85175,129.542,2067.57925,5492.0925,170.42675,123.7695,31.766,581.19125,65.3725,5344.487,1084.93725,17794.149499999996,0.0,648.6005,16420.619749999998,17794.149499999996,17069.22025,724.9292499999974,None,PL,2026-04-23
2026-03-22 14:00:00+00:00,220.9605,2769.40675,136.35125,2145.34025,5497.3835,169.567,124.27074999999999,31.928,595.4014999999999,66.28175,4188.3825,1084.7765,17030.05025,0.0,66.48424999999999,16425.805,17030.05025,16492.28925,537.7609999999986,None,PL,2026-04-23
2026-03-22 15:00:00+00:00,244.2835,3208.801,137.535,2351.7135,6243.2474999999995,172.21125,126.6275,32.688,623.083,69.00975,2727.6,1093.0632500000002,17029.863250000002,375.64175,0.0,16611.62175,17405.505,16611.62175,793.8832500000026,None,PL,2026-04-23
2026-03-22 16:00:00+00:00,249.8325,4035.16325,138.41025,2674.14625,7378.71025,172.62675000000002,139.1775,192.46575,639.55,70.646,569.981,1139.18675,17399.896249999998,800.875,0.0,16857.089500000002,18200.771249999998,16857.089500000002,1343.681749999996,None,PL,2026-04-23
2026-03-22 17:00:00+00:00,254.47675,4326.5425,138.5685,2745.75425,7941.18375,175.04275,160.7335,325.4435,644.16025,71.051,13.74875,1513.465,18310.1705,903.825,0.0,17863.9555,19213.9955,17863.9555,1350.0400000000009,None,PL,2026-04-23
2026-03-22 18:00:00+00:00,257.6895,4398.1505,139.68525,2678.179,8147.3625,176.71875,161.20075,323.0455,646.30825,71.231,0.0,1962.8600000000001,18962.431000000004,902.35,0.0,18117.06325,19864.781000000003,18117.06325,1747.7177500000034,None,PL,2026-04-23
2026-03-22 19:00:00+00:00,259.60875,4383.6224999999995,138.76175,2581.547,7906.46425,177.6815,138.14024999999998,287.36225,646.9192499999999,71.34225,0.0,2253.373,18844.82275,902.425,0.0,17592.04625,19747.24775,17592.04625,2155.201499999999,None,PL,2026-04-23
2026-03-22 20:00:00+00:00,260.05025,4313.2877499999995,137.611,2571.10625,7849.74625,178.872,123.59475,31.606,647.7195,71.39525,0.0,2465.84375,18650.832749999998,567.16725,0.0,16635.58325,19217.999999999996,16635.58325,2582.4167499999967,None,PL,2026-04-23
2026-03-22 21:00:00+00:00,259.40925,4377.69825,135.63975,2583.70025,7846.484,181.59074999999999,122.07825,31.126,641.56675,70.74674999999999,0.0,2411.945,18661.985,0.0,8.9685,15794.63275,18661.985,15803.601250000002,2858.383749999999,None,PL,2026-04-23
2026-03-22 22:00:00+00:00,259.001,4158.936,134.17975,2584.89225,7673.20075,181.91725,121.874,31.1,636.40525,70.2335,0.0,2226.92125,18078.661,0.0,18.08725,14942.546,18078.661,14960.63325,3118.0277499999993,None,PL,2026-04-23
2026-03-22 23:00:00+00:00,259.21425,3848.16475,134.87925,2634.4880000000003,8009.116,181.5315,123.15275,31.314,634.33775,69.6885,0.0,1958.75475,17884.641499999998,0.0,12.937750000000001,14422.855749999999,17884.641499999998,14435.793499999998,3448.848,None,PL,2026-04-23
2026-03-23 00:00:00+00:00,256.89300000000003,4004.34125,135.5855,2534.161,8148.025749999999,181.926,123.005,31.339,633.04475,69.4995,0.0,1582.65075,17700.471499999996,0.0,12.90925,14099.586500000001,17700.471499999996,14112.495750000002,3587.975749999994,None,PL,2026-04-23
2026-03-23 01:00:00+00:00,255.24075,3988.75075,135.84425,2522.79775,8374.97575,180.99624999999997,123.304,31.359,634.0677499999999,69.7045,0.0,1351.5375,17668.57825,0.0,12.938,13917.27125,17668.57825,13930.20925,3738.368999999999,None,PL,2026-04-23
2026-03-23 02:00:00+00:00,254.757,3961.23,135.393,2621.759,8494.63225,179.247,123.1555,31.318,635.3815,69.77725000000001,0.0,1142.6332499999999,17649.28375,0.0,12.89025,14119.076000000001,17649.28375,14131.966250000001,3517.3174999999974,None,PL,2026-04-23
2026-03-23 03:00:00+00:00,254.11675,3949.2275,133.18949999999998,3117.1785,8281.19275,180.0555,123.24625,31.386,639.0025,70.106,0.0,996.51575,17775.217,0.0,73.53699999999999,14806.0985,17775.217,14879.6355,2895.5815000000002,None,PL,2026-04-23
2026-03-23 04:00:00+00:00,256.853,4366.64675,136.75725,3247.033,8868.17225,180.38150000000002,122.715,57.6375,642.021,70.402,0.0,938.2595,18886.878749999996,0.0,371.46125,15678.10325,18886.878749999996,16049.5645,2837.314249999996,None,PL,2026-04-23
2026-03-23 05:00:00+00:00,257.148,4489.49525,137.293,3342.389,8773.536250000001,185.389,143.241,61.57775,649.4765,71.05525,880.5840000000001,810.48825,19801.67325,43.19925,0.0,18354.437,19844.8725,18354.437,1490.4354999999996,None,PL,2026-04-23
2026-03-23 06:00:00+00:00,258.8775,4526.92525,135.29375,3001.5935,8723.0175,184.348,149.948,58.7065,648.887,70.95675,3649.3022499999997,635.13325,22042.989250000002,19.100250000000003,0.0,19804.6115,22062.089500000002,19804.6115,2257.478000000003,None,PL,2026-04-23
2026-03-23 07:00:00+00:00,258.666,3908.223,134.71125,2317.62725,7745.161,180.68275,136.277,35.616,640.32925,70.22200000000001,6921.7235,263.711,22612.95,0.0,21.53625,20068.739,22612.95,20090.275250000002,2522.6747499999983,None,PL,2026-04-23
2026-03-23 08:00:00+00:00,243.27875,3007.478,133.20974999999999,2053.281,6411.157499999999,175.34550000000002,133.54875,34.727,617.005,68.46175,9881.7715,169.266,22928.530499999997,0.0,457.2375,19611.15,22928.530499999997,20068.3875,2860.1429999999964,None,PL,2026-04-23
2026-03-23 09:00:00+00:00,223.87825,2946.6885,134.58675,1921.3007499999999,5869.12325,168.58225,125.631,31.902,599.8712499999999,66.95575,11707.3505,243.83525,24039.7055,0.0,1163.191,19195.006999999998,24039.7055,20358.197999999997,3681.5075000000033,None,PL,2026-04-23
2026-03-23 10:00:00+00:00,220.76775,3287.658,135.8945,1868.99725,5833.942,167.8585,124.95275000000001,31.774,581.95775,65.05825,9552.64575,219.44575,22090.95225,0.0,1256.74525,19549.37875,22090.95225,20806.124,1284.8282499999987,None,PL,2026-04-23
2026-03-23 11:00:00+00:00,217.51775,3405.7955,131.11399999999998,1942.8165,6349.90975,164.516,124.6335,31.714,572.122,64.15425,9133.73,242.77974999999998,22380.803,0.0,1249.009,20402.74175,22380.803,21651.75075,729.0522500000006,None,PL,2026-04-23
2026-03-23 12:00:00+00:00,220.2215,3464.2505,137.65775000000002,2068.2695,7078.33675,165.69175,124.78450000000001,31.634,598.70325,66.44675,7723.3817500000005,328.83975,22008.21775,0.0,1065.8142500000001,20538.738250000002,22008.21775,21604.5525,403.6652499999982,None,PL,2026-04-23
2026-03-23 13:00:00+00:00,230.46125,3522.27075,138.863,2220.56725,7454.909,168.2975,125.0205,31.752,615.14475,67.985,6357.202,316.34325,21248.816250000003,0.0,529.7535,20491.0535,21248.816250000003,21020.807,228.0092500000028,None,PL,2026-04-23
2026-03-23 14:00:00+00:00,232.3945,4096.5695000000005,138.551,2208.6005,8094.77075,171.367,125.68900000000001,31.918,602.9275,66.7755,4706.4842499999995,324.96725000000004,20801.014750000002,0.0,132.48675,20470.70975,20801.014750000002,20603.196500000002,197.81825000000026,None,PL,2026-04-23
2026-03-23 15:00:00+00:00,241.11124999999998,4494.78475,141.6615,2535.672,8943.8895,173.8025,137.22575,49.365249999999996,611.50025,67.55575,2696.62325,311.84825,20405.04,282.9755,0.0,20963.335,20688.0155,20963.335,-275.3194999999978,None,PL,2026-04-23
2026-03-23 16:00:00+00:00,250.78475,4903.75875,144.002,3051.381,9605.576000000001,177.883,161.85275000000001,280.61125,636.17325,69.69925,803.31275,294.8875,20379.922250000007,1085.28825,0.0,21268.834499999997,21465.21050000001,21268.834499999997,196.37600000001112,None,PL,2026-04-23
2026-03-23 17:00:00+00:00,259.32275,5122.55375,143.534,3355.15575,9873.64625,179.31775,162.1,312.7685,653.2515000000001,71.4285,348.12175,355.78225,20836.982749999996,1128.683,0.0,22097.1765,21965.665749999996,22097.1765,-131.51075000000492,None,PL,2026-04-23
2026-03-23 18:00:00+00:00,260.26374999999996,5049.95925,141.94675,3363.2265,9979.914,180.3445,162.374,287.62624999999997,659.76975,72.02475,68.80325,407.99425,20634.247000000003,1152.8912500000001,0.0,22232.12725,21787.138250000004,22232.12725,-444.98899999999776,None,PL,2026-04-23
2026-03-23 19:00:00+00:00,260.64275,4962.2252499999995,142.735,3074.64075,9861.387,181.6725,157.5695,166.02875,655.6455,71.622,0.0,398.53625,19932.705250000003,981.7105,0.0,21527.0285,20914.415750000004,21527.0285,-612.6127499999966,None,PL,2026-04-23
2026-03-23 20:00:00+00:00,257.98475,4913.116,139.68775,3167.333,10162.37725,183.83474999999999,126.7145,32.337,648.18725,70.9725,0.0,404.4975,20107.04225,364.22175000000004,0.0,19992.46225,20471.264,19992.46225,478.8017499999987,None,PL,2026-04-23
2026-03-23 21:00:00+00:00,257.589,4837.8345,135.43275,3300.996,10163.568749999999,186.1275,123.40899999999999,31.121,646.912,70.9,0.0,434.78950000000003,20188.679999999997,143.59075,0.0,18525.1555,20332.270749999996,18525.1555,1807.1152499999953,None,PL,2026-04-23
2026-03-23 22:00:00+00:00,258.2385,4642.432,133.98325,2861.4072499999997,9792.6715,185.73325,123.11749999999999,31.09,645.023,70.70425,0.0,408.09775,19152.49825,0.0,12.623750000000001,17274.675499999998,19152.49825,17287.299249999996,1865.1990000000042,None,PL,2026-04-23
2026-03-23 23:00:00+00:00,255.856,3546.2745,132.257,3135.39525,9300.455750000001,185.1515,117.44525,32.249,636.84025,67.16975,0.0,437.15575,17846.250000000007,0.0,46.74825,16570.1985,17846.250000000007,16616.94675,1229.3032500000081,None,PL,2026-04-23
2026-03-24 00:00:00+00:00,250.9525,3520.3557499999997,132.89600000000002,2670.8575,9220.0815,177.1285,117.20875,32.18625,623.545,65.7645,0.0,413.60425,17224.580500000004,0.0,149.06025,16143.371500000001,17224.580500000004,16292.431750000002,932.1487500000021,None,PL,2026-04-23
2026-03-24 01:00:00+00:00,249.262,3381.44975,133.96025,2520.04925,8600.55975,184.8005,117.09725,32.159,631.192,66.64099999999999,0.0,451.66875,16368.839500000002,0.0,148.752,15915.611499999999,16368.839500000002,16064.3635,304.4760000000024,None,PL,2026-04-23
2026-03-24 02:00:00+00:00,249.24375,3267.02425,134.30025,2500.7845,7991.227,184.427,116.5395,31.96875,628.92325,66.27850000000001,0.0,623.90725,15794.624000000002,0.0,15.948,16039.20275,15794.624000000002,16055.15075,-260.5267499999991,None,PL,2026-04-23
2026-03-24 03:00:00+00:00,250.111,3383.88825,134.5885,2512.61125,8025.01475,185.49575,117.06275,32.144,630.59575,66.483,0.0,800.15325,16138.148249999998,0.0,19.26275,16387.2005,16138.148249999998,16406.46325,-268.3150000000023,None,PL,2026-04-23
2026-03-24 04:00:00+00:00,250.20024999999998,3724.51575,133.86775,2498.12875,8306.99675,186.2895,117.28925,55.23925,635.67875,67.02775,0.0,1156.08375,17131.3175,0.0,18.88125,16867.7455,17131.3175,16886.62675,244.69075000000157,None,PL,2026-04-23
2026-03-24 05:00:00+00:00,251.10500000000002,4020.58525,139.669,2831.30425,8188.38925,185.95425,135.612,65.5245,643.925,67.4005,1032.8275,1484.6757499999999,19046.972249999995,137.34675,0.0,18973.768,19184.318999999996,18973.768,210.55099999999584,None,PL,2026-04-23
2026-03-24 06:00:00+00:00,255.237,3601.5615,139.791,2492.65825,7790.65,179.457,145.49099999999999,62.4875,631.875,66.19175,3728.81,1613.56125,20707.771249999998,45.15725,0.0,20268.28875,20752.928499999998,20268.28875,484.63974999999846,None,PL,2026-04-23
2026-03-24 07:00:00+00:00,242.003,2998.1090000000004,138.135,2091.63925,6986.5325,177.29325,127.901,40.958,618.52525,65.1445,6500.49475,1398.15425,21384.889750000002,0.0,21.158,20166.15775,21384.889750000002,20187.315749999998,1197.5740000000042,None,PL,2026-04-23
2026-03-24 08:00:00+00:00,218.4875,2716.233,137.41775,1937.03325,6462.96875,169.40275,120.499,33.159499999999994,591.2025,62.3815,8358.812,1092.33,21899.927499999998,0.0,365.87625,20142.6005,21899.927499999998,20508.47675,1391.4507499999963,None,PL,2026-04-23
2026-03-24 09:00:00+00:00,209.75650000000002,2588.0297499999997,130.1525,1924.7655,6013.2570000000005,166.77275,119.38125,32.816,570.29575,61.06925,9150.368,1416.844,22383.508250000003,0.0,1203.513,19801.93125,22383.508250000003,21005.44425,1378.0640000000021,None,PL,2026-04-23
2026-03-24 10:00:00+00:00,203.56375,2577.67,130.713,1906.75775,6135.92825,162.58375,118.847,32.921,563.4185,60.536500000000004,7864.9845000000005,2135.74175,21893.66575,0.0,1260.19175,20093.5685,21893.66575,21353.76025,539.9055000000008,None,PL,2026-04-23
2026-03-24 11:00:00+00:00,203.442,2628.8512499999997,132.138,1913.63725,6245.60175,161.3485,119.10225,32.9025,566.0840000000001,60.604,7113.7225,2749.32425,21926.758250000003,0.0,1253.9367499999998,20045.01325,21926.758250000003,21298.95,627.8082500000019,None,PL,2026-04-23
2026-03-24 12:00:00+00:00,204.258,2623.9094999999998,131.99200000000002,1836.045,6074.085999999999,162.5055,118.88675,32.945,568.163,60.933,7275.4275,2605.917,21695.06825,0.0,1227.47625,20242.078,21695.06825,21469.55425,225.5139999999992,None,PL,2026-04-23
2026-03-24 13:00:00+00:00,208.659,2795.10675,137.219,2027.0,6425.3102499999995,162.5865,118.98025,32.981,577.229,61.5215,5749.88975,2535.133,20831.616,0.0,740.84575,20022.99325,20831.616,20763.839,67.77700000000186,None,PL,2026-04-23
2026-03-24 14:00:00+00:00,217.2505,3184.69475,133.33625,2238.03025,7018.43725,166.21800000000002,119.52725,53.1775,580.2635,61.63975,4847.902,2301.4405,20921.9175,0.0,106.65525,20416.71325,20921.9175,20523.3685,398.54899999999907,None,PL,2026-04-23
2026-03-24 15:00:00+00:00,237.57325,3923.4187500000003,132.70075,2238.94225,8033.5135,171.08525,122.53075,40.0345,598.31575,63.3015,2524.35525,2593.64,20679.4115,123.95500000000001,0.0,20555.0265,20803.3665,20555.0265,248.34000000000015,None,PL,2026-04-23
2026-03-24 16:00:00+00:00,242.31074999999998,4472.73625,135.486,2777.14125,8294.67875,173.1625,155.1815,205.89225,624.7682500000001,65.76175,592.5087500000001,2557.47975,20297.107750000003,764.0907500000001,0.0,20915.02725,21061.198500000002,20915.02725,146.17125000000306,None,PL,2026-04-23
2026-03-24 17:00:00+00:00,244.724,4655.725,136.00875,3071.56,8317.48875,173.9435,158.34875,312.93725,631.44575,66.88475,162.597,3120.19475,21051.858250000005,1010.48525,0.0,21862.04225,22062.343500000006,21862.04225,200.3012500000077,None,PL,2026-04-23
2026-03-24 18:00:00+00:00,249.267,4635.62075,134.619,2882.36975,8325.2315,175.85975,158.63225,290.77625,643.2660000000001,69.137,67.86525,3998.74725,21631.391749999995,979.25075,0.0,21866.47275,22610.642499999994,21866.47275,744.1697499999937,None,PL,2026-04-23
2026-03-24 19:00:00+00:00,247.2415,4520.92475,133.09775000000002,2685.85,8082.5965,176.99099999999999,143.32075,101.07050000000001,648.019,69.6195,0.0,4728.264499999999,21536.995750000002,551.07275,0.0,21175.25725,22088.0685,21175.25725,912.8112500000025,None,PL,2026-04-23
2026-03-24 20:00:00+00:00,246.70675,3915.0615000000003,131.586,2416.2075,7220.28475,177.6505,118.96575,32.874,640.30875,69.0995,0.0,5148.7955,20117.5405,61.61575,0.0,19401.40525,20179.15625,19401.40525,777.7510000000002,None,PL,2026-04-23
2026-03-24 21:00:00+00:00,247.34525,2916.827,121.7645,2341.0745,6354.88675,178.494,116.699,32.177,611.3045,67.34475,0.0,5302.17925,18290.0965,0.0,22.1795,17723.153,18290.0965,17745.332499999997,544.7640000000029,None,PL,2026-04-23
2026-03-24 22:00:00+00:00,236.7975,2427.38075,130.18725,2036.659,5832.717,178.507,116.66375,32.122,630.6715,68.27,0.0,5360.48375,17050.4595,0.0,67.79899999999999,16555.5035,17050.4595,16623.302499999998,427.1570000000029,None,PL,2026-04-23
2026-03-24 23:00:00+00:00,234.52925,2132.64525,131.09675,1842.22675,6343.609,178.41275000000002,112.14099999999999,32.0725,610.13725,66.13225,0.0,4577.5135,16260.51625,0.0,82.87349999999999,15953.42625,16260.51625,16036.29975,224.21650000000045,None,PL,2026-04-23
2026-03-25 00:00:00+00:00,232.37775,1978.96525,131.90325,1724.09775,6129.743,177.52025,112.178,32.21,605.475,65.86975,0.0,4760.95375,15951.293749999997,0.0,52.2715,15534.583499999999,15951.293749999997,15586.855,364.4387499999975,None,PL,2026-04-23
