,Biomass,Fossil Coal-derived gas,Fossil Hard coal,Fossil Oil,Geothermal,Hydro Run-of-river and poundage,Hydro Water Reservoir,Other,Solar,Wind Onshore,Generation,Storage Discharge,Storage Charge,Demand,Total Generation,Total Load,Net Export,gap_filling_method,bidding_zone,source_download_date
2026-01-11 02:00:00+00:00,4.5,470.0,142.0,9.25,0.0,0.0,0.0,14.0,0.0,621.75,1261.5,0.0,358.25,703.5,1261.5,1061.75,199.75,None,IT_SARD,2026-04-23
2026-01-11 03:00:00+00:00,2.75,470.75,187.25,9.0,0.0,0.0,0.0,14.0,0.0,522.0,1205.75,0.0,159.25,693.75,1205.75,853.0,352.75,None,IT_SARD,2026-04-23
2026-01-11 04:00:00+00:00,3.75,470.0,196.75,9.0,0.0,0.0,0.0,14.0,0.0,464.5,1158.0,0.0,85.0,712.25,1158.0,797.25,360.75,None,IT_SARD,2026-04-23
2026-01-11 05:00:00+00:00,4.0,470.75,206.75,9.0,0.0,0.0,0.0,14.0,0.0,472.75,1177.25,42.25,0.0,760.75,1219.5,760.75,458.75,None,IT_SARD,2026-04-23
2026-01-11 06:00:00+00:00,4.5,470.25,212.5,9.0,0.0,0.0,5.0,14.0,2.5,408.75,1126.5,60.25,0.0,819.0,1186.75,819.0,367.75,None,IT_SARD,2026-04-23
2026-01-11 07:00:00+00:00,5.0,470.5,212.0,9.0,0.0,0.0,0.0,14.0,83.25,304.75,1098.5,94.0,0.0,899.75,1192.5,899.75,292.75,None,IT_SARD,2026-04-23
2026-01-11 08:00:00+00:00,4.0,469.75,208.5,9.0,0.0,0.0,0.0,14.0,286.5,272.25,1264.0,102.25,0.0,960.0,1366.25,960.0,406.25,None,IT_SARD,2026-04-23
2026-01-11 09:00:00+00:00,2.75,470.75,209.0,9.0,0.0,0.0,0.0,14.5,398.0,282.5,1386.5,0.0,156.0,964.75,1386.5,1120.75,265.75,None,IT_SARD,2026-04-23
2026-01-11 10:00:00+00:00,4.25,469.25,207.75,9.0,0.0,0.0,0.0,15.0,467.75,287.5,1460.5,0.0,400.5,984.75,1460.5,1385.25,75.25,None,IT_SARD,2026-04-23
2026-01-11 11:00:00+00:00,4.25,467.5,184.75,9.0,0.0,0.0,0.0,15.0,551.0,270.25,1501.75,0.0,544.5,985.0,1501.75,1529.5,-27.75,None,IT_SARD,2026-04-23
2026-01-11 12:00:00+00:00,5.0,470.5,207.25,9.0,0.0,0.0,0.0,15.0,593.0,287.0,1586.75,0.0,603.75,962.25,1586.75,1566.0,20.75,None,IT_SARD,2026-04-23
2026-01-11 13:00:00+00:00,5.0,470.5,170.5,9.0,0.0,0.0,0.0,15.0,543.5,290.75,1504.25,0.0,552.5,922.25,1504.25,1474.75,29.5,None,IT_SARD,2026-04-23
2026-01-11 14:00:00+00:00,5.0,470.25,171.5,9.25,0.0,0.0,0.0,15.0,374.75,272.75,1318.5,0.0,332.75,917.5,1318.5,1250.25,68.25,None,IT_SARD,2026-04-23
2026-01-11 15:00:00+00:00,5.75,470.5,187.0,9.0,0.0,0.0,2.0,15.0,93.75,243.0,1026.0,17.25,0.0,974.25,1043.25,974.25,69.0,None,IT_SARD,2026-04-23
2026-01-11 16:00:00+00:00,7.5,474.5,212.5,9.0,0.0,0.0,2.0,15.0,3.75,183.0,907.25,473.5,0.0,1073.75,1380.75,1073.75,307.0,None,IT_SARD,2026-04-23
2026-01-11 17:00:00+00:00,7.5,470.75,213.75,9.0,0.0,0.0,0.0,15.0,0.0,145.25,861.25,636.5,0.0,1102.25,1497.75,1102.25,395.5,None,IT_SARD,2026-04-23
2026-01-11 18:00:00+00:00,8.0,471.0,212.0,9.0,0.0,0.0,0.0,14.25,0.0,109.5,823.75,702.5,0.0,1157.0,1526.25,1157.0,369.25,None,IT_SARD,2026-04-23
2026-01-11 19:00:00+00:00,8.0,470.25,212.75,9.0,0.0,0.0,0.0,14.0,0.0,67.5,781.5,338.75,0.0,1171.0,1120.25,1171.0,-50.75,None,IT_SARD,2026-04-23
2026-01-11 20:00:00+00:00,8.0,471.25,213.25,9.0,0.0,0.0,0.0,14.0,0.0,34.75,750.25,30.5,0.0,1101.0,780.75,1101.0,-320.25,None,IT_SARD,2026-04-23
2026-01-11 21:00:00+00:00,8.0,470.0,212.75,9.0,0.0,0.0,0.0,15.0,0.0,17.75,732.5,19.0,0.0,1000.5,751.5,1000.5,-249.0,None,IT_SARD,2026-04-23
2026-01-11 22:00:00+00:00,8.0,471.0,214.0,9.0,0.0,0.0,0.0,15.0,0.0,32.75,749.75,0.0,7.75,889.25,749.75,897.0,-147.25,None,IT_SARD,2026-04-23
2026-01-11 23:00:00+00:00,8.0,470.75,214.75,9.0,0.0,0.0,0.0,15.0,0.0,32.25,749.75,0.0,393.25,805.0,749.75,1198.25,-448.5,None,IT_SARD,2026-04-23
2026-01-12 00:00:00+00:00,8.0,470.5,214.75,9.0,0.0,0.0,0.0,15.0,0.0,27.0,744.25,0.0,546.75,754.25,744.25,1301.0,-556.75,None,IT_SARD,2026-04-23
2026-01-12 01:00:00+00:00,8.0,470.75,215.5,9.0,0.0,0.0,0.0,15.0,0.0,34.0,752.25,0.0,599.75,727.75,752.25,1327.5,-575.25,None,IT_SARD,2026-04-23
2026-01-12 02:00:00+00:00,8.0,470.25,215.0,9.0,0.0,0.0,0.0,15.0,0.0,39.0,756.25,0.0,669.75,714.75,756.25,1384.5,-628.25,None,IT_SARD,2026-04-23
2026-01-12 03:00:00+00:00,8.0,472.25,213.0,9.0,0.0,0.0,0.0,15.0,0.0,37.75,755.0,0.0,102.25,716.5,755.0,818.75,-63.75,None,IT_SARD,2026-04-23
2026-01-12 04:00:00+00:00,8.0,470.75,211.75,9.0,0.0,0.0,0.0,15.0,0.0,37.25,751.75,0.0,1.25,761.5,751.75,762.75,-11.0,None,IT_SARD,2026-04-23
2026-01-12 05:00:00+00:00,8.0,470.5,204.0,9.0,0.0,0.0,0.0,15.0,0.0,52.0,758.5,69.75,0.0,904.5,828.25,904.5,-76.25,None,IT_SARD,2026-04-23
2026-01-12 06:00:00+00:00,8.0,470.5,174.75,9.0,0.0,0.0,5.0,14.75,2.25,62.75,747.0,192.75,0.0,1096.0,939.75,1096.0,-156.25,None,IT_SARD,2026-04-23
2026-01-12 07:00:00+00:00,8.0,470.25,174.0,9.0,0.0,0.0,0.0,13.75,76.5,65.0,816.5,474.0,0.0,1173.75,1290.5,1173.75,116.75,None,IT_SARD,2026-04-23
2026-01-12 08:00:00+00:00,8.0,469.75,174.25,9.0,0.0,0.0,0.0,14.0,262.25,67.5,1004.75,267.5,0.0,1170.0,1272.25,1170.0,102.25,None,IT_SARD,2026-04-23
2026-01-12 09:00:00+00:00,7.75,470.25,172.25,9.0,0.0,0.0,0.0,14.0,506.0,69.75,1249.0,0.0,1.25,1099.75,1249.0,1101.0,148.0,None,IT_SARD,2026-04-23
2026-01-12 10:00:00+00:00,8.0,470.25,171.0,9.0,0.0,0.0,0.0,14.0,596.25,93.25,1361.75,0.0,179.5,1068.5,1361.75,1248.0,113.75,None,IT_SARD,2026-04-23
2026-01-12 11:00:00+00:00,8.0,471.25,170.5,9.0,0.0,0.0,0.0,14.0,614.5,115.25,1402.5,0.0,477.25,1061.0,1402.5,1538.25,-135.75,None,IT_SARD,2026-04-23
2026-01-12 12:00:00+00:00,8.0,470.0,167.75,9.0,0.0,0.0,0.0,14.0,630.75,124.75,1424.25,0.0,452.75,1043.5,1424.25,1496.25,-72.0,None,IT_SARD,2026-04-23
2026-01-12 13:00:00+00:00,8.0,470.75,168.0,9.0,0.0,0.0,0.0,14.0,535.5,132.25,1337.5,0.0,311.0,1036.0,1337.5,1347.0,-9.5,None,IT_SARD,2026-04-23
2026-01-12 14:00:00+00:00,8.0,469.75,187.5,9.0,0.0,0.0,0.0,14.0,332.5,125.0,1145.75,0.0,71.5,1045.25,1145.75,1116.75,29.0,None,IT_SARD,2026-04-23
2026-01-12 15:00:00+00:00,8.0,469.5,212.75,9.0,0.0,0.0,0.0,14.25,96.0,122.0,931.5,195.75,0.0,1089.5,1127.25,1089.5,37.75,None,IT_SARD,2026-04-23
2026-01-12 16:00:00+00:00,8.0,471.25,213.25,9.0,0.0,0.0,0.0,15.0,3.75,118.75,839.0,400.5,0.0,1186.0,1239.5,1186.0,53.5,None,IT_SARD,2026-04-23
2026-01-12 17:00:00+00:00,7.5,469.75,218.75,9.0,0.0,0.0,0.0,15.0,0.0,93.5,813.5,525.75,0.0,1242.75,1339.25,1242.75,96.5,None,IT_SARD,2026-04-23
2026-01-12 18:00:00+00:00,8.0,471.25,251.25,9.0,0.0,0.0,0.0,15.0,0.0,97.5,852.0,303.5,0.0,1261.75,1155.5,1261.75,-106.25,None,IT_SARD,2026-04-23
2026-01-12 19:00:00+00:00,8.0,470.5,245.75,9.0,0.0,8.75,0.0,15.0,0.0,102.0,859.0,327.25,0.0,1242.0,1186.25,1242.0,-55.75,None,IT_SARD,2026-04-23
2026-01-12 20:00:00+00:00,8.0,469.75,210.75,9.0,0.0,14.0,0.0,15.0,0.0,101.5,828.0,63.0,0.0,1166.25,891.0,1166.25,-275.25,None,IT_SARD,2026-04-23
2026-01-12 21:00:00+00:00,8.0,470.0,211.75,9.0,0.0,5.75,0.0,15.0,0.0,124.0,843.5,0.0,0.0,1047.75,843.5,1047.75,-204.25,None,IT_SARD,2026-04-23
2026-01-12 22:00:00+00:00,7.75,469.75,212.25,9.0,0.0,0.0,0.0,15.0,0.0,137.5,851.25,0.25,0.0,917.25,851.5,917.25,-65.75,None,IT_SARD,2026-04-23
2026-01-12 23:00:00+00:00,8.0,470.5,212.75,9.0,0.0,0.0,0.0,14.0,0.0,149.0,863.25,30.5,0.0,812.5,893.75,812.5,81.25,None,IT_SARD,2026-04-23
2026-01-13 00:00:00+00:00,8.0,470.25,212.5,9.0,0.0,0.0,0.0,14.0,0.0,130.5,844.25,0.0,501.0,755.75,844.25,1256.75,-412.5,None,IT_SARD,2026-04-23
2026-01-13 01:00:00+00:00,8.0,470.25,212.25,9.0,0.0,0.0,0.0,14.75,0.0,98.0,812.25,0.0,371.25,734.0,812.25,1105.25,-293.0,None,IT_SARD,2026-04-23
2026-01-13 02:00:00+00:00,8.0,470.0,210.75,9.0,0.0,0.0,0.0,14.5,0.0,93.5,805.75,0.0,582.0,732.25,805.75,1314.25,-508.5,None,IT_SARD,2026-04-23
2026-01-13 03:00:00+00:00,8.0,470.25,209.25,9.0,0.0,0.0,0.0,15.0,0.0,84.0,795.5,0.0,423.0,737.5,795.5,1160.5,-365.0,None,IT_SARD,2026-04-23
2026-01-13 04:00:00+00:00,8.0,470.5,212.5,9.0,0.0,0.0,0.0,14.75,0.0,70.5,785.25,0.0,112.75,786.75,785.25,899.5,-114.25,None,IT_SARD,2026-04-23
2026-01-13 05:00:00+00:00,7.75,470.0,211.0,9.0,0.0,0.0,0.0,14.0,0.0,55.75,767.5,14.0,0.0,922.5,781.5,922.5,-141.0,None,IT_SARD,2026-04-23
2026-01-13 06:00:00+00:00,8.0,454.75,177.0,9.0,0.0,0.0,10.0,14.0,2.75,58.0,733.5,191.0,0.0,1111.25,924.5,1111.25,-186.75,None,IT_SARD,2026-04-23
2026-01-13 07:00:00+00:00,8.0,434.75,169.5,9.0,0.0,0.0,0.0,14.0,101.75,60.5,797.5,288.25,0.0,1181.0,1085.75,1181.0,-95.25,None,IT_SARD,2026-04-23
2026-01-13 08:00:00+00:00,8.0,430.0,171.25,9.0,0.0,0.0,0.0,14.0,357.25,58.75,1048.25,220.75,0.0,1155.5,1269.0,1155.5,113.5,None,IT_SARD,2026-04-23
2026-01-13 09:00:00+00:00,8.0,430.0,170.75,9.0,0.0,0.0,0.0,14.0,570.0,63.25,1265.0,0.0,93.5,1075.75,1265.0,1169.25,95.75,None,IT_SARD,2026-04-23
2026-01-13 10:00:00+00:00,8.0,429.75,169.75,9.0,0.0,0.0,0.0,14.0,638.0,66.5,1335.0,0.0,242.75,1017.5,1335.0,1260.25,74.75,None,IT_SARD,2026-04-23
2026-01-13 11:00:00+00:00,8.0,430.25,168.25,9.0,0.0,0.0,0.0,14.0,687.75,69.25,1386.5,0.0,308.5,996.0,1386.5,1304.5,82.0,None,IT_SARD,2026-04-23
2026-01-13 12:00:00+00:00,8.25,430.25,167.5,9.0,0.0,0.0,0.0,14.0,680.75,50.0,1359.75,0.0,399.25,960.0,1359.75,1359.25,0.5,None,IT_SARD,2026-04-23
2026-01-13 13:00:00+00:00,8.25,429.75,168.0,9.0,0.0,0.0,0.0,14.0,627.75,45.0,1301.75,0.0,256.25,961.0,1301.75,1217.25,84.5,None,IT_SARD,2026-04-23
2026-01-13 14:00:00+00:00,9.0,430.75,169.75,9.0,0.0,0.0,0.0,14.5,410.0,35.25,1078.25,0.0,216.0,982.0,1078.25,1198.0,-119.75,None,IT_SARD,2026-04-23
2026-01-13 15:00:00+00:00,10.0,436.25,169.0,9.0,0.0,0.0,1.5,15.0,124.75,36.25,801.75,193.0,0.0,1055.0,994.75,1055.0,-60.25,None,IT_SARD,2026-04-23
2026-01-13 16:00:00+00:00,10.0,444.5,200.75,9.25,0.0,0.0,2.0,15.0,4.25,48.0,733.75,473.25,0.0,1164.75,1207.0,1164.75,42.25,None,IT_SARD,2026-04-23
2026-01-13 17:00:00+00:00,10.5,449.75,229.5,9.0,0.0,0.0,0.0,15.0,0.0,64.75,778.5,461.75,0.0,1232.0,1240.25,1232.0,8.25,None,IT_SARD,2026-04-23
2026-01-13 18:00:00+00:00,11.0,466.75,251.25,9.0,0.0,0.0,0.0,15.0,0.0,79.75,832.75,276.5,0.0,1248.75,1109.25,1248.75,-139.5,None,IT_SARD,2026-04-23
2026-01-13 19:00:00+00:00,11.0,470.0,212.5,9.0,0.0,0.0,0.0,15.0,0.0,85.0,802.5,154.0,0.0,1243.0,956.5,1243.0,-286.5,None,IT_SARD,2026-04-23
2026-01-13 20:00:00+00:00,11.0,470.75,212.5,9.0,0.0,0.0,0.0,15.0,0.0,85.5,803.75,192.25,0.0,1168.75,996.0,1168.75,-172.75,None,IT_SARD,2026-04-23
