,Biomass,Fossil Brown coal/Lignite,Fossil Gas,Hydro Run-of-river and poundage,Hydro Water Reservoir,Other,Wind Onshore,Generation,Storage Discharge,Storage Charge,Demand,Total Generation,Total Load,Net Export,gap_filling_method,bidding_zone,source_download_date
2026-01-07 02:00:00+00:00,37.0,2778.0,203.0,886.0,0.0,32.0,4.698,3940.698,0.0,0.0,3950.0,3940.698,3950.0,-9.302000000000135,None,RS,2026-04-23
2026-01-07 03:00:00+00:00,38.0,2807.0,206.0,869.0,0.0,32.0,1.59,3953.59,0.0,0.0,3879.0,3953.59,3879.0,74.59000000000015,None,RS,2026-04-23
2026-01-07 04:00:00+00:00,38.0,2776.0,217.0,835.0,0.0,32.0,2.84,3900.84,0.0,0.0,3892.0,3900.84,3892.0,8.840000000000146,None,RS,2026-04-23
2026-01-07 05:00:00+00:00,37.0,2801.0,223.0,982.0,0.0,32.0,0.0,4075.0,0.0,0.0,4050.0,4075.0,4050.0,25.0,None,RS,2026-04-23
2026-01-07 06:00:00+00:00,38.0,2836.0,220.0,1067.0,0.0,32.0,0.0,4193.0,0.0,0.0,4259.0,4193.0,4259.0,-66.0,None,RS,2026-04-23
2026-01-07 07:00:00+00:00,37.0,2780.0,222.0,1427.0,0.0,32.0,0.0,4498.0,0.0,0.0,4593.0,4498.0,4593.0,-95.0,None,RS,2026-04-23
2026-01-07 08:00:00+00:00,37.0,2769.0,219.0,1547.0,26.0,32.0,0.0,4630.0,0.0,0.0,4817.0,4630.0,4817.0,-187.0,None,RS,2026-04-23
2026-01-07 09:00:00+00:00,36.0,2755.0,249.0,1473.0,136.0,32.0,0.0,4681.0,0.0,0.0,4869.0,4681.0,4869.0,-188.0,None,RS,2026-04-23
2026-01-07 10:00:00+00:00,37.0,2855.0,252.0,1216.0,216.0,32.0,0.0,4608.0,0.0,0.0,4857.0,4608.0,4857.0,-249.0,None,RS,2026-04-23
2026-01-07 11:00:00+00:00,37.0,2838.0,251.0,1113.0,213.0,32.0,0.0,4484.0,0.0,0.0,4731.0,4484.0,4731.0,-247.0,None,RS,2026-04-23
2026-01-07 12:00:00+00:00,37.0,2895.0,254.0,1023.0,213.0,32.0,0.0,4454.0,0.0,0.0,4618.0,4454.0,4618.0,-164.0,None,RS,2026-04-23
2026-01-07 13:00:00+00:00,37.0,2811.0,256.0,988.0,212.0,31.0,0.0,4335.0,0.0,0.0,4407.0,4335.0,4407.0,-72.0,None,RS,2026-04-23
2026-01-07 14:00:00+00:00,38.0,2798.0,249.0,1122.0,126.0,31.0,0.0,4364.0,0.0,0.0,4373.0,4364.0,4373.0,-9.0,None,RS,2026-04-23
2026-01-07 15:00:00+00:00,37.0,2720.0,253.0,1404.0,108.0,32.0,0.0,4554.0,0.0,0.0,4502.0,4554.0,4502.0,52.0,None,RS,2026-04-23
2026-01-07 16:00:00+00:00,36.0,2707.0,251.0,1521.0,108.0,32.0,0.0,4655.0,0.0,0.0,4536.0,4655.0,4536.0,119.0,None,RS,2026-04-23
2026-01-07 17:00:00+00:00,36.0,2693.0,253.0,1503.0,108.0,32.0,0.0,4625.0,0.0,0.0,4557.0,4625.0,4557.0,68.0,None,RS,2026-04-23
2026-01-07 18:00:00+00:00,35.0,2699.0,252.0,1528.0,106.0,32.0,2.128,4654.128,0.0,0.0,4595.0,4654.128,4595.0,59.1279999999997,None,RS,2026-04-23
2026-01-07 19:00:00+00:00,36.0,2751.0,252.0,1409.0,105.0,32.0,18.293,4603.293,0.0,0.0,4617.0,4603.293,4617.0,-13.707000000000335,None,RS,2026-04-23
2026-01-07 20:00:00+00:00,35.0,2753.0,256.0,1284.0,105.0,32.0,18.16,4483.16,0.0,0.0,4592.0,4483.16,4592.0,-108.84000000000015,None,RS,2026-04-23
2026-01-07 21:00:00+00:00,35.0,2745.0,254.0,1062.0,105.0,31.0,17.533,4249.533,0.0,0.0,4670.0,4249.533,4670.0,-420.46699999999964,None,RS,2026-04-23
2026-01-07 22:00:00+00:00,35.0,2776.0,243.0,1064.0,105.0,32.0,17.435,4272.435,0.0,0.0,4706.0,4272.435,4706.0,-433.5649999999996,None,RS,2026-04-23
2026-01-07 23:00:00+00:00,35.0,2776.0,241.0,928.0,72.0,31.0,9.05,4092.05,0.0,0.0,4656.0,4092.05,4656.0,-563.9499999999998,None,RS,2026-04-23
2026-01-08 00:00:00+00:00,35.0,2737.0,202.0,880.0,0.0,32.0,16.708,3902.708,0.0,0.0,4407.0,3902.708,4407.0,-504.2919999999999,None,RS,2026-04-23
2026-01-08 01:00:00+00:00,36.0,2742.0,203.0,823.0,0.0,32.0,36.343,3872.343,0.0,0.0,4168.0,3872.343,4168.0,-295.65700000000015,None,RS,2026-04-23
2026-01-08 02:00:00+00:00,35.0,2759.0,210.0,826.0,0.0,32.0,35.949,3897.949,0.0,0.0,4011.0,3897.949,4011.0,-113.05099999999993,None,RS,2026-04-23
2026-01-08 03:00:00+00:00,35.0,2763.0,218.0,991.0,0.0,32.0,45.798,4084.798,0.0,0.0,3984.0,4084.798,3984.0,100.79799999999977,None,RS,2026-04-23
2026-01-08 04:00:00+00:00,35.0,2689.0,220.0,1061.0,0.0,32.0,75.755,4112.755,0.0,0.0,4024.0,4112.755,4024.0,88.75500000000011,None,RS,2026-04-23
2026-01-08 05:00:00+00:00,36.0,2688.0,254.0,1068.0,0.0,32.0,92.165,4170.165,0.0,0.0,4312.0,4170.165,4312.0,-141.83500000000004,None,RS,2026-04-23
2026-01-08 06:00:00+00:00,36.0,2615.0,257.0,1337.0,11.0,32.0,116.066,4404.066,0.0,0.0,4601.0,4404.066,4601.0,-196.9340000000002,None,RS,2026-04-23
2026-01-08 07:00:00+00:00,36.0,2652.0,254.0,1464.0,119.0,30.0,126.566,4681.566,0.0,0.0,4925.0,4681.566,4925.0,-243.4340000000002,None,RS,2026-04-23
2026-01-08 08:00:00+00:00,34.0,2656.0,252.0,1629.0,206.0,32.0,122.29,4931.29,0.0,0.0,5170.0,4931.29,5170.0,-238.71000000000004,None,RS,2026-04-23
2026-01-08 09:00:00+00:00,33.0,2673.0,251.0,1463.0,277.0,32.0,189.019,4918.019,0.0,0.0,5289.0,4918.019,5289.0,-370.98099999999977,None,RS,2026-04-23
2026-01-08 10:00:00+00:00,34.0,2488.0,252.0,1463.0,303.0,31.0,230.321,4801.321,161.0,0.0,5266.0,4962.321,5266.0,-303.6790000000001,None,RS,2026-04-23
2026-01-08 11:00:00+00:00,34.0,2637.0,251.0,1237.0,303.0,30.0,275.033,4767.033,206.0,0.0,5210.0,4973.033,5210.0,-236.96699999999964,None,RS,2026-04-23
2026-01-08 12:00:00+00:00,33.0,2678.0,248.0,1165.0,306.0,32.0,293.715,4755.715,209.0,0.0,5191.0,4964.715,5191.0,-226.28499999999985,None,RS,2026-04-23
2026-01-08 13:00:00+00:00,35.0,2679.0,246.0,1196.0,303.0,32.0,295.779,4786.779,208.0,0.0,5148.0,4994.779,5148.0,-153.22099999999955,None,RS,2026-04-23
2026-01-08 14:00:00+00:00,37.0,2740.0,246.0,1172.0,303.0,33.0,264.113,4795.113,207.0,0.0,5088.0,5002.113,5088.0,-85.88699999999972,None,RS,2026-04-23
2026-01-08 15:00:00+00:00,37.0,2759.0,246.0,1526.0,317.0,33.0,235.45,5153.45,208.0,0.0,5315.0,5361.45,5315.0,46.44999999999982,None,RS,2026-04-23
2026-01-08 16:00:00+00:00,37.0,2757.0,248.0,1705.0,319.0,32.0,200.728,5298.728,208.0,0.0,5473.0,5506.728,5473.0,33.728000000000065,None,RS,2026-04-23
2026-01-08 17:00:00+00:00,37.0,2710.0,251.0,1696.0,320.0,32.0,188.361,5234.361,209.0,0.0,5400.0,5443.361,5400.0,43.360999999999876,None,RS,2026-04-23
2026-01-08 18:00:00+00:00,37.0,2668.0,247.0,1700.0,319.0,32.0,190.133,5193.133,210.0,0.0,5413.0,5403.133,5413.0,-9.86700000000019,None,RS,2026-04-23
2026-01-08 19:00:00+00:00,36.0,2691.0,239.0,1457.0,319.0,32.0,155.384,4929.384,199.0,0.0,5351.0,5128.384,5351.0,-222.61599999999999,None,RS,2026-04-23
2026-01-08 20:00:00+00:00,36.0,2698.0,244.0,1273.0,297.0,32.0,111.078,4691.078,0.0,0.0,5249.0,4691.078,5249.0,-557.9219999999996,None,RS,2026-04-23
2026-01-08 21:00:00+00:00,37.0,2669.0,241.0,1198.0,201.0,32.0,79.4,4457.4,0.0,0.0,5222.0,4457.4,5222.0,-764.6000000000004,None,RS,2026-04-23
2026-01-08 22:00:00+00:00,36.0,2735.0,230.0,1264.0,127.0,32.0,69.043,4493.043,0.0,0.0,5234.0,4493.043,5234.0,-740.9570000000003,None,RS,2026-04-23
2026-01-08 23:00:00+00:00,36.0,2731.0,233.0,1163.0,90.0,32.0,36.795,4321.795,0.0,0.0,5139.0,4321.795,5139.0,-817.2049999999999,None,RS,2026-04-23
2026-01-09 00:00:00+00:00,37.0,2737.0,237.0,1081.0,0.0,32.0,46.418,4170.418,0.0,0.0,4863.0,4170.418,4863.0,-692.5820000000003,None,RS,2026-04-23
2026-01-09 01:00:00+00:00,36.0,2666.0,233.0,941.0,0.0,32.0,8.124,3916.124,0.0,0.0,4598.0,3916.124,4598.0,-681.8760000000002,None,RS,2026-04-23
2026-01-09 02:00:00+00:00,36.0,2626.0,237.0,999.0,0.0,32.0,0.0,3930.0,0.0,0.0,4426.0,3930.0,4426.0,-496.0,None,RS,2026-04-23
2026-01-09 03:00:00+00:00,36.0,2629.0,253.0,987.0,0.0,32.0,6.286,3943.286,0.0,0.0,4367.0,3943.286,4367.0,-423.71399999999994,None,RS,2026-04-23
2026-01-09 04:00:00+00:00,36.0,2637.0,250.0,985.0,3.0,32.0,19.52,3962.52,0.0,0.0,4444.0,3962.52,4444.0,-481.48,None,RS,2026-04-23
2026-01-09 05:00:00+00:00,36.0,2602.0,249.0,1196.0,131.0,32.0,67.745,4313.745,0.0,0.0,4646.0,4313.745,4646.0,-332.2550000000001,None,RS,2026-04-23
2026-01-09 06:00:00+00:00,36.0,2501.0,249.0,1398.0,253.0,32.0,80.16,4549.16,0.0,0.0,4968.0,4549.16,4968.0,-418.84000000000015,None,RS,2026-04-23
2026-01-09 07:00:00+00:00,35.0,2534.0,251.0,1488.0,319.0,32.0,115.566,4774.566,49.0,0.0,5293.0,4823.566,5293.0,-469.4340000000002,None,RS,2026-04-23
2026-01-09 08:00:00+00:00,35.0,2554.0,247.0,1410.0,320.0,27.0,152.906,4745.906,248.0,0.0,5466.0,4993.906,5466.0,-472.09400000000005,None,RS,2026-04-23
2026-01-09 09:00:00+00:00,34.0,2646.0,254.0,1327.0,321.0,31.0,197.655,4810.655,228.0,0.0,5611.0,5038.655,5611.0,-572.3450000000003,None,RS,2026-04-23
2026-01-09 10:00:00+00:00,35.0,2266.0,247.0,1657.0,321.0,31.0,155.648,4712.648,285.0,0.0,5500.0,4997.648,5500.0,-502.35199999999986,None,RS,2026-04-23
2026-01-09 11:00:00+00:00,35.0,2282.0,253.0,1607.0,320.0,32.0,147.284,4676.284,273.0,0.0,5356.0,4949.284,5356.0,-406.71600000000035,None,RS,2026-04-23
2026-01-09 12:00:00+00:00,35.0,2610.0,250.0,1229.0,320.0,32.0,218.933,4694.933,192.0,0.0,5191.0,4886.933,5191.0,-304.067,None,RS,2026-04-23
2026-01-09 13:00:00+00:00,34.0,2700.0,251.0,1187.0,320.0,32.0,277.673,4801.673,0.0,0.0,5211.0,4801.673,5211.0,-409.3270000000002,None,RS,2026-04-23
2026-01-09 14:00:00+00:00,35.0,2681.0,251.0,1574.0,320.0,32.0,193.074,5086.074,0.0,0.0,5215.0,5086.074,5215.0,-128.92600000000039,None,RS,2026-04-23
2026-01-09 15:00:00+00:00,35.0,2683.0,250.0,1696.0,323.0,32.0,170.423,5189.423,0.0,0.0,5302.0,5189.423,5302.0,-112.57700000000023,None,RS,2026-04-23
2026-01-09 16:00:00+00:00,35.0,2755.0,248.0,1639.0,280.0,32.0,193.905,5182.905,0.0,0.0,5353.0,5182.905,5353.0,-170.09500000000025,None,RS,2026-04-23
2026-01-09 17:00:00+00:00,35.0,2779.0,251.0,1543.0,152.0,32.0,336.728,5128.728,0.0,0.0,5319.0,5128.728,5319.0,-190.27199999999993,None,RS,2026-04-23
2026-01-09 18:00:00+00:00,35.0,2790.0,254.0,1668.0,24.0,32.0,308.188,5111.188,0.0,0.0,5275.0,5111.188,5275.0,-163.8119999999999,None,RS,2026-04-23
2026-01-09 19:00:00+00:00,35.0,2768.0,249.0,1586.0,21.0,32.0,119.633,4810.633,0.0,0.0,5169.0,4810.633,5169.0,-358.3670000000002,None,RS,2026-04-23
2026-01-09 20:00:00+00:00,36.0,2781.0,235.0,1530.0,11.0,32.0,62.611,4687.611,0.0,0.0,5081.0,4687.611,5081.0,-393.3890000000001,None,RS,2026-04-23
2026-01-09 21:00:00+00:00,37.0,2794.0,235.0,1017.0,0.0,32.0,71.31,4186.31,0.0,0.0,4990.0,4186.31,4990.0,-803.6899999999996,None,RS,2026-04-23
2026-01-09 22:00:00+00:00,38.0,2808.0,237.0,1123.0,0.0,32.0,43.215,4281.215,0.0,0.0,4980.0,4281.215,4980.0,-698.7849999999999,None,RS,2026-04-23
2026-01-09 23:00:00+00:00,38.0,2910.0,235.0,943.0,0.0,32.0,54.94,4212.94,0.0,0.0,4950.0,4212.94,4950.0,-737.0600000000004,None,RS,2026-04-23
2026-01-10 00:00:00+00:00,38.0,2782.0,234.0,917.0,0.0,32.0,49.028,4052.028,0.0,0.0,4687.0,4052.028,4687.0,-634.9720000000002,None,RS,2026-04-23
2026-01-10 01:00:00+00:00,38.0,2703.0,238.0,817.0,0.0,32.0,17.331,3845.331,0.0,0.0,4372.0,3845.331,4372.0,-526.6689999999999,None,RS,2026-04-23
2026-01-10 02:00:00+00:00,37.0,2698.0,231.0,790.0,0.0,32.0,36.446,3824.446,0.0,0.0,4197.0,3824.446,4197.0,-372.5540000000001,None,RS,2026-04-23
2026-01-10 03:00:00+00:00,38.0,2635.0,235.0,832.0,0.0,32.0,42.816,3814.816,0.0,0.0,4123.0,3814.816,4123.0,-308.1840000000002,None,RS,2026-04-23
2026-01-10 04:00:00+00:00,37.0,2662.0,255.0,882.0,0.0,32.0,9.219,3877.219,0.0,0.0,4155.0,3877.219,4155.0,-277.78099999999995,None,RS,2026-04-23
2026-01-10 05:00:00+00:00,38.0,2671.0,256.0,966.0,0.0,32.0,0.134,3963.134,0.0,0.0,4280.0,3963.134,4280.0,-316.866,None,RS,2026-04-23
2026-01-10 06:00:00+00:00,38.0,2703.0,253.0,1153.0,10.0,32.0,0.0,4189.0,0.0,0.0,4449.0,4189.0,4449.0,-260.0,None,RS,2026-04-23
2026-01-10 07:00:00+00:00,37.0,2650.0,255.0,1574.0,33.0,32.0,0.0,4581.0,0.0,0.0,4816.0,4581.0,4816.0,-235.0,None,RS,2026-04-23
2026-01-10 08:00:00+00:00,37.0,2654.0,252.0,1656.0,34.0,32.0,4.409,4669.409,0.0,0.0,5134.0,4669.409,5134.0,-464.59100000000035,None,RS,2026-04-23
2026-01-10 09:00:00+00:00,38.0,2614.0,253.0,1576.0,34.0,32.0,10.001,4557.001,0.0,0.0,5245.0,4557.001,5245.0,-687.9989999999998,None,RS,2026-04-23
2026-01-10 10:00:00+00:00,37.0,2617.0,253.0,1548.0,28.0,30.0,0.006,4513.006,0.0,0.0,5201.0,4513.006,5201.0,-687.9939999999997,None,RS,2026-04-23
2026-01-10 11:00:00+00:00,37.0,2624.0,253.0,1612.0,2.0,32.0,5.251,4565.251,0.0,0.0,5294.0,4565.251,5294.0,-728.7489999999998,None,RS,2026-04-23
2026-01-10 12:00:00+00:00,38.0,2610.0,250.0,1403.0,0.0,29.0,52.994,4382.994,0.0,0.0,5175.0,4382.994,5175.0,-792.0060000000003,None,RS,2026-04-23
2026-01-10 13:00:00+00:00,38.0,2652.0,250.0,1362.0,0.0,30.0,96.593,4428.593,0.0,0.0,5166.0,4428.593,5166.0,-737.4070000000002,None,RS,2026-04-23
2026-01-10 14:00:00+00:00,38.0,2629.0,250.0,1422.0,0.0,30.0,112.213,4481.213,0.0,0.0,5130.0,4481.213,5130.0,-648.7870000000003,None,RS,2026-04-23
2026-01-10 15:00:00+00:00,37.0,2645.0,250.0,1746.0,112.0,29.0,112.209,4931.209,0.0,0.0,5316.0,4931.209,5316.0,-384.79100000000017,None,RS,2026-04-23
2026-01-10 16:00:00+00:00,38.0,2722.0,248.0,1639.0,157.0,29.0,96.906,4929.906,0.0,0.0,5322.0,4929.906,5322.0,-392.09400000000005,None,RS,2026-04-23
2026-01-10 17:00:00+00:00,39.0,2712.0,250.0,1763.0,0.0,28.0,74.694,4866.694,0.0,0.0,5217.0,4866.694,5217.0,-350.3059999999996,None,RS,2026-04-23
2026-01-10 18:00:00+00:00,40.0,2674.0,250.0,1727.0,0.0,28.0,103.378,4822.378,0.0,0.0,5191.0,4822.378,5191.0,-368.6220000000003,None,RS,2026-04-23
2026-01-10 19:00:00+00:00,40.0,2706.0,249.0,1546.0,7.0,29.0,168.736,4745.736,0.0,0.0,5139.0,4745.736,5139.0,-393.2640000000001,None,RS,2026-04-23
2026-01-10 20:00:00+00:00,39.0,2659.0,236.0,1638.0,29.0,30.0,210.353,4841.353,0.0,0.0,4996.0,4841.353,4996.0,-154.64699999999993,None,RS,2026-04-23
2026-01-10 21:00:00+00:00,39.0,2686.0,241.0,1506.0,35.0,31.0,204.838,4742.838,0.0,0.0,4981.0,4742.838,4981.0,-238.16200000000026,None,RS,2026-04-23
2026-01-10 22:00:00+00:00,39.0,2658.0,233.0,1523.0,33.0,32.0,184.983,4702.983,0.0,0.0,4938.0,4702.983,4938.0,-235.01699999999983,None,RS,2026-04-23
2026-01-10 23:00:00+00:00,39.0,2651.0,209.0,1210.0,28.0,32.0,178.493,4347.493,0.0,0.0,4962.0,4347.493,4962.0,-614.5069999999996,None,RS,2026-04-23
2026-01-11 00:00:00+00:00,39.0,2664.0,197.0,1154.0,14.0,32.0,163.624,4263.624,0.0,0.0,4699.0,4263.624,4699.0,-435.3760000000002,None,RS,2026-04-23
2026-01-11 01:00:00+00:00,39.0,2659.0,205.0,943.0,0.0,32.0,131.645,4009.645,0.0,0.0,4459.0,4009.645,4459.0,-449.355,None,RS,2026-04-23
2026-01-11 02:00:00+00:00,40.0,2671.0,206.0,863.0,0.0,32.0,190.848,4002.848,0.0,0.0,4216.0,4002.848,4216.0,-213.15200000000004,None,RS,2026-04-23
2026-01-11 03:00:00+00:00,40.0,2692.0,210.0,919.0,0.0,32.0,198.239,4091.239,0.0,0.0,4140.0,4091.239,4140.0,-48.76099999999997,None,RS,2026-04-23
2026-01-11 04:00:00+00:00,39.0,2664.0,216.0,945.0,0.0,32.0,248.685,4144.685,0.0,0.0,4135.0,4144.685,4135.0,9.6850000000004,None,RS,2026-04-23
2026-01-11 05:00:00+00:00,39.0,2681.0,218.0,1081.0,2.0,32.0,352.981,4405.981,0.0,0.0,4194.0,4405.981,4194.0,211.98099999999977,None,RS,2026-04-23
2026-01-11 06:00:00+00:00,40.0,2691.0,217.0,1153.0,5.0,32.0,359.333,4497.333,0.0,0.0,4302.0,4497.333,4302.0,195.33299999999963,None,RS,2026-04-23
2026-01-11 07:00:00+00:00,40.0,2701.0,217.0,1440.0,11.0,32.0,335.794,4776.794,0.0,0.0,4629.0,4776.794,4629.0,147.79399999999987,None,RS,2026-04-23
2026-01-11 08:00:00+00:00,39.0,2673.0,216.0,1530.0,24.0,33.0,257.441,4772.441,0.0,0.0,4921.0,4772.441,4921.0,-148.5590000000002,None,RS,2026-04-23
2026-01-11 09:00:00+00:00,38.0,2763.0,252.0,1468.0,26.0,33.0,264.599,4844.599,0.0,0.0,5105.0,4844.599,5105.0,-260.40099999999984,None,RS,2026-04-23
2026-01-11 10:00:00+00:00,39.0,2767.0,253.0,1477.0,27.0,33.0,284.683,4880.683,0.0,0.0,5186.0,4880.683,5186.0,-305.317,None,RS,2026-04-23
2026-01-11 11:00:00+00:00,39.0,2734.0,253.0,1473.0,22.0,33.0,263.796,4817.796,0.0,0.0,5175.0,4817.796,5175.0,-357.2039999999997,None,RS,2026-04-23
2026-01-11 12:00:00+00:00,40.0,2750.0,250.0,1248.0,22.0,33.0,247.325,4590.325,0.0,0.0,5167.0,4590.325,5167.0,-576.6750000000002,None,RS,2026-04-23
2026-01-11 13:00:00+00:00,38.0,2716.0,256.0,1316.0,12.0,33.0,217.135,4588.135,0.0,0.0,5084.0,4588.135,5084.0,-495.8649999999998,None,RS,2026-04-23
2026-01-11 14:00:00+00:00,38.0,2757.0,255.0,1737.0,0.0,32.0,131.158,4950.158,0.0,0.0,5058.0,4950.158,5058.0,-107.84199999999964,None,RS,2026-04-23
2026-01-11 15:00:00+00:00,40.0,2731.0,250.0,1814.0,0.0,32.0,188.778,5055.778,0.0,0.0,5178.0,5055.778,5178.0,-122.22199999999975,None,RS,2026-04-23
2026-01-11 16:00:00+00:00,40.0,2773.0,253.0,1745.0,0.0,31.0,267.559,5109.559,0.0,0.0,5284.0,5109.559,5284.0,-174.4409999999998,None,RS,2026-04-23
2026-01-11 17:00:00+00:00,40.0,2805.0,251.0,1670.0,0.0,31.0,289.555,5086.555,0.0,0.0,5286.0,5086.555,5286.0,-199.4449999999997,None,RS,2026-04-23
2026-01-11 18:00:00+00:00,40.0,2722.0,251.0,1760.0,0.0,31.0,231.774,5035.774,0.0,0.0,5281.0,5035.774,5281.0,-245.22599999999966,None,RS,2026-04-23
2026-01-11 19:00:00+00:00,40.0,2749.0,254.0,1800.0,15.0,31.0,205.604,5094.604,0.0,0.0,5290.0,5094.604,5290.0,-195.39599999999973,None,RS,2026-04-23
2026-01-11 20:00:00+00:00,40.0,2718.0,241.0,1797.0,31.0,31.0,204.055,5062.055,0.0,0.0,5174.0,5062.055,5174.0,-111.94499999999971,None,RS,2026-04-23
2026-01-11 21:00:00+00:00,40.0,2755.0,239.0,1703.0,34.0,31.0,220.414,5022.414,0.0,0.0,5220.0,5022.414,5220.0,-197.58600000000024,None,RS,2026-04-23
2026-01-11 22:00:00+00:00,39.0,2788.0,234.0,1453.0,28.0,31.0,296.089,4869.089,0.0,0.0,5175.0,4869.089,5175.0,-305.91100000000006,None,RS,2026-04-23
2026-01-11 23:00:00+00:00,38.0,2870.0,197.0,1065.0,0.0,31.0,304.549,4505.549,0.0,0.0,5121.0,4505.549,5121.0,-615.451,None,RS,2026-04-23
2026-01-12 00:00:00+00:00,38.0,2804.0,206.0,1003.0,0.0,30.0,343.203,4424.2029999999995,0.0,0.0,4828.0,4424.2029999999995,4828.0,-403.7970000000005,None,RS,2026-04-23
2026-01-12 01:00:00+00:00,38.0,2747.0,207.0,962.0,0.0,25.0,367.086,4346.086,0.0,0.0,4534.0,4346.086,4534.0,-187.91399999999976,None,RS,2026-04-23
2026-01-12 02:00:00+00:00,39.0,2756.0,216.0,982.0,0.0,24.0,354.088,4371.088,0.0,0.0,4363.0,4371.088,4363.0,8.087999999999738,None,RS,2026-04-23
2026-01-12 03:00:00+00:00,39.0,2775.0,219.0,923.0,0.0,24.0,327.386,4307.386,0.0,0.0,4319.0,4307.386,4319.0,-11.613999999999578,None,RS,2026-04-23
2026-01-12 04:00:00+00:00,38.0,2744.0,218.0,1042.0,0.0,24.0,292.24,4358.24,0.0,0.0,4480.0,4358.24,4480.0,-121.76000000000022,None,RS,2026-04-23
2026-01-12 05:00:00+00:00,38.0,2800.0,255.0,1213.0,25.0,24.0,270.761,4625.761,0.0,0.0,4888.0,4625.761,4888.0,-262.2389999999996,None,RS,2026-04-23
2026-01-12 06:00:00+00:00,38.0,2692.0,255.0,1481.0,290.0,24.0,228.39,5008.39,0.0,0.0,5273.0,5008.39,5273.0,-264.6099999999997,None,RS,2026-04-23
2026-01-12 07:00:00+00:00,38.0,2834.0,251.0,1712.0,323.0,26.0,215.059,5399.059,0.0,0.0,5755.0,5399.059,5755.0,-355.9409999999998,None,RS,2026-04-23
2026-01-12 08:00:00+00:00,36.0,2734.0,252.0,1780.0,323.0,31.0,175.539,5331.539,0.0,0.0,5688.0,5331.539,5688.0,-356.46100000000024,None,RS,2026-04-23
2026-01-12 09:00:00+00:00,36.0,2781.0,252.0,1407.0,324.0,32.0,143.36,4975.36,0.0,0.0,5692.0,4975.36,5692.0,-716.6400000000003,None,RS,2026-04-23
2026-01-12 10:00:00+00:00,37.0,2786.0,252.0,1275.0,326.0,32.0,95.638,4803.638,0.0,0.0,5616.0,4803.638,5616.0,-812.3620000000001,None,RS,2026-04-23
2026-01-12 11:00:00+00:00,38.0,2839.0,253.0,1027.0,290.0,32.0,91.303,4570.303,0.0,0.0,5511.0,4570.303,5511.0,-940.6970000000001,None,RS,2026-04-23
2026-01-12 12:00:00+00:00,39.0,2911.0,252.0,1025.0,269.0,32.0,43.986,4571.986,0.0,0.0,5443.0,4571.986,5443.0,-871.0140000000001,None,RS,2026-04-23
2026-01-12 13:00:00+00:00,39.0,2952.0,253.0,1035.0,269.0,32.0,21.309,4601.309,0.0,0.0,5318.0,4601.309,5318.0,-716.6909999999998,None,RS,2026-04-23
2026-01-12 14:00:00+00:00,39.0,2914.0,253.0,1476.0,249.0,32.0,2.036,4965.036,0.0,0.0,5422.0,4965.036,5422.0,-456.96399999999994,None,RS,2026-04-23
2026-01-12 15:00:00+00:00,39.0,2866.0,253.0,1865.0,238.0,31.0,0.0,5292.0,0.0,0.0,5604.0,5292.0,5604.0,-312.0,None,RS,2026-04-23
2026-01-12 16:00:00+00:00,39.0,2847.0,253.0,1865.0,307.0,31.0,0.0,5342.0,192.0,0.0,5740.0,5534.0,5740.0,-206.0,None,RS,2026-04-23
2026-01-12 17:00:00+00:00,40.0,2853.0,252.0,1777.0,304.0,31.0,2.789,5259.789,199.0,0.0,5697.0,5458.789,5697.0,-238.21100000000024,None,RS,2026-04-23
2026-01-12 18:00:00+00:00,40.0,2779.0,256.0,1862.0,223.0,31.0,36.553,5227.553,199.0,0.0,5650.0,5426.553,5650.0,-223.44700000000012,None,RS,2026-04-23
2026-01-12 19:00:00+00:00,40.0,2821.0,237.0,1710.0,210.0,30.0,88.901,5136.901,199.0,0.0,5574.0,5335.901,5574.0,-238.09900000000016,None,RS,2026-04-23
2026-01-12 20:00:00+00:00,40.0,2843.0,240.0,1558.0,132.0,31.0,162.003,5006.003,0.0,0.0,5465.0,5006.003,5465.0,-458.9970000000003,None,RS,2026-04-23
2026-01-12 21:00:00+00:00,40.0,2882.0,238.0,1347.0,53.0,31.0,175.254,4766.254,0.0,0.0,5424.0,4766.254,5424.0,-657.7460000000001,None,RS,2026-04-23
2026-01-12 22:00:00+00:00,39.0,2871.0,235.0,1274.0,16.0,31.0,206.939,4672.939,0.0,0.0,5393.0,4672.939,5393.0,-720.0609999999997,None,RS,2026-04-23
2026-01-12 23:00:00+00:00,39.0,2891.0,234.0,1044.0,0.0,31.0,181.768,4420.768,0.0,0.0,5258.0,4420.768,5258.0,-837.232,None,RS,2026-04-23
2026-01-13 00:00:00+00:00,39.0,2883.0,233.0,1132.0,0.0,31.0,132.024,4450.024,0.0,0.0,4948.0,4450.024,4948.0,-497.97599999999966,None,RS,2026-04-23
2026-01-13 01:00:00+00:00,39.0,2877.0,232.0,1064.0,0.0,31.0,148.644,4391.644,0.0,0.0,4672.0,4391.644,4672.0,-280.35599999999977,None,RS,2026-04-23
2026-01-13 02:00:00+00:00,40.0,2849.0,234.0,1094.0,0.0,31.0,182.468,4430.468,0.0,0.0,4469.0,4430.468,4469.0,-38.53200000000015,None,RS,2026-04-23
