,Biomass,Fossil Brown coal/Lignite,Fossil Gas,Fossil Hard coal,Hydro Run-of-river and poundage,Hydro Water Reservoir,Nuclear,Solar,Waste,Wind Onshore,Generation,Storage Discharge,Storage Charge,Demand,Total Generation,Total Load,Net Export,gap_filling_method,bidding_zone,source_download_date
2026-01-05 11:00:00+00:00,11.510064,1582.48069,296.653115,49.4981,106.059115,274.67076,1765.2672,469.92618,2.18,92.329419,4650.574643000001,0.0,0.0,5735.21079,4650.574643000001,5735.21079,-1084.6361469999993,None,BG,2026-04-23
2026-01-05 12:00:00+00:00,10.907584,1584.19947,298.232205,49.4484,111.561912,351.75707,1764.3096,386.195863,2.18,76.349403,4635.141507000001,0.0,0.0,5658.35053,4635.141507000001,5658.35053,-1023.2090229999985,None,BG,2026-04-23
2026-01-05 13:00:00+00:00,12.689328,1570.99676,298.81657,48.895,123.561048,421.52336,1763.6256,227.917667,2.18,87.762519,4557.967852,0.0,0.0,5613.28181,4557.967852,5613.28181,-1055.3139580000006,None,BG,2026-04-23
2026-01-05 14:00:00+00:00,12.319344,1572.90769,300.69859,49.5744,212.858603,719.78961,1763.352,92.642126,2.18,139.986564,4866.308927,0.0,0.0,5382.13188,4866.308927,5382.13188,-515.8229529999999,None,BG,2026-04-23
2026-01-05 15:00:00+00:00,12.509104,1577.06473,300.745535,49.6376,261.319716,1162.05628,1763.352,293.540137,2.18,221.492076,5643.897178000001,0.0,0.0,5446.85466,5643.897178000001,5446.85466,197.0425180000011,None,BG,2026-04-23
2026-01-05 16:00:00+00:00,13.088688,1588.79095,301.969415,49.3018,272.462107,1242.32657,1763.7624,586.245949,2.779,274.745879,6095.472758,0.0,0.0,5647.88752,6095.472758,5647.88752,447.58523799999966,None,BG,2026-04-23
2026-01-05 17:00:00+00:00,12.877328,1602.81085,302.599605,49.6936,263.6251,1254.94714,1763.352,466.358938,2.741,301.754178,6020.759739000001,0.0,0.0,5809.5551,6020.759739000001,5809.5551,211.2046390000014,None,BG,2026-04-23
2026-01-05 18:00:00+00:00,13.500288,1584.90483,303.78455,49.8955,256.994496,1058.49953,1763.0784,125.346627,2.781,322.352316,5481.1375370000005,0.0,0.0,5704.31081,5481.1375370000005,5704.31081,-223.17327299999943,None,BG,2026-04-23
2026-01-05 19:00:00+00:00,10.942864,1555.42333,299.06178,49.3682,217.384883,613.21532,1763.4888,64.002495,2.747,398.629954,4974.264626,0.0,0.0,5404.6233,4974.264626,5404.6233,-430.35867400000006,None,BG,2026-04-23
2026-01-05 20:00:00+00:00,9.568576,1541.89208,297.32094,49.0824,178.89791,315.37378,1763.6256,17.042043,2.636,408.775821,4584.215150000001,0.0,0.0,5245.25516,4584.215150000001,5245.25516,-661.0400099999988,None,BG,2026-04-23
2026-01-05 21:00:00+00:00,9.784688,1551.68035,297.449525,49.0706,127.911346,185.28791,1763.0784,12.235366,2.562,429.197858,4428.258043,0.0,0.0,4837.93853,4428.258043,4837.93853,-409.68048700000054,None,BG,2026-04-23
2026-01-05 22:00:00+00:00,12.904272,1503.57891,300.4248,49.4415,142.623488,43.0516,1766.6352,17.661372,2.898,445.530897,4284.750039,0.0,0.0,4493.28685,4284.750039,4493.28685,-208.53681100000085,None,BG,2026-04-23
2026-01-05 23:00:00+00:00,11.989136,1490.30515,302.590745,49.4512,130.090821,8.78372,1765.404,4.328289,2.895,465.07029,4230.908351,0.0,0.0,4346.66293,4230.908351,4346.66293,-115.75457900000038,None,BG,2026-04-23
2026-01-06 00:00:00+00:00,11.697792,1495.016,303.250935,49.2748,133.346079,8.73617,1764.3096,0.262914,3.78,459.489452,4229.163742,0.0,0.0,4324.93116,4229.163742,4324.93116,-95.76741800000036,None,BG,2026-04-23
2026-01-06 01:00:00+00:00,11.876048,1454.9955,304.395995,49.2816,135.394558,8.69061,1764.9936,0.056213,2.656,475.710463,4208.050587000001,0.0,0.0,4681.16318,4208.050587000001,4681.16318,-473.1125929999989,None,BG,2026-04-23
2026-01-06 02:00:00+00:00,11.841248,1399.11953,304.350375,49.1285,122.768167,8.73316,1764.1728,0.063055,2.507,490.500915,4153.184749999999,0.0,0.0,4821.34423,4153.184749999999,4821.34423,-668.1594800000003,None,BG,2026-04-23
2026-01-06 03:00:00+00:00,12.204864,1421.41225,295.18453,48.1541,127.343046,8.6896,1763.7624,0.108222,2.432,498.722409,4178.013421,0.0,0.0,4917.80923,4178.013421,4917.80923,-739.7958090000002,None,BG,2026-04-23
2026-01-06 04:00:00+00:00,12.693344,1408.81505,297.046155,48.0257,135.021546,24.60085,1764.036,0.452756,2.382,528.748832,4221.822233,0.0,0.0,4931.28668,4221.822233,4931.28668,-709.4644470000003,None,BG,2026-04-23
2026-01-06 05:00:00+00:00,11.996208,1394.28128,298.36137,47.931,153.890569,132.97806,1766.088,3.405742,2.387,520.868205,4332.187434,0.0,0.0,5291.83074,4332.187434,5291.83074,-959.6433059999999,None,BG,2026-04-23
2026-01-06 06:00:00+00:00,12.105728,1453.95476,297.955535,48.5633,206.473489,257.77339,1764.4464,292.648664,4.294,475.901395,4814.116661,0.0,0.0,5492.95964,4814.116661,5492.95964,-678.842979,None,BG,2026-04-23
2026-01-06 07:00:00+00:00,12.780256,1542.83759,295.002485,51.3547,232.933545,580.66388,1764.4464,705.106669,3.75,445.459924,5634.335449,0.0,0.0,5404.00627,5634.335449,5404.00627,230.3291790000003,None,BG,2026-04-23
2026-01-06 08:00:00+00:00,12.311072,1508.76432,302.513565,55.9575,207.665271,540.30156,1763.6256,1023.374101,3.17,462.642572,5880.325561,0.0,0.0,5354.72578,5880.325561,5354.72578,525.5997809999999,None,BG,2026-04-23
2026-01-06 09:00:00+00:00,12.165008,1429.87832,308.94665,58.2059,180.484029,485.73269,1764.3096,1204.61726,3.261,450.378066,5897.978523000001,0.0,0.0,5441.62888,5897.978523000001,5441.62888,456.34964300000047,None,BG,2026-04-23
2026-01-06 10:00:00+00:00,12.733136,1501.34805,309.639785,60.0578,124.853414,144.59545,1764.9936,1235.613394,3.33,477.897383,5635.062012,0.0,0.0,5250.05456,5635.062012,5250.05456,385.00745200000074,None,BG,2026-04-23
2026-01-06 11:00:00+00:00,14.467472,1522.71952,312.255245,63.8294,121.354635,153.93015,1765.6776,1134.162662,3.266,475.493822,5567.156506,0.0,0.0,5339.65397,5567.156506,5339.65397,227.50253599999996,None,BG,2026-04-23
2026-01-06 12:00:00+00:00,14.812592,1535.11496,313.2654,74.254,124.250613,331.02423,1765.6776,945.944087,2.577,409.934151,5516.854633000001,0.0,0.0,5341.27878,5516.854633000001,5341.27878,175.5758530000012,None,BG,2026-04-23
2026-01-06 13:00:00+00:00,14.331648,1520.23387,315.62179,72.2069,176.056422,351.85177,1765.2672,580.399093,2.284,343.422941,5141.675633999999,0.0,0.0,5230.43554,5141.675633999999,5230.43554,-88.75990600000114,None,BG,2026-04-23
2026-01-06 14:00:00+00:00,14.206352,1549.14306,315.685935,72.3191,208.025393,440.55477,1765.404,323.193851,2.107,337.732698,5028.3721590000005,0.0,0.0,5362.69514,5028.3721590000005,5362.69514,-334.32298099999934,None,BG,2026-04-23
2026-01-06 15:00:00+00:00,14.775456,1560.1064,323.245365,72.6791,241.061832,998.83369,1764.8568,222.608438,2.338,374.283756,5574.788837,0.0,0.0,5506.83348,5574.788837,5506.83348,67.95535699999982,None,BG,2026-04-23
2026-01-06 16:00:00+00:00,14.41592,1570.93001,323.644515,70.867,244.969253,1121.91459,1764.3096,408.923604,2.536,407.346894,5929.857386,0.0,0.0,5549.54772,5929.857386,5549.54772,380.3096660000001,None,BG,2026-04-23
2026-01-06 17:00:00+00:00,14.108944,1547.6364,323.183705,72.454,251.508411,1119.97633,1765.9512,251.340987,2.528,456.691445,5805.379422,0.0,0.0,5570.98076,5805.379422,5570.98076,234.3986619999996,None,BG,2026-04-23
2026-01-06 18:00:00+00:00,13.865968,1567.23807,320.21555,72.587,258.014621,1021.79423,1765.6776,161.843898,2.453,414.837878,5598.527815000001,0.0,0.0,5552.25301,5598.527815000001,5552.25301,46.274805000000924,None,BG,2026-04-23
2026-01-06 19:00:00+00:00,10.133216,1488.37468,318.304615,73.743,229.125421,481.75425,1765.1304,12.945967,2.471,416.866952,4798.849500999999,0.0,0.0,5295.6271,4798.849500999999,5295.6271,-496.7775990000009,None,BG,2026-04-23
2026-01-06 20:00:00+00:00,10.70136,1258.44567,319.16313,73.89,163.412607,347.43997,1764.8568,5.528214,2.461,464.080409,4409.97916,0.0,0.0,5088.71843,4409.97916,5088.71843,-678.73927,None,BG,2026-04-23
2026-01-06 21:00:00+00:00,10.056288,1177.95835,319.334675,73.461,147.539145,174.5988,1764.5832,16.514256,2.41,456.937846,4143.39356,0.0,0.0,4704.37847,4143.39356,4704.37847,-560.9849099999992,None,BG,2026-04-23
2026-01-06 22:00:00+00:00,11.54096,1178.77342,323.307545,73.146,187.025325,43.18716,1764.3096,0.408503,2.401,458.052388,4042.1519009999997,0.0,0.0,4411.04854,4042.1519009999997,4411.04854,-368.89663900000005,None,BG,2026-04-23
2026-01-06 23:00:00+00:00,10.89176,1167.76061,321.739335,73.93,202.722696,8.96779,1763.352,1.13645,2.4,450.458207,4003.3588480000003,0.0,0.0,4183.2751,4003.3588480000003,4183.2751,-179.91625199999953,None,BG,2026-04-23
2026-01-07 00:00:00+00:00,11.941952,1171.23449,323.59171,73.345,220.392473,8.73414,1763.8992,0.2999,2.354,436.86225,4012.655115,0.0,0.0,4291.63331,4012.655115,4291.63331,-278.97819500000014,None,BG,2026-04-23
2026-01-07 01:00:00+00:00,11.854432,1167.10091,325.09058,73.076,225.06754,8.68858,1763.7624,0.130839,2.338,420.057455,3997.1667360000006,0.0,0.0,4619.94896,3997.1667360000006,4619.94896,-622.7822239999991,None,BG,2026-04-23
2026-01-07 02:00:00+00:00,11.819392,1169.6003,324.62992,72.947,227.449619,8.68757,1764.5832,0.036917,2.292,434.254639,4016.3005570000005,0.0,0.0,4773.96623,4016.3005570000005,4773.96623,-757.6656729999995,None,BG,2026-04-23
2026-01-07 03:00:00+00:00,11.285072,1182.16093,324.54277,73.274,210.798512,9.48549,1764.3096,0.85338,2.328,471.080827,4050.1185809999997,0.0,0.0,4842.8477,4050.1185809999997,4842.8477,-792.7291190000005,None,BG,2026-04-23
2026-01-07 04:00:00+00:00,11.614448,1178.14762,325.439105,72.378,211.79952,67.43613,1764.036,4.120389,2.36,490.075789,4127.407001,0.0,0.0,4763.94917,4127.407001,4763.94917,-636.5421690000003,None,BG,2026-04-23
2026-01-07 05:00:00+00:00,12.1324,1311.53463,324.59722,73.108,213.718081,124.12843,1767.3192,2.752794,2.358,449.922092,4281.570847,0.0,0.0,5120.24065,4281.570847,5120.24065,-838.6698029999998,None,BG,2026-04-23
2026-01-07 06:00:00+00:00,12.10872,1376.02064,323.59503,72.8564,231.678315,368.36339,1767.456,146.81836,2.38,439.914756,4741.191611,0.0,0.0,5470.33074,4741.191611,5470.33074,-729.1391290000001,None,BG,2026-04-23
2026-01-07 07:00:00+00:00,12.206784,1393.63607,321.54317,72.49,281.094273,583.74979,1772.6544,529.2412,2.413,474.075973,5443.104659999999,0.0,0.0,5361.34426,5443.104659999999,5361.34426,81.76039999999921,None,BG,2026-04-23
2026-01-07 08:00:00+00:00,11.6968,1318.30546,318.9958,73.099,272.148921,551.21836,1781.2728,831.843802,2.404,455.742639,5616.727582,0.0,0.0,5460.67815,5616.727582,5460.67815,156.0494320000007,None,BG,2026-04-23
2026-01-07 09:00:00+00:00,12.110304,1428.40817,315.73316,72.7441,263.657869,444.38737,1785.24,1014.831896,2.444,414.742462,5754.299331,0.0,0.0,5424.52695,5754.299331,5424.52695,329.77238099999977,None,BG,2026-04-23
2026-01-07 10:00:00+00:00,13.035264,1532.61783,316.01067,72.5195,251.824874,141.6037,1788.3864,969.670204,2.227,441.088807,5528.984249,0.0,0.0,5528.34104,5528.984249,5528.34104,0.6432089999998425,None,BG,2026-04-23
2026-01-07 11:00:00+00:00,12.93432,1505.21586,318.3442,72.8906,189.585415,141.20763,1792.3536,905.181553,2.158,425.365063,5365.2362410000005,0.0,0.0,5430.92325,5365.2362410000005,5430.92325,-65.6870089999993,None,BG,2026-04-23
2026-01-07 12:00:00+00:00,13.06288,1595.18372,317.6603,72.7427,193.238327,141.34316,1794.132,749.715923,2.11,336.343095,5215.532104999999,0.0,0.0,5307.83639,5215.532104999999,5307.83639,-92.30428500000107,None,BG,2026-04-23
2026-01-07 13:00:00+00:00,13.24184,1700.4809,315.311105,72.5912,250.265327,149.03348,1793.8584,441.800976,2.099,297.880614,5036.562841999999,0.0,0.0,5381.30561,5036.562841999999,5381.30561,-344.742768000001,None,BG,2026-04-23
2026-01-07 14:00:00+00:00,14.181312,1627.90653,317.10507,72.5771,271.89753,390.75981,1793.7216,227.457033,2.153,287.600474,5005.359459,0.0,0.0,5299.21358,5005.359459,5299.21358,-293.8541209999994,None,BG,2026-04-23
2026-01-07 15:00:00+00:00,14.371552,1722.87709,317.79451,72.5984,296.594802,965.54502,1794.5424,329.513873,2.179,335.540749,5851.557396,0.0,0.0,5450.27552,5851.557396,5450.27552,401.281876,None,BG,2026-04-23
2026-01-07 16:00:00+00:00,14.1976,1659.59017,318.01195,72.5877,297.263597,1097.22805,1793.3112,432.522392,2.198,163.761642,5850.6723010000005,0.0,0.0,5607.49444,5850.6723010000005,5607.49444,243.17786100000012,None,BG,2026-04-23
2026-01-07 17:00:00+00:00,14.2784,1613.82794,317.72973,67.6958,298.925371,1098.25684,1794.132,330.963875,2.242,113.796609,5651.848565,0.0,0.0,5723.86795,5651.848565,5723.86795,-72.0193849999996,None,BG,2026-04-23
2026-01-07 18:00:00+00:00,12.631616,1591.53334,319.519825,35.1463,296.530848,1032.1269,1793.0376,193.54747,2.132,56.175906,5332.381805,0.0,0.0,5504.11203,5332.381805,5504.11203,-171.73022500000025,None,BG,2026-04-23
2026-01-07 19:00:00+00:00,9.20888,1558.05668,312.017055,35.6789,220.656862,447.27252,1791.6696,35.819828,2.278,72.686671,4485.344996,0.0,0.0,5287.78456,4485.344996,5287.78456,-802.4395640000002,None,BG,2026-04-23
2026-01-07 20:00:00+00:00,10.0272,1499.7315,308.575425,35.1814,209.67309,217.24608,1793.1744,17.643903,2.278,110.17901,4203.710008,0.0,0.0,5098.42745,4203.710008,5098.42745,-894.7174420000001,None,BG,2026-04-23
2026-01-07 21:00:00+00:00,9.500976,1346.18218,307.253935,35.0969,197.214722,181.02102,1792.764,0.394334,3.148,150.330054,4022.9061210000004,0.0,0.0,4776.89264,4022.9061210000004,4776.89264,-753.9865189999996,None,BG,2026-04-23
2026-01-07 22:00:00+00:00,12.924192,1432.15857,311.56291,35.8181,230.915609,88.9342,1791.5328,21.559705,3.021,180.707769,4109.134855,0.0,0.0,4463.81879,4109.134855,4463.81879,-354.683935,None,BG,2026-04-23
2026-01-07 23:00:00+00:00,11.857792,1313.02661,311.35898,40.767,224.616902,83.27635,1793.0376,4.849911,2.714,173.343921,3958.8490659999998,0.0,0.0,4372.86741,3958.8490659999998,4372.86741,-414.01834400000007,None,BG,2026-04-23
2026-01-08 00:00:00+00:00,11.600448,1283.87345,309.071145,58.942,223.215864,83.22583,1792.6272,0.153776,2.616,205.007111,3970.332824,0.0,0.0,4389.44721,3970.332824,4389.44721,-419.1143860000002,None,BG,2026-04-23
2026-01-08 01:00:00+00:00,10.96656,1260.89962,309.870135,61.3752,217.427769,83.22277,1792.764,0.068608,2.904,273.48842,4012.987082,0.0,0.0,4698.72452,4012.987082,4698.72452,-685.7374379999997,None,BG,2026-04-23
2026-01-08 02:00:00+00:00,11.539584,1261.23598,311.58165,64.8194,218.353647,83.42961,1791.2592,0.05554,2.842,470.058355,4215.174966,0.0,0.0,4967.42926,4215.174966,4967.42926,-752.2542940000003,None,BG,2026-04-23
2026-01-08 03:00:00+00:00,11.72504,1253.40184,311.57867,67.3554,224.633098,126.13317,1792.764,0.315992,2.576,486.095583,4276.578793,0.0,0.0,4960.49033,4276.578793,4960.49033,-683.911537,None,BG,2026-04-23
2026-01-08 04:00:00+00:00,11.85176,1265.45455,314.55935,71.7327,230.256655,126.83612,1792.4904,17.892884,2.621,471.942662,4305.638081,0.0,0.0,4926.13834,4305.638081,4926.13834,-620.5002590000004,None,BG,2026-04-23
2026-01-08 05:00:00+00:00,12.226704,1392.18495,317.974105,72.8276,237.04155,152.76719,1793.448,8.35953,2.928,324.105368,4313.862997,0.0,0.0,5420.76556,4313.862997,5420.76556,-1106.9025629999996,None,BG,2026-04-23
2026-01-08 06:00:00+00:00,13.908384,1696.1113,317.51305,72.748,243.103073,277.84677,1794.132,48.444183,2.76,301.919547,4768.486307,14.85,0.0,5902.57547,4783.3363070000005,5902.57547,-1119.2391629999993,None,BG,2026-04-23
2026-01-08 07:00:00+00:00,14.41856,1734.70042,318.995525,66.1796,284.431019,668.26219,1792.764,310.493484,3.153,345.968152,5539.36595,180.18,0.0,6195.2193,5719.545950000001,6195.2193,-475.6733499999991,None,BG,2026-04-23
2026-01-08 08:00:00+00:00,14.730704,1759.12281,317.05159,65.8125,286.325424,725.12482,1793.448,371.609466,3.136,380.107678,5716.468992000001,0.0,0.0,6300.45662,5716.468992000001,6300.45662,-583.987627999999,None,BG,2026-04-23
2026-01-08 09:00:00+00:00,14.831552,1751.86957,317.539495,65.9328,290.127786,570.94616,1793.9952,544.982372,3.399,489.921785,5843.545720000002,0.0,0.0,6267.55371,5843.545720000002,6267.55371,-424.00798999999824,None,BG,2026-04-23
2026-01-08 10:00:00+00:00,14.353224,1742.79894,322.98477,65.9086,277.494039,194.13729,1793.448,598.413413,3.274,496.302741,5509.115017000002,0.0,0.0,6160.15021,5509.115017000002,6160.15021,-651.0351929999979,None,BG,2026-04-23
2026-01-08 11:00:00+00:00,14.250928,1714.70761,324.23168,65.4465,235.79024,164.09877,1794.6792,747.845896,2.376,460.459523,5523.886347,0.0,0.0,6136.35588,5523.886347,6136.35588,-612.4695330000004,None,BG,2026-04-23
2026-01-08 12:00:00+00:00,14.011072,1710.17745,324.927405,71.8578,238.693573,139.24281,1793.0376,625.739418,2.697,414.723761,5335.107889000001,0.0,0.0,6128.371,5335.107889000001,6128.371,-793.2631109999993,None,BG,2026-04-23
2026-01-08 13:00:00+00:00,14.462288,1722.21743,326.168005,71.9362,295.876419,222.73051,1793.0376,478.751911,2.251,453.209397,5380.64076,147.51,0.0,6217.8164,5528.15076,6217.8164,-689.6656399999993,None,BG,2026-04-23
2026-01-08 14:00:00+00:00,13.569184,1731.85087,326.9665,71.2737,300.777721,419.32773,1793.5848,295.457144,3.02,454.304555,5410.1322040000005,143.55,0.0,6154.29037,5553.682204000001,6154.29037,-600.6081659999991,None,BG,2026-04-23
2026-01-08 15:00:00+00:00,13.54528,1776.57086,327.96186,70.8985,297.409444,959.29848,1794.4056,321.749686,2.91,501.836336,6066.586045999999,157.41,0.0,6306.32139,6223.996045999999,6306.32139,-82.32534400000077,None,BG,2026-04-23
2026-01-08 16:00:00+00:00,14.091792,1799.70116,329.13944,70.4896,295.609228,1126.74315,1792.9008,407.682272,3.093,474.294348,6313.744790000001,159.39,0.0,6557.91077,6473.134790000001,6557.91077,-84.77597999999944,None,BG,2026-04-23
2026-01-08 17:00:00+00:00,13.222432,1794.9934,329.971005,70.8109,277.071795,1053.97222,1794.6792,174.079673,2.631,491.389489,6002.821114,159.39,0.0,6747.79052,6162.211114000001,6747.79052,-585.5794059999989,None,BG,2026-04-23
2026-01-08 18:00:00+00:00,13.481136,1745.41178,328.949775,70.9595,268.520858,1004.73562,1794.4056,81.885072,1.942,515.685535,5825.976876,0.0,0.0,6629.12052,5825.976876,6629.12052,-803.1436440000007,None,BG,2026-04-23
2026-01-08 19:00:00+00:00,13.243024,1694.71809,327.79539,70.7206,200.998106,496.82901,1792.764,8.576354,2.016,502.030772,5109.691346,0.0,0.0,6380.93401,5109.691346,6380.93401,-1271.2426640000003,None,BG,2026-04-23
2026-01-08 20:00:00+00:00,12.805792,1677.53277,329.222245,70.6704,196.075459,349.08829,1793.7216,4.982981,2.344,505.442797,4941.886334000001,0.0,0.0,6136.28204,4941.886334000001,6136.28204,-1194.3957059999993,None,BG,2026-04-23
2026-01-08 21:00:00+00:00,13.129056,1569.1317,329.124275,70.8417,200.280653,193.76613,1792.6272,2.149329,2.52,449.266841,4622.836883999999,0.0,0.0,5742.54268,4622.836883999999,5742.54268,-1119.7057960000002,None,BG,2026-04-23
2026-01-08 22:00:00+00:00,12.724544,1475.92902,328.474525,70.6596,223.848622,88.15289,1792.3536,6.752304,2.536,482.810832,4484.241937,0.0,0.0,5430.04832,4484.241937,5430.04832,-945.8063830000001,None,BG,2026-04-23
2026-01-08 23:00:00+00:00,11.90024,1340.23028,329.125455,70.0983,213.65577,85.19378,1791.8064,0.260686,2.308,495.561745,4340.140656,0.0,0.0,5236.08489,4340.140656,5236.08489,-895.9442340000005,None,BG,2026-04-23
2026-01-09 00:00:00+00:00,11.826192,1259.16647,328.865735,69.7238,185.958293,85.17298,1793.3112,0.10884,2.295,489.905875,4226.334385,0.0,0.0,5308.13674,4226.334385,5308.13674,-1081.8023549999998,None,BG,2026-04-23
2026-01-09 01:00:00+00:00,11.898112,1260.70504,329.06658,69.4729,187.264915,85.20861,1792.2168,0.087319,2.341,506.782989,4245.0442649999995,0.0,0.0,5618.51061,4245.0442649999995,5618.51061,-1373.4663450000007,None,BG,2026-04-23
2026-01-09 02:00:00+00:00,12.000944,1249.16793,330.14056,69.6812,176.874192,85.25612,1791.6696,0.069857,2.344,496.879465,4214.083868,0.0,0.0,5785.00777,4214.083868,5785.00777,-1570.9239020000005,None,BG,2026-04-23
2026-01-09 03:00:00+00:00,11.583744,1263.85205,328.408465,69.8734,179.768922,85.28582,1793.448,1.071224,2.548,469.537239,4205.376864,0.0,0.0,5690.75766,4205.376864,5690.75766,-1485.3807960000004,None,BG,2026-04-23
2026-01-09 04:00:00+00:00,11.073552,1314.04685,330.046195,70.019,204.640454,200.59407,1792.3536,6.761066,2.811,397.611145,4329.956932,0.0,0.0,5719.59851,4329.956932,5719.59851,-1389.6415779999998,None,BG,2026-04-23
2026-01-09 05:00:00+00:00,12.382352,1542.11215,330.314255,69.8272,227.226275,342.89864,1794.2688,18.99214,2.88,398.313026,4739.214838,0.0,0.0,6241.86114,4739.214838,6241.86114,-1502.646302,None,BG,2026-04-23
2026-01-09 06:00:00+00:00,14.10784,1610.74823,330.07733,70.1032,235.998813,350.0078,1793.8584,583.006331,2.913,390.522755,5381.343699,0.0,0.0,6346.27318,5381.343699,6346.27318,-964.9294810000001,None,BG,2026-04-23
2026-01-09 07:00:00+00:00,13.184704,1580.23331,328.754905,69.6667,295.762737,587.10581,1793.0376,1399.651368,2.87,362.89341,6433.160543999999,0.0,0.0,6430.08981,6433.160543999999,6430.08981,3.0707339999989927,None,BG,2026-04-23
2026-01-09 08:00:00+00:00,12.15848,1305.44011,328.91038,69.3226,290.252367,462.76567,1793.8584,2172.773678,2.068,316.097397,6753.647082000001,0.0,0.0,6411.52557,6753.647082000001,6411.52557,342.12151200000153,None,BG,2026-04-23
2026-01-09 09:00:00+00:00,12.459424,1278.41576,326.44403,69.436,257.364914,248.53854,1793.8584,2465.895968,1.897,249.580811,6703.890847,0.0,0.0,6207.36987,6703.890847,6207.36987,496.5209769999992,None,BG,2026-04-23
2026-01-09 10:00:00+00:00,13.171168,1453.96707,326.42164,69.4435,236.716959,123.00255,1793.5848,2502.794724,2.11,233.207152,6754.4195629999995,0.0,0.0,6168.85885,6754.4195629999995,6168.85885,585.5607129999999,None,BG,2026-04-23
2026-01-09 11:00:00+00:00,13.169696,1437.979,324.19127,69.7251,236.750431,123.69554,1793.9952,2322.623517,1.991,240.200561,6564.321315,0.0,0.0,6027.29142,6564.321315,6027.29142,537.0298950000006,None,BG,2026-04-23
2026-01-09 12:00:00+00:00,12.738912,1668.855,322.40204,69.2338,239.393761,162.52529,1793.3112,1610.43312,2.89,177.849272,6059.6323950000005,0.0,0.0,5891.36889,6059.6323950000005,5891.36889,168.2635050000008,None,BG,2026-04-23
2026-01-09 13:00:00+00:00,12.777056,1689.56052,322.614865,69.2849,293.181332,173.16777,1793.3112,783.448111,3.138,84.97953,5225.4632839999995,0.0,0.0,5920.80762,5225.4632839999995,5920.80762,-695.3443360000001,None,BG,2026-04-23
