,Biomass,Fossil Gas,Fossil Hard coal,Fossil Oil,Fossil Peat,Hydro Run-of-river and poundage,Nuclear,Other,Other renewable,Solar,Waste,Wind Onshore,Generation,Storage Discharge,Storage Charge,Demand,Total Generation,Total Load,Net Export,gap_filling_method,bidding_zone,source_download_date
2026-02-22 03:00:00+00:00,1114.025,36.9,0.0,0.0,283.16499999999996,1377.25,4233.65,316.0,58.70475,0.8,28.67625,2817.825,10266.996,44.090225000000004,0.0,11333.0,10311.086225,11333.0,-1021.9137750000009,None,FI,2026-04-23
2026-02-22 04:00:00+00:00,1171.7,36.9,0.0,0.0,297.4625,1495.775,4234.275,319.6675,52.25025,0.8,29.7245,2765.9,10404.454749999999,42.046749999999996,0.0,11355.5,10446.501499999998,11355.5,-908.9985000000015,None,FI,2026-04-23
2026-02-22 05:00:00+00:00,1177.65,36.9,0.0,0.0,277.94,1330.55,4233.85,312.2625,48.8,0.8,27.3,2952.3,10398.3525,0.0,81.5405,11606.5,10398.3525,11688.0405,-1289.6879999999983,None,FI,2026-04-23
2026-02-22 06:00:00+00:00,1189.25,36.9,0.841275,0.0,285.1825,1347.3,4234.675,321.2975,48.8,28.6914,27.3,2975.675,10495.912675,0.0,7.989749999999999,11829.0,10495.912675,11836.98975,-1341.077075000001,None,FI,2026-04-23
2026-02-22 07:00:00+00:00,1182.25,37.25425,11.30675,0.0,315.0025,1415.85,4235.55,317.01,48.8,97.8235,27.3,3222.875,10911.022,42.9495,0.0,12094.75,10953.971500000001,12094.75,-1140.7784999999985,None,FI,2026-04-23
2026-02-22 08:00:00+00:00,1238.875,47.248999999999995,11.6,0.0,367.9425,1513.35,4234.825,316.73,48.8,185.10750000000002,27.3,2654.0,10645.779,17.687,0.0,12271.75,10663.466,12271.75,-1608.2839999999997,None,FI,2026-04-23
2026-02-22 09:00:00+00:00,1309.6499999999999,49.585,11.6,0.0,374.20000000000005,1566.575,4234.525,308.0175,48.8,254.70749999999998,27.3,2144.3,10329.26,26.251275,0.0,12189.25,10355.511275,12189.25,-1833.7387249999992,None,FI,2026-04-23
2026-02-22 10:00:00+00:00,1337.4,46.5,11.6,0.0,359.845,1534.875,4234.1,310.63,48.8,286.37,27.3,1765.825,9963.245,0.0,31.563249999999996,12194.0,9963.245,12225.56325,-2262.3182499999984,None,FI,2026-04-23
2026-02-22 11:00:00+00:00,1338.25,61.42675,11.6,0.0,347.2875,1512.6999999999998,4233.575,299.78499999999997,48.8,295.9575,27.3,1686.225,9862.906749999998,15.926749999999997,0.0,11956.5,9878.833499999999,11956.5,-2077.666500000001,None,FI,2026-04-23
2026-02-22 12:00:00+00:00,1329.375,106.69749999999999,11.565,0.0,352.1975,1464.375,4234.35,307.305,48.81925,243.4125,27.3,1658.4,9783.796750000001,27.543699999999998,0.0,11704.0,9811.340450000002,11704.0,-1892.6595499999985,None,FI,2026-04-23
2026-02-22 13:00:00+00:00,1360.3000000000002,139.445,11.5,0.0,369.27,1470.525,4234.125,306.805,52.3775,154.4525,27.3,1830.775,9956.875,36.693599999999996,0.0,11598.5,9993.5686,11598.5,-1604.9313999999995,None,FI,2026-04-23
2026-02-22 14:00:00+00:00,1345.275,235.435,11.5,0.0,378.075,1486.45,4234.3,304.67,53.2,50.611000000000004,27.3,2239.975,10366.791,13.466,0.0,11604.0,10380.257,11604.0,-1223.7430000000004,None,FI,2026-04-23
2026-02-22 15:00:00+00:00,1334.075,249.6475,11.5,0.0,390.155,1491.775,4234.725,289.5575,53.2,1.327025,27.08925,2964.125,11047.176275,0.0,19.355500000000003,11937.25,11047.176275,11956.6055,-909.4292249999999,None,FI,2026-04-23
2026-02-22 16:00:00+00:00,1307.725,267.765,9.487499999999999,0.0,385.1875,1596.075,4235.075000000001,307.1925,53.2,1.0,27.5,3494.05,11684.2575,25.681075,0.0,12412.75,11709.938575,12412.75,-702.8114249999999,None,FI,2026-04-23
2026-02-22 17:00:00+00:00,1331.6999999999998,287.3225,9.2,0.0,403.9225,1748.25,4233.675,333.8375,53.2,1.0,27.5,3757.625,12187.2325,72.332025,0.0,12547.0,12259.564525,12547.0,-287.4354750000002,None,FI,2026-04-23
2026-02-22 18:00:00+00:00,1340.575,287.945,34.350325,0.0,402.52750000000003,1696.625,4233.075,352.32,54.88,1.0,27.5,3778.775,12209.572825,0.0,27.17975,12498.75,12209.572825,12525.92975,-316.35692500000005,None,FI,2026-04-23
2026-02-22 19:00:00+00:00,1335.725,287.865,66.11075,0.0,403.93,1586.475,4232.775,355.975,55.6,1.0,25.355,3270.5,11621.310749999999,0.0,19.84625,12229.0,11621.310749999999,12248.84625,-627.5355000000018,None,FI,2026-04-23
2026-02-22 20:00:00+00:00,1322.8,292.595,77.83625,0.0,404.15250000000003,1606.875,4233.925,360.025,55.6,1.0,26.2975,2525.35,10906.456250000001,61.1499,0.0,12450.0,10967.606150000001,12450.0,-1482.3938499999986,None,FI,2026-04-23
2026-02-22 21:00:00+00:00,1320.725,307.57,78.81875,0.0,404.88,1549.225,4234.175,374.0225,55.6,1.0,27.4,2070.675,10424.091249999998,44.067075,0.0,12380.0,10468.158324999999,12380.0,-1911.8416750000015,None,FI,2026-04-23
2026-02-22 22:00:00+00:00,1316.675,341.47,82.2225,0.0,407.46,1418.425,4233.275,372.9375,55.057500000000005,1.0,27.4,1825.4,10081.322499999998,23.19885,0.0,12193.25,10104.521349999999,12193.25,-2088.728650000001,None,FI,2026-04-23
2026-02-22 23:00:00+00:00,1341.65,460.765,98.20025,0.0,407.3775,1278.2,4233.2,382.34749999999997,53.5,1.0,27.4,1669.225,9952.86525,0.0,21.192,11925.5,9952.86525,11946.692,-1993.8267499999984,None,FI,2026-04-23
2026-02-23 00:00:00+00:00,1407.8,580.6600000000001,95.745,0.0,414.46999999999997,1203.45,4233.475,388.28,53.5,1.0,27.4,1435.4,9841.18,0.0,35.43875,11944.75,9841.18,11980.18875,-2139.008749999999,None,FI,2026-04-23
2026-02-23 01:00:00+00:00,1447.85,571.8575,95.1695,0.0,420.59749999999997,1178.8,4234.3,390.62,54.0865,1.0,27.4,1192.125,9613.805999999999,0.0,3.3392500000000016,11946.75,9613.805999999999,11950.08925,-2336.283250000002,None,FI,2026-04-23
2026-02-23 02:00:00+00:00,1486.025,580.04,91.679,0.0,433.5775,1208.4,4234.05,396.45,55.591750000000005,0.92747,27.255499999999998,944.8375,9458.83372,0.0,35.78575,12024.25,9458.83372,12060.03575,-2601.2020299999986,None,FI,2026-04-23
2026-02-23 03:00:00+00:00,1515.375,642.245,91.471,0.0,460.09000000000003,1275.425,4233.55,396.1925,55.4,0.8,27.0,813.3325,9510.880999999998,0.0,9.202250000000001,12255.5,9510.880999999998,12264.70225,-2753.8212500000027,None,FI,2026-04-23
2026-02-23 04:00:00+00:00,1566.5,762.9225,110.36325,0.0,495.8775,1449.15,4233.75,397.26,55.4,0.8,31.987000000000002,729.11,9833.120249999998,0.0,8.431000000000001,12784.25,9833.120249999998,12792.681,-2959.5607500000024,None,FI,2026-04-23
2026-02-23 05:00:00+00:00,1648.775,890.5175,169.025,0.0,509.0125,1563.05,4232.675,404.09,66.3115,0.8,37.701,641.1225,10163.079999999998,21.835275,0.0,13003.25,10184.915274999998,13003.25,-2818.3347250000024,None,FI,2026-04-23
2026-02-23 06:00:00+00:00,1623.65,949.0125,189.0975,4.7791,508.825,1784.025,4234.0,394.3725,90.55799999999999,50.036,46.7875,614.0875,10489.230599999999,46.704975,0.0,13152.0,10535.935575,13152.0,-2616.0644250000005,None,FI,2026-04-23
2026-02-23 07:00:00+00:00,1611.45,941.6125,189.23000000000002,5.46495,507.3075,1872.35,4235.1,373.73,91.6,132.8725,42.31925,670.6825,10673.719200000001,21.6945,0.0,13300.25,10695.413700000001,13300.25,-2604.836299999999,None,FI,2026-04-23
2026-02-23 08:00:00+00:00,1592.4,920.415,184.9375,7.2,499.02250000000004,1832.35,4233.825,355.6925,87.50675,208.2375,42.061499999999995,614.4625,10578.110749999998,0.0,4.98925,13270.25,10578.110749999998,13275.23925,-2697.1285000000025,None,FI,2026-04-23
2026-02-23 09:00:00+00:00,1555.6,889.5375,187.8825,4.7517499999999995,482.98,1824.725,4232.35,345.3925,76.02025,263.98,35.60775,579.9775,10478.80475,6.2645,0.0,13114.5,10485.069249999999,13114.5,-2629.4307500000014,None,FI,2026-04-23
2026-02-23 10:00:00+00:00,1523.525,837.5725,181.3175,1.91675,470.46750000000003,1783.0,4232.125,334.4375,76.2395,290.5425,33.072500000000005,443.915,10208.13125,1.6327499999999993,0.0,12853.5,10209.764000000001,12853.5,-2643.735999999999,None,FI,2026-04-23
2026-02-23 11:00:00+00:00,1565.075,845.445,170.89,1.458285,470.4075,1773.775,4233.175,333.41,63.88875,259.5625,34.205,310.37,10061.662035,39.039125,0.0,12522.5,10100.701159999999,12522.5,-2421.7988400000013,None,FI,2026-04-23
2026-02-23 12:00:00+00:00,1569.775,861.4825000000001,180.1575,2.5,461.8175,1714.325,4232.599999999999,320.275,62.37675,206.9475,39.13875,206.995,9858.3905,6.934500000000001,0.0,12402.0,9865.324999999999,12402.0,-2536.675000000001,None,FI,2026-04-23
2026-02-23 13:00:00+00:00,1567.9250000000002,920.2275,185.1,1.5034075,476.0775,1719.075,4232.65,336.975,58.92675,129.09275,55.02875,218.08,9900.6616575,0.0,2.172749999999999,12205.5,9900.6616575,12207.67275,-2307.011092499999,None,FI,2026-04-23
2026-02-23 14:00:00+00:00,1537.5,951.0174999999999,197.99,1.0,496.725,1773.5,4232.625,324.7025,69.92325,41.012,59.631750000000004,290.4575,9976.0845,10.0845,0.0,12078.5,9986.169000000002,12078.5,-2092.3309999999983,None,FI,2026-04-23
2026-02-23 15:00:00+00:00,1589.725,983.1274999999999,232.8625,1.0,511.1925,1828.1750000000002,4232.8,340.5225,90.208,1.15365,58.205,358.6475,10227.619149999999,32.12315,0.0,12176.5,10259.742299999998,12176.5,-1916.757700000002,None,FI,2026-04-23
2026-02-23 16:00:00+00:00,1634.85,1007.675,268.4525,1.0,521.8275,2023.6499999999999,4233.375,347.84000000000003,95.3,0.9,58.1,486.1175,10679.087499999998,61.25467499999999,0.0,12463.0,10740.342174999998,12463.0,-1722.657825000002,None,FI,2026-04-23
2026-02-23 17:00:00+00:00,1624.075,1019.275,274.48249999999996,1.0,518.14,2103.0,4221.675,365.0425,95.3,0.9,56.0,563.615,10842.504999999997,8.58225,0.0,12616.0,10851.087249999997,12616.0,-1764.9127500000031,None,FI,2026-04-23
2026-02-23 18:00:00+00:00,1617.125,1005.175,266.1175,1.0,514.9375,1955.075,4221.725,368.6925,95.3,0.9,58.17,532.9275,10637.144999999999,7.48675,0.0,12525.25,10644.631749999999,12525.25,-1880.6182500000014,None,FI,2026-04-23
2026-02-23 19:00:00+00:00,1600.425,1001.3,252.8325,1.0,514.3125,1804.25,4221.625,373.7925,95.3,0.9,58.1,515.6325,10439.469999999998,3.0928000000000004,0.0,12243.75,10442.562799999998,12243.75,-1801.1872000000021,None,FI,2026-04-23
2026-02-23 20:00:00+00:00,1631.875,1002.3,234.6825,1.0,505.53499999999997,1649.5,4221.05,384.5675,95.3,0.9,58.1,595.515,10380.324999999999,0.0,25.76,12425.0,10380.324999999999,12450.76,-2070.4350000000013,None,FI,2026-04-23
2026-02-23 21:00:00+00:00,1588.3,994.54,207.54000000000002,1.0,501.05,1488.05,4221.424999999999,381.84000000000003,94.55275,0.9,57.58925,668.98,10205.767,0.0,27.875749999999996,12276.75,10205.767,12304.62575,-2098.8587499999994,None,FI,2026-04-23
2026-02-23 22:00:00+00:00,1566.525,984.83,175.4675,1.0,496.7575,1418.8,4222.5,390.64250000000004,69.5875,0.9,44.04575,687.345,10058.400749999999,0.0,0.6430000000000025,11992.25,10058.400749999999,11992.893,-1934.4922500000011,None,FI,2026-04-23
2026-02-23 23:00:00+00:00,1534.325,903.9825000000001,153.0475,1.0,461.05,1335.125,4232.75,384.3925,53.51775,0.9,41.14925,666.175,9767.4145,68.34425,0.0,11812.25,9835.75875,11812.25,-1976.4912499999991,None,FI,2026-04-23
2026-02-24 00:00:00+00:00,1532.2,894.565,150.4225,1.0,437.685,1242.45,4233.6,390.8175,43.582,0.9,32.972,681.1800000000001,9641.374,12.585,0.0,11763.75,9653.958999999999,11763.75,-2109.791000000001,None,FI,2026-04-23
2026-02-24 01:00:00+00:00,1546.375,896.0024999999999,159.1575,1.0,430.51250000000005,1265.55,4233.65,390.95,42.5,0.9,28.1225,771.6825,9766.4025,0.0,91.2815,11887.5,9766.4025,11978.7815,-2212.378999999999,None,FI,2026-04-23
2026-02-24 02:00:00+00:00,1543.15,896.2375,148.4775,0.63769,431.725,1273.25,4233.3,388.1425,43.15025,0.86363,27.72125,729.2674999999999,9715.92282,0.0,60.62050000000001,11987.25,9715.92282,12047.8705,-2331.947680000001,None,FI,2026-04-23
2026-02-24 03:00:00+00:00,1607.175,900.9475,149.0575,0.0,462.81,1478.65,4233.375,394.08500000000004,55.90775,0.8,37.02875,655.9775,9975.813999999998,0.0,10.335999999999999,12119.25,9975.813999999998,12129.586,-2153.772000000001,None,FI,2026-04-23
2026-02-24 04:00:00+00:00,1647.25,929.925,185.6925,0.0,495.3825,1698.4,4233.725,389.34749999999997,83.8345,0.8,46.26375,698.8050000000001,10409.42575,38.1335,0.0,12597.25,10447.55925,12597.25,-2149.6907499999998,None,FI,2026-04-23
2026-02-24 05:00:00+00:00,1674.025,960.5575,188.875,0.0,516.3675,1777.925,4233.7,394.19,94.2,0.8,58.589,827.14,10726.369,1.5682499999999995,0.0,12866.0,10727.93725,12866.0,-2138.062749999999,None,FI,2026-04-23
2026-02-24 06:00:00+00:00,1696.7250000000001,955.34,211.465,0.384325,521.1949999999999,1969.275,4233.2,386.9625,94.795,53.292,63.699,889.995,11076.327825,28.366800000000005,0.0,13033.75,11104.694625,13033.75,-1929.055375,None,FI,2026-04-23
2026-02-24 07:00:00+00:00,1758.425,935.975,246.915,20.0691,520.49,2042.175,4233.0,376.9675,96.3,132.61,62.93,826.44,11252.296600000001,82.5831,0.0,13068.0,11334.879700000001,13068.0,-1733.1202999999987,None,FI,2026-04-23
2026-02-24 08:00:00+00:00,1727.325,943.2325000000001,255.52499999999998,18.5164875,522.85,2042.05,4233.1,368.78499999999997,96.3,209.8725,60.1325,710.3725,11188.0614875,16.96525,0.0,12990.0,11205.026737499998,12990.0,-1784.9732625000015,None,FI,2026-04-23
2026-02-24 09:00:00+00:00,1695.95,925.2950000000001,246.0425,1.251355,512.1375,1911.5,4233.975,352.5625,94.49825000000001,258.8775,61.24575,604.3625,10897.697855,0.0,12.3005,12901.75,10897.697855,12914.0505,-2016.352644999999,None,FI,2026-04-23
2026-02-24 10:00:00+00:00,1625.7,922.725,221.04749999999999,2.6,493.60249999999996,1748.85,4233.525000000001,300.72249999999997,94.4,286.5675,61.3425,497.40500000000003,10488.4875,0.0,12.399999999999999,12728.75,10488.4875,12741.15,-2252.6625000000004,None,FI,2026-04-23
2026-02-24 11:00:00+00:00,1608.475,918.0025,178.6325,5.14315,461.41499999999996,1737.1,4233.175,300.97,94.4,264.075,54.764250000000004,487.7075,10343.8599,0.0,10.152500000000002,12469.0,10343.8599,12479.1525,-2135.2926000000007,None,FI,2026-04-23
2026-02-24 12:00:00+00:00,1603.575,919.0025,159.35999999999999,3.877525,448.9025,1638.25,4232.55,316.4425,94.4,216.81,34.59425,563.325,10231.089274999998,0.0,60.958,12277.0,10231.089274999998,12337.958,-2106.868725000002,None,FI,2026-04-23
2026-02-24 13:00:00+00:00,1622.725,933.425,162.15,3.3,447.4925,1630.425,4234.1,317.2875,92.38375,138.91750000000002,38.16125,605.1075,10225.475,21.117250000000002,0.0,12054.25,10246.59225,12054.25,-1807.6577500000003,None,FI,2026-04-23
2026-02-24 14:00:00+00:00,1642.375,953.4425,188.8425,1.2493,462.9175,1652.975,4234.075,329.48,92.2,48.5015,53.528,719.6675,10379.2538,0.0,50.15,12162.0,10379.2538,12212.15,-1832.8961999999992,None,FI,2026-04-23
2026-02-24 15:00:00+00:00,1644.825,941.8075,191.5925,1.0,489.35249999999996,1811.375,4233.875,338.29,88.20225,1.3570250000000001,62.9525,906.1725,10710.801775,0.0,11.868,12324.5,10710.801775,12336.368,-1625.5662250000005,None,FI,2026-04-23
2026-02-24 16:00:00+00:00,1698.1,970.9275,229.32999999999998,1.0,506.88,2107.7,4234.0,365.075,89.92625,1.0,64.0,1124.725,11392.663750000002,119.627825,0.0,12502.25,11512.291575000001,12502.25,-989.9584249999989,None,FI,2026-04-23
2026-02-24 17:00:00+00:00,1771.075,983.6324999999999,219.375,1.0,516.185,2084.625,4234.825,349.8175,92.0,1.0,63.505250000000004,1246.375,11563.415249999998,55.78075,0.0,12700.25,11619.195999999998,12700.25,-1081.054000000002,None,FI,2026-04-23
2026-02-24 18:00:00+00:00,1686.15,985.9725,191.5275,1.0,507.4475,1997.775,4234.35,353.72,78.78075000000001,1.0,58.99375,1258.25,11354.966999999999,17.04375,0.0,12644.5,11372.01075,12644.5,-1272.4892500000005,None,FI,2026-04-23
2026-02-24 19:00:00+00:00,1625.75,982.9175,185.4225,1.0,493.3925,1764.775,4234.575,358.3075,64.91975000000001,1.0,51.22525,1239.775,11003.06,0.0,9.826250000000002,12433.0,11003.06,12442.82625,-1439.7662500000006,None,FI,2026-04-23
2026-02-24 20:00:00+00:00,1637.825,971.745,182.48,1.0,466.575,1647.85,4233.9,366.3425,48.040499999999994,1.0,50.3,1157.075,10764.133,27.611825,0.0,12542.25,10791.744825,12542.25,-1750.5051750000002,None,FI,2026-04-23
2026-02-24 21:00:00+00:00,1632.15,959.7125,181.6325,1.0,456.04499999999996,1536.8,4233.85,376.3825,37.5895,1.0,51.945,989.605,10457.712,11.93375,0.0,12354.25,10469.64575,12354.25,-1884.6042500000003,None,FI,2026-04-23
2026-02-24 22:00:00+00:00,1614.725,956.2675,179.76999999999998,1.0,452.1025,1440.675,4234.125,388.0825,35.214999999999996,1.0,48.591750000000005,845.495,10197.049250000002,0.0,54.6065,12145.5,10197.049250000002,12200.1065,-2003.057249999998,None,FI,2026-04-23
2026-02-24 23:00:00+00:00,1593.0,899.77,177.7325,1.0,455.28,1357.5,4233.8,388.55,36.5865,1.0,36.4865,632.8525,9813.558,11.9035,0.0,11918.75,9825.461500000001,11918.75,-2093.2884999999987,None,FI,2026-04-23
2026-02-25 00:00:00+00:00,1602.225,907.4325,178.32,1.0,463.4975,1263.625,4234.45,389.215,38.51225,1.0,37.22025,410.065,9526.5625,0.0,8.30125,11868.5,9526.5625,11876.80125,-2350.2387500000004,None,FI,2026-04-23
2026-02-25 01:00:00+00:00,1620.875,930.96,177.325,1.0,471.5875,1307.05,4234.725,398.2775,39.9825,1.0,42.4,312.605,9537.787499999999,0.0,13.7365,11834.5,9537.787499999999,11848.2365,-2310.4490000000023,None,FI,2026-04-23
2026-02-25 02:00:00+00:00,1617.625,955.03,179.155,0.6364125,471.1075,1383.0749999999998,4234.85,401.665,49.53675,0.9269875000000001,43.36125,265.40999999999997,9602.378900000002,0.0,12.436,11961.5,9602.378900000002,11973.936,-2371.557099999998,None,FI,2026-04-23
2026-02-25 03:00:00+00:00,1666.325,958.1475,185.51749999999998,0.0,485.4125,1532.425,4234.725,413.53,56.9,0.8,54.89725,212.195,9800.874749999999,2.2305750000000018,0.0,12294.25,9803.105324999999,12294.25,-2491.1446750000014,None,FI,2026-04-23
2026-02-25 04:00:00+00:00,1708.7,967.425,224.08499999999998,0.0,509.52750000000003,1835.65,4223.05,419.0475,61.887,0.8,56.646499999999996,129.445,10136.263500000001,28.646725,0.0,12792.75,10164.910225000001,12792.75,-2627.8397749999986,None,FI,2026-04-23
2026-02-25 05:00:00+00:00,1753.1,969.065,241.9975,2.5681975,534.815,1909.275,4217.05,429.2425,67.5515,4.717675,60.9615,181.91000000000003,10372.2538725,28.595750000000002,0.0,13044.25,10400.8496225,13044.25,-2643.4003775,None,FI,2026-04-23
2026-02-25 06:00:00+00:00,1752.0,957.485,208.8475,2.4833,523.89,2096.375,4216.2,386.615,68.2,77.78450000000001,63.3,322.9875,10676.1678,55.55825,0.0,13237.5,10731.72605,13237.5,-2505.7739500000007,None,FI,2026-04-23
2026-02-25 07:00:00+00:00,1768.875,945.73,213.5475,1.41495,497.84,2105.175,4219.95,348.3625,69.47749999999999,194.9575,58.027,526.085,10949.44195,61.959999999999994,0.0,13435.5,11011.40195,13435.5,-2424.0980500000005,None,FI,2026-04-23
2026-02-25 08:00:00+00:00,1679.35,932.75,203.15,4.1833,479.5,2021.5,4233.075,333.53,65.82424999999999,289.42,52.5095,903.645,11198.437050000002,0.0,23.317999999999998,13461.5,11198.437050000002,13484.818,-2286.380949999997,None,FI,2026-04-23
2026-02-25 09:00:00+00:00,1565.7,862.4325,186.195,4.485775,435.2675,1906.6,4235.075,317.61,65.40350000000001,347.39,41.1195,1242.15,11209.428775000002,0.0,31.12775,13386.0,11209.428775000002,13417.12775,-2207.6989749999975,None,FI,2026-04-23
2026-02-25 10:00:00+00:00,1556.3,784.1375,147.5925,4.0668,400.84749999999997,1724.075,4235.375,321.4075,60.38675,364.2925,37.61425,1295.725,10931.8203,4.4565,0.0,13179.5,10936.2768,13179.5,-2243.2232000000004,None,FI,2026-04-23
2026-02-25 11:00:00+00:00,1546.5,652.775,129.655,3.0394750000000004,371.3025,1746.05,4235.225,321.4225,58.4,337.18,34.6265,1244.4,10680.575975000002,56.565200000000004,0.0,12848.25,10737.141175,12848.25,-2111.1088249999993,None,FI,2026-04-23
2026-02-25 12:00:00+00:00,1550.1,562.175,130.83499999999998,2.474925,349.85249999999996,1702.65,4233.525,323.91,58.4,252.37,36.94425,1409.275,10612.511675,0.0,9.5645,12783.0,10612.511675,12792.5645,-2180.0528250000007,None,FI,2026-04-23
2026-02-25 13:00:00+00:00,1513.0,498.8575,111.28999999999999,0.5218425,341.48249999999996,1527.5,4234.325,340.5075,57.619,144.4425,29.36825,1963.375,10762.2890925,34.20400000000001,0.0,12790.25,10796.493092499999,12790.25,-1993.756907500001,None,FI,2026-04-23
2026-02-25 14:00:00+00:00,1485.575,433.025,67.92075,0.0,347.5975,1481.075,4234.0,350.995,58.052499999999995,42.426500000000004,27.6,2959.5,11487.76725,54.9945,0.0,13011.25,11542.761750000001,13011.25,-1468.4882499999985,None,FI,2026-04-23
2026-02-25 15:00:00+00:00,1475.225,276.2575,53.269999999999996,0.0,332.3825,1387.35,4235.225,354.18,56.465999999999994,1.1,27.525,3993.35,12192.331000000002,0.0,6.1705,13743.5,12192.331000000002,13749.6705,-1557.3394999999982,None,FI,2026-04-23
2026-02-25 16:00:00+00:00,1471.65,172.2975,53.53025,0.0,296.5975,1260.725,4233.825,364.02,42.7235,1.1,27.5,5081.1,13005.06875,0.0,74.70775,14384.25,13005.06875,14458.95775,-1453.8889999999992,None,FI,2026-04-23
2026-02-25 17:00:00+00:00,1432.975,140.1025,37.822075,0.0,278.335,1238.3,4233.525,372.03499999999997,35.8,1.1,27.5,5727.85,13525.344575,0.0,72.39425,14618.25,13525.344575,14690.64425,-1165.2996750000002,None,FI,2026-04-23
2026-02-25 18:00:00+00:00,1392.675,89.367,1.2,0.0,273.2125,1172.95,4233.225,360.78,32.32125,1.1,27.5,6233.325,13817.65575,0.0,27.766750000000002,14387.75,13817.65575,14415.51675,-597.8610000000008,None,FI,2026-04-23
2026-02-25 19:00:00+00:00,1262.325,50.9,1.2,0.0,272.0425,1167.425,4232.075,353.96000000000004,26.94925,1.1,27.5,6483.075,13878.551749999999,34.39275,0.0,13894.0,13912.9445,13894.0,18.944499999999607,None,FI,2026-04-23
2026-02-25 20:00:00+00:00,1282.95,50.9,1.2,0.0,263.37,1116.325,4233.35,342.2575,21.991,1.1,27.5,6874.125,14215.068500000001,32.32875,0.0,13701.75,14247.397250000002,13701.75,545.6472500000018,None,FI,2026-04-23
2026-02-25 21:00:00+00:00,1275.525,49.826,1.2,0.0,246.1025,1109.3,4233.25,339.7725,21.7,1.1,27.255,6930.55,14235.581,0.0,15.450999999999997,13402.75,14235.581,13418.201,817.380000000001,None,FI,2026-04-23
2026-02-25 22:00:00+00:00,1254.825,48.22675,1.2,0.0,241.6425,1122.9,4232.975,334.56,21.7,1.1,25.4,6850.8,14135.32925,0.0,64.45075,12957.0,14135.32925,13021.45075,1113.8785000000007,None,FI,2026-04-23
2026-02-25 23:00:00+00:00,1222.0,34.90575,1.2,0.0,236.0025,1047.25,4232.8,324.325,23.13075,1.1,27.35725,6736.325,13886.396250000002,0.0,37.716,12564.75,13886.396250000002,12602.466,1283.9302500000013,None,FI,2026-04-23
2026-02-26 00:00:00+00:00,1226.6,34.8,1.2,0.0,228.8425,1052.925,4232.95,317.78999999999996,23.2,1.1,27.5,6661.725,13808.6325,0.0,64.81775,12267.5,13808.6325,12332.31775,1476.3147499999995,None,FI,2026-04-23
2026-02-26 01:00:00+00:00,1245.75,34.8,1.2,0.0,234.7,1058.475,4233.325,305.105,23.2,1.1,27.5,6309.475,13474.630000000001,8.91375,0.0,11974.5,13483.54375,11974.5,1509.0437500000007,None,FI,2026-04-23
2026-02-26 02:00:00+00:00,1289.15,34.619,0.65698,0.0,239.2925,1030.1750000000002,4233.55,308.49,23.33575,0.9638275000000001,27.54525,6036.525,13224.303307499998,12.60075,0.0,11964.25,13236.904057499998,11964.25,1272.654057499998,None,FI,2026-04-23
2026-02-26 03:00:00+00:00,1342.525,33.402499999999996,0.0,0.0,276.94,1054.125,4233.1,308.635,23.5,0.8,27.6,5488.9,12789.5275,17.774749999999997,0.0,12120.25,12807.30225,12120.25,687.0522500000006,None,FI,2026-04-23
2026-02-26 04:00:00+00:00,1421.85,32.476749999999996,0.0,0.0,310.885,1281.9,4232.925,287.89,28.12825,0.8,29.32075,4951.8,12577.975750000001,23.00475,0.0,12626.5,12600.980500000001,12626.5,-25.519499999998516,None,FI,2026-04-23
2026-02-26 05:00:00+00:00,1422.8,32.8,0.0,3.5044425,325.0,1624.4499999999998,4233.3,271.355,46.45125,0.8,26.815,4699.3,12686.575692499999,0.0,4.681750000000004,12822.5,12686.575692499999,12827.18175,-140.60605750000104,None,FI,2026-04-23
2026-02-26 06:00:00+00:00,1405.7,32.8,0.0,1.710725,336.1575,1783.9,4232.7,269.97,60.419,13.003725,33.8595,4644.15,12814.370449999999,38.810500000000005,0.0,12946.25,12853.180949999998,12946.25,-93.06905000000188,None,FI,2026-04-23
2026-02-26 07:00:00+00:00,1361.2,40.908500000000004,0.0,2.2543,334.645,1781.775,4232.675,255.39000000000001,60.7575,46.00575,48.15975,4429.5,12593.2708,57.4776,0.0,12952.25,12650.7484,12952.25,-301.5015999999996,None,FI,2026-04-23
2026-02-26 08:00:00+00:00,1369.15,36.0885,0.0,1.79422,330.85,1806.125,4233.0,248.285,59.05125,67.886,52.0825,4279.7,12484.012470000001,44.0745,0.0,12901.5,12528.086970000002,12901.5,-373.4130299999979,None,FI,2026-04-23
2026-02-26 09:00:00+00:00,1352.35,35.6135,0.0,0.0,319.03,1628.9,4231.825,246.35500000000002,59.5275,86.06524999999999,44.5845,4060.525,12064.77575,21.6995,0.0,13032.25,12086.475250000001,13032.25,-945.7747499999987,None,FI,2026-04-23
2026-02-26 10:00:00+00:00,1320.3,34.0,0.0,2.3950925,308.1925,1361.225,4232.25,249.8125,60.7,92.98825,30.0965,3833.8,11525.7598425,0.0,27.24625,13032.5,11525.7598425,13059.74625,-1533.9864075000005,None,FI,2026-04-23
2026-02-26 11:00:00+00:00,1324.15,34.0,0.0,0.7883249999999999,308.6675,1362.6,4232.975,245.76,60.7,78.9765,30.5135,3452.0,11131.130825,0.0,0.5472500000000009,12892.75,11131.130825,12893.29725,-1762.1664249999994,None,FI,2026-04-23
