,Biomass,Fossil Gas,Geothermal,Hydro Run-of-river and poundage,Other,Solar,Waste,Wind Onshore,Generation,Storage Discharge,Storage Charge,Demand,Total Generation,Total Load,Net Export,gap_filling_method,bidding_zone,source_download_date
2026-01-07 22:00:00+00:00,112.25,1071.0,0.0,26.5,27.0,0.0,2.0,711.75,1950.5,0.0,0.0,904.5,1950.5,904.5,1046.0,[Geothermal] ZERO,IT_CALA,2026-04-23
2026-01-07 23:00:00+00:00,109.75,403.25,0.0,33.0,27.25,0.0,2.0,691.75,1267.0,0.0,0.0,771.75,1267.0,771.75,495.25,[Geothermal] ZERO,IT_CALA,2026-04-23
2026-01-08 00:00:00+00:00,111.25,362.25,0.0,39.0,27.0,0.0,2.0,592.75,1134.25,0.0,0.0,744.25,1134.25,744.25,390.0,[Geothermal] ZERO,IT_CALA,2026-04-23
2026-01-08 01:00:00+00:00,110.5,362.25,0.0,14.5,27.0,0.0,2.0,645.5,1161.75,0.0,0.0,768.5,1161.75,768.5,393.25,[Geothermal] ZERO,IT_CALA,2026-04-23
2026-01-08 02:00:00+00:00,113.5,363.25,0.0,7.0,27.0,0.0,2.0,515.25,1028.0,0.0,0.0,733.25,1028.0,733.25,294.75,[Geothermal] ZERO,IT_CALA,2026-04-23
2026-01-08 03:00:00+00:00,114.5,363.25,0.0,7.0,27.0,0.0,2.0,563.0,1076.75,0.0,0.0,735.75,1076.75,735.75,341.0,[Geothermal] ZERO,IT_CALA,2026-04-23
2026-01-08 04:00:00+00:00,113.5,363.5,0.0,7.0,27.0,0.0,2.0,567.0,1080.0,0.0,0.0,747.75,1080.0,747.75,332.25,[Geothermal] ZERO,IT_CALA,2026-04-23
2026-01-08 05:00:00+00:00,113.25,365.0,0.0,30.75,27.0,0.0,1.5,548.25,1085.75,0.0,0.0,804.0,1085.75,804.0,281.75,[Geothermal] ZERO,IT_CALA,2026-04-23
2026-01-08 06:00:00+00:00,112.75,364.75,0.0,45.0,27.0,3.0,1.25,448.0,1001.75,0.0,0.0,848.0,1001.75,848.0,153.75,[Geothermal] ZERO,IT_CALA,2026-04-23
2026-01-08 07:00:00+00:00,113.5,364.75,0.0,37.5,27.5,30.25,0.75,338.0,912.25,0.0,0.0,963.75,912.25,963.75,-51.5,[Geothermal] ZERO,IT_CALA,2026-04-23
2026-01-08 08:00:00+00:00,105.75,361.25,0.0,7.5,27.0,84.5,1.0,417.5,1004.5,0.0,0.0,988.25,1004.5,988.25,16.25,[Geothermal] ZERO,IT_CALA,2026-04-23
2026-01-08 09:00:00+00:00,103.25,228.5,0.0,7.0,26.75,136.25,1.0,414.0,916.75,0.0,0.0,1048.0,916.75,1048.0,-131.25,[Geothermal] ZERO,IT_CALA,2026-04-23
2026-01-08 10:00:00+00:00,103.5,191.5,0.0,13.5,26.0,175.5,2.0,450.25,962.25,0.0,0.0,1007.0,962.25,1007.0,-44.75,[Geothermal] ZERO,IT_CALA,2026-04-23
2026-01-08 11:00:00+00:00,111.0,194.0,0.0,33.0,26.75,181.75,8.25,486.75,1041.5,0.0,0.0,1040.5,1041.5,1040.5,1.0,[Geothermal] ZERO,IT_CALA,2026-04-23
2026-01-08 12:00:00+00:00,111.0,234.75,0.0,36.0,27.0,161.25,9.0,499.25,1078.25,0.0,0.0,1086.5,1078.25,1086.5,-8.25,[Geothermal] ZERO,IT_CALA,2026-04-23
2026-01-08 13:00:00+00:00,109.75,538.25,0.0,38.0,27.0,111.0,8.0,529.25,1361.25,0.0,0.0,1141.75,1361.25,1141.75,219.5,[Geothermal] ZERO,IT_CALA,2026-04-23
2026-01-08 14:00:00+00:00,111.25,1326.0,0.0,38.5,27.5,51.75,5.25,549.25,2109.5,0.0,0.0,1140.75,2109.5,1140.75,968.75,[Geothermal] ZERO,IT_CALA,2026-04-23
2026-01-08 15:00:00+00:00,111.5,1842.5,0.0,53.0,27.0,7.25,1.5,517.25,2560.0,0.0,0.0,1213.75,2560.0,1213.75,1346.25,[Geothermal] ZERO,IT_CALA,2026-04-23
2026-01-08 16:00:00+00:00,104.75,2287.0,0.0,35.0,27.0,0.0,7.75,531.0,2992.5,0.0,0.0,1283.0,2992.5,1283.0,1709.5,[Geothermal] ZERO,IT_CALA,2026-04-23
2026-01-08 17:00:00+00:00,105.25,2290.75,0.0,81.0,27.25,0.0,4.0,504.75,3013.0,0.0,0.0,1300.5,3013.0,1300.5,1712.5,[Geothermal] ZERO,IT_CALA,2026-04-23
2026-01-08 18:00:00+00:00,106.25,2296.75,0.0,86.5,28.0,0.0,5.75,522.5,3045.75,0.0,0.0,1296.75,3045.75,1296.75,1749.0,[Geothermal] ZERO,IT_CALA,2026-04-23
2026-01-08 19:00:00+00:00,116.0,2295.5,0.0,74.25,28.0,0.0,7.25,542.5,3063.5,0.0,0.0,1277.5,3063.5,1277.5,1786.0,[Geothermal] ZERO,IT_CALA,2026-04-23
2026-01-08 20:00:00+00:00,116.5,2158.25,0.0,32.0,28.0,0.0,2.0,548.25,2885.0,0.0,0.0,1221.75,2885.0,1221.75,1663.25,[Geothermal] ZERO,IT_CALA,2026-04-23
2026-01-08 21:00:00+00:00,117.75,2098.5,0.0,14.0,28.0,0.0,2.0,566.0,2826.25,0.0,0.0,1118.75,2826.25,1118.75,1707.5,[Geothermal] ZERO,IT_CALA,2026-04-23
2026-01-08 22:00:00+00:00,117.5,1037.0,0.0,8.75,28.0,0.0,1.25,563.5,1756.0,0.0,0.0,850.0,1756.0,850.0,906.0,[Geothermal] ZERO,IT_CALA,2026-04-23
2026-01-08 23:00:00+00:00,117.5,433.75,0.0,40.5,27.0,0.0,0.75,543.75,1163.25,0.0,0.0,739.0,1163.25,739.0,424.25,[Geothermal] ZERO,IT_CALA,2026-04-23
2026-01-09 00:00:00+00:00,117.5,401.5,0.0,38.25,27.0,0.0,2.25,550.75,1137.25,0.0,0.0,645.5,1137.25,645.5,491.75,[Geothermal] ZERO,IT_CALA,2026-04-23
2026-01-09 01:00:00+00:00,118.0,402.5,0.0,32.0,27.0,0.0,2.0,565.5,1147.0,0.0,0.0,635.75,1147.0,635.75,511.25,[Geothermal] ZERO,IT_CALA,2026-04-23
2026-01-09 02:00:00+00:00,118.25,402.75,0.0,20.5,27.0,0.0,2.0,575.5,1146.0,0.0,0.0,636.5,1146.0,636.5,509.5,[Geothermal] ZERO,IT_CALA,2026-04-23
2026-01-09 03:00:00+00:00,117.5,340.0,0.0,7.25,27.0,0.0,2.0,553.75,1047.5,0.0,0.0,662.0,1047.5,662.0,385.5,[Geothermal] ZERO,IT_CALA,2026-04-23
2026-01-09 04:00:00+00:00,116.5,225.75,0.0,45.0,27.0,0.0,2.5,570.5,987.25,0.0,0.0,667.0,987.25,667.0,320.25,[Geothermal] ZERO,IT_CALA,2026-04-23
2026-01-09 05:00:00+00:00,116.75,333.25,0.0,44.0,27.0,0.0,2.25,633.5,1156.75,0.0,0.0,726.75,1156.75,726.75,430.0,[Geothermal] ZERO,IT_CALA,2026-04-23
2026-01-09 06:00:00+00:00,115.75,397.75,0.0,23.75,27.0,3.5,1.5,705.5,1274.75,0.0,0.0,773.0,1274.75,773.0,501.75,[Geothermal] ZERO,IT_CALA,2026-04-23
2026-01-09 07:00:00+00:00,116.5,396.5,0.0,28.5,27.5,22.5,1.5,698.0,1291.0,0.0,0.0,856.25,1291.0,856.25,434.75,[Geothermal] ZERO,IT_CALA,2026-04-23
2026-01-09 08:00:00+00:00,108.0,165.5,0.0,28.75,28.0,45.0,1.75,708.0,1085.0,0.0,0.0,948.5,1085.0,948.5,136.5,[Geothermal] ZERO,IT_CALA,2026-04-23
2026-01-09 09:00:00+00:00,108.5,0.0,0.0,33.25,28.0,66.75,2.0,720.25,958.75,0.0,0.0,965.75,958.75,965.75,-7.0,[Geothermal] ZERO,IT_CALA,2026-04-23
2026-01-09 10:00:00+00:00,107.75,0.0,0.0,45.0,27.0,101.25,2.0,700.0,983.0,0.0,0.0,909.5,983.0,909.5,73.5,[Geothermal] ZERO,IT_CALA,2026-04-23
2026-01-09 11:00:00+00:00,117.25,0.0,0.0,45.0,27.5,123.0,2.0,689.0,1003.75,0.0,0.0,904.25,1003.75,904.25,99.5,[Geothermal] ZERO,IT_CALA,2026-04-23
2026-01-09 12:00:00+00:00,117.75,13.0,0.0,45.0,28.0,95.0,2.0,662.0,962.75,0.0,0.0,892.25,962.75,892.25,70.5,[Geothermal] ZERO,IT_CALA,2026-04-23
2026-01-09 13:00:00+00:00,116.75,162.75,0.0,7.75,27.0,83.0,2.0,634.0,1033.25,0.0,0.0,867.25,1033.25,867.25,166.0,[Geothermal] ZERO,IT_CALA,2026-04-23
2026-01-09 14:00:00+00:00,115.5,469.5,0.0,7.5,27.0,35.0,1.75,629.5,1285.75,0.0,0.0,903.75,1285.75,903.75,382.0,[Geothermal] ZERO,IT_CALA,2026-04-23
2026-01-09 15:00:00+00:00,115.0,964.25,0.0,16.25,27.0,4.5,2.0,657.75,1786.75,0.0,0.0,944.25,1786.75,944.25,842.5,[Geothermal] ZERO,IT_CALA,2026-04-23
2026-01-09 16:00:00+00:00,105.75,1376.75,0.0,45.0,27.0,0.0,2.0,657.25,2213.75,0.0,0.0,1017.25,2213.75,1017.25,1196.5,[Geothermal] ZERO,IT_CALA,2026-04-23
2026-01-09 17:00:00+00:00,104.5,1522.75,0.0,45.0,27.0,0.0,2.0,670.5,2371.75,0.0,0.0,1047.25,2371.75,1047.25,1324.5,[Geothermal] ZERO,IT_CALA,2026-04-23
2026-01-09 18:00:00+00:00,107.0,1525.25,0.0,45.0,27.0,0.0,1.75,684.25,2390.25,0.0,0.0,1065.5,2390.25,1065.5,1324.75,[Geothermal] ZERO,IT_CALA,2026-04-23
2026-01-09 19:00:00+00:00,115.5,1525.75,0.0,29.75,27.0,0.0,1.75,668.75,2368.5,0.0,0.0,1074.0,2368.5,1074.0,1294.5,[Geothermal] ZERO,IT_CALA,2026-04-23
2026-01-09 20:00:00+00:00,115.75,1504.0,0.0,7.25,27.0,0.0,1.75,660.75,2316.5,0.0,0.0,1033.25,2316.5,1033.25,1283.25,[Geothermal] ZERO,IT_CALA,2026-04-23
2026-01-09 21:00:00+00:00,117.0,1092.75,0.0,23.0,28.0,0.0,1.75,665.75,1928.25,0.0,0.0,940.5,1928.25,940.5,987.75,[Geothermal] ZERO,IT_CALA,2026-04-23
2026-01-09 22:00:00+00:00,117.25,660.5,0.0,40.75,28.0,0.0,3.0,634.0,1483.5,0.0,0.0,812.0,1483.5,812.0,671.5,[Geothermal] ZERO,IT_CALA,2026-04-23
2026-01-09 23:00:00+00:00,118.75,47.75,0.0,41.25,27.0,0.0,4.5,628.5,867.75,0.0,0.0,722.5,867.75,722.5,145.25,[Geothermal] ZERO,IT_CALA,2026-04-23
2026-01-10 00:00:00+00:00,118.5,0.0,0.0,37.0,27.0,0.0,7.75,634.5,824.75,0.0,0.0,717.5,824.75,717.5,107.25,[Geothermal] ZERO,IT_CALA,2026-04-23
2026-01-10 01:00:00+00:00,118.0,0.0,0.0,22.75,27.0,0.0,7.75,659.5,835.0,0.0,0.0,750.5,835.0,750.5,84.5,[Geothermal] ZERO,IT_CALA,2026-04-23
2026-01-10 02:00:00+00:00,117.75,0.0,0.0,8.0,27.0,0.0,7.75,649.0,809.5,0.0,0.0,719.25,809.5,719.25,90.25,[Geothermal] ZERO,IT_CALA,2026-04-23
2026-01-10 03:00:00+00:00,117.75,0.0,0.0,21.25,27.0,0.0,8.25,639.75,814.0,0.0,0.0,710.5,814.0,710.5,103.5,[Geothermal] ZERO,IT_CALA,2026-04-23
2026-01-10 04:00:00+00:00,117.5,0.0,0.0,45.25,27.0,0.0,8.0,658.75,856.5,0.0,0.0,696.0,856.5,696.0,160.5,[Geothermal] ZERO,IT_CALA,2026-04-23
2026-01-10 05:00:00+00:00,117.0,0.0,0.0,29.25,27.0,0.0,8.0,668.75,850.0,0.0,0.0,722.5,850.0,722.5,127.5,[Geothermal] ZERO,IT_CALA,2026-04-23
2026-01-10 06:00:00+00:00,115.25,0.0,0.0,8.0,27.0,2.0,8.0,594.75,755.0,0.0,0.0,725.75,755.0,725.75,29.25,[Geothermal] ZERO,IT_CALA,2026-04-23
2026-01-10 07:00:00+00:00,115.75,0.0,0.0,8.0,27.0,19.25,4.75,690.0,864.75,0.0,0.0,792.0,864.75,792.0,72.75,[Geothermal] ZERO,IT_CALA,2026-04-23
2026-01-10 08:00:00+00:00,106.0,0.0,0.0,68.0,27.0,58.5,5.5,740.75,1005.75,0.0,0.0,953.25,1005.75,953.25,52.5,[Geothermal] ZERO,IT_CALA,2026-04-23
2026-01-10 09:00:00+00:00,108.25,0.0,0.0,87.5,27.0,98.75,6.75,742.5,1070.75,0.0,0.0,957.0,1070.75,957.0,113.75,[Geothermal] ZERO,IT_CALA,2026-04-23
2026-01-10 10:00:00+00:00,106.25,0.0,0.0,82.5,27.75,130.75,7.0,730.5,1084.75,0.0,0.0,941.5,1084.75,941.5,143.25,[Geothermal] ZERO,IT_CALA,2026-04-23
2026-01-10 11:00:00+00:00,117.25,0.0,0.0,57.25,27.0,120.0,7.25,633.0,961.75,0.0,0.0,963.0,961.75,963.0,-1.25,[Geothermal] ZERO,IT_CALA,2026-04-23
2026-01-10 12:00:00+00:00,117.5,85.5,0.0,44.0,27.0,106.0,8.0,636.0,1024.0,0.0,0.0,1004.25,1024.0,1004.25,19.75,[Geothermal] ZERO,IT_CALA,2026-04-23
2026-01-10 13:00:00+00:00,118.0,220.75,0.0,28.0,27.0,77.5,7.75,596.75,1075.75,0.0,0.0,992.75,1075.75,992.75,83.0,[Geothermal] ZERO,IT_CALA,2026-04-23
2026-01-10 14:00:00+00:00,116.0,651.25,0.0,45.75,27.0,27.5,7.25,567.0,1441.75,0.0,0.0,975.25,1441.75,975.25,466.5,[Geothermal] ZERO,IT_CALA,2026-04-23
2026-01-10 15:00:00+00:00,119.0,1069.0,0.0,62.5,27.0,2.75,7.0,620.25,1907.5,0.0,0.0,988.25,1907.5,988.25,919.25,[Geothermal] ZERO,IT_CALA,2026-04-23
2026-01-10 16:00:00+00:00,109.0,1531.75,0.0,68.0,27.0,0.0,7.25,627.75,2370.75,0.0,0.0,1188.75,2370.75,1188.75,1182.0,[Geothermal] ZERO,IT_CALA,2026-04-23
2026-01-10 17:00:00+00:00,106.5,1543.75,0.0,64.75,27.0,0.0,0.0,645.5,2387.5,0.0,0.0,1226.0,2387.5,1226.0,1161.5,[Geothermal] ZERO,IT_CALA,2026-04-23
2026-01-10 18:00:00+00:00,106.25,1550.25,0.0,47.75,27.0,0.0,5.5,630.25,2367.0,0.0,0.0,1177.0,2367.0,1177.0,1190.0,[Geothermal] ZERO,IT_CALA,2026-04-23
2026-01-10 19:00:00+00:00,116.25,1526.0,0.0,33.0,27.0,0.0,7.5,419.5,2129.25,0.0,0.0,1089.25,2129.25,1089.25,1040.0,[Geothermal] ZERO,IT_CALA,2026-04-23
2026-01-10 20:00:00+00:00,117.25,1483.0,0.0,28.0,27.0,0.0,7.0,365.0,2027.25,0.0,0.0,974.75,2027.25,974.75,1052.5,[Geothermal] ZERO,IT_CALA,2026-04-23
2026-01-10 21:00:00+00:00,117.0,1437.75,0.0,35.75,27.25,0.0,8.0,365.5,1991.25,0.0,0.0,978.0,1991.25,978.0,1013.25,[Geothermal] ZERO,IT_CALA,2026-04-23
2026-01-10 22:00:00+00:00,117.0,1156.0,0.0,63.5,27.0,0.0,8.0,391.0,1762.5,0.0,0.0,937.75,1762.5,937.75,824.75,[Geothermal] ZERO,IT_CALA,2026-04-23
2026-01-10 23:00:00+00:00,117.5,177.25,0.0,68.0,28.0,0.0,7.5,369.5,767.75,0.0,0.0,735.0,767.75,735.0,32.75,[Geothermal] ZERO,IT_CALA,2026-04-23
2026-01-11 00:00:00+00:00,117.25,0.0,0.0,63.0,27.75,0.0,7.25,372.75,588.0,0.0,0.0,645.5,588.0,645.5,-57.5,[Geothermal] ZERO,IT_CALA,2026-04-23
2026-01-11 01:00:00+00:00,117.25,0.0,0.0,53.5,27.0,0.0,7.5,406.5,611.75,0.0,0.0,623.75,611.75,623.75,-12.0,[Geothermal] ZERO,IT_CALA,2026-04-23
2026-01-11 02:00:00+00:00,116.25,0.0,0.0,54.0,27.0,0.0,7.75,423.75,628.75,0.0,0.0,616.75,628.75,616.75,12.0,[Geothermal] ZERO,IT_CALA,2026-04-23
2026-01-11 03:00:00+00:00,117.25,0.0,0.0,53.75,27.0,0.0,6.75,280.0,484.75,0.0,0.0,607.75,484.75,607.75,-123.0,[Geothermal] ZERO,IT_CALA,2026-04-23
2026-01-11 04:00:00+00:00,119.25,0.0,0.0,62.25,27.0,0.0,7.25,208.25,424.0,0.0,0.0,602.75,424.0,602.75,-178.75,[Geothermal] ZERO,IT_CALA,2026-04-23
2026-01-11 05:00:00+00:00,118.75,0.0,0.0,55.25,27.0,0.0,7.75,223.75,432.5,0.0,0.0,569.75,432.5,569.75,-137.25,[Geothermal] ZERO,IT_CALA,2026-04-23
2026-01-11 06:00:00+00:00,118.0,0.0,0.0,60.0,27.0,10.5,7.75,207.25,430.5,0.0,0.0,593.25,430.5,593.25,-162.75,[Geothermal] ZERO,IT_CALA,2026-04-23
2026-01-11 07:00:00+00:00,118.0,0.0,0.0,33.75,27.0,81.75,7.5,209.75,477.75,0.0,0.0,686.5,477.75,686.5,-208.75,[Geothermal] ZERO,IT_CALA,2026-04-23
2026-01-11 08:00:00+00:00,107.0,0.0,0.0,28.5,26.0,170.25,8.0,209.5,549.25,0.0,0.0,738.25,549.25,738.25,-189.0,[Geothermal] ZERO,IT_CALA,2026-04-23
2026-01-11 09:00:00+00:00,106.25,0.0,0.0,40.0,26.75,243.75,8.0,211.75,636.5,0.0,0.0,812.0,636.5,812.0,-175.5,[Geothermal] ZERO,IT_CALA,2026-04-23
2026-01-11 10:00:00+00:00,107.25,0.0,0.0,42.0,27.0,269.5,8.0,325.75,779.5,0.0,0.0,860.5,779.5,860.5,-81.0,[Geothermal] ZERO,IT_CALA,2026-04-23
2026-01-11 11:00:00+00:00,109.25,0.0,0.0,42.0,27.0,287.25,8.0,379.75,853.25,0.0,0.0,818.25,853.25,818.25,35.0,[Geothermal] ZERO,IT_CALA,2026-04-23
2026-01-11 12:00:00+00:00,112.5,0.0,0.0,42.0,27.0,229.5,8.0,441.0,860.0,0.0,0.0,799.5,860.0,799.5,60.5,[Geothermal] ZERO,IT_CALA,2026-04-23
2026-01-11 13:00:00+00:00,116.75,34.75,0.0,41.0,27.0,187.25,8.0,352.0,766.75,0.0,0.0,687.75,766.75,687.75,79.0,[Geothermal] ZERO,IT_CALA,2026-04-23
2026-01-11 14:00:00+00:00,113.0,232.25,0.0,11.5,27.0,83.75,8.25,345.0,820.75,0.0,0.0,626.75,820.75,626.75,194.0,[Geothermal] ZERO,IT_CALA,2026-04-23
2026-01-11 15:00:00+00:00,112.75,779.25,0.0,7.0,27.0,10.75,8.0,351.75,1296.5,0.0,0.0,625.0,1296.5,625.0,671.5,[Geothermal] ZERO,IT_CALA,2026-04-23
2026-01-11 16:00:00+00:00,103.75,1659.0,0.0,22.25,27.0,0.0,8.0,316.25,2136.25,0.0,0.0,779.25,2136.25,779.25,1357.0,[Geothermal] ZERO,IT_CALA,2026-04-23
2026-01-11 17:00:00+00:00,103.0,1948.25,0.0,44.75,27.0,0.0,6.25,294.0,2423.25,0.0,0.0,864.0,2423.25,864.0,1559.25,[Geothermal] ZERO,IT_CALA,2026-04-23
2026-01-11 18:00:00+00:00,105.25,1956.0,0.0,59.75,27.0,0.0,3.5,293.75,2445.25,0.0,0.0,999.5,2445.25,999.5,1445.75,[Geothermal] ZERO,IT_CALA,2026-04-23
2026-01-11 19:00:00+00:00,112.0,1961.0,0.0,43.5,27.0,0.0,8.25,293.25,2445.0,0.0,0.0,997.25,2445.0,997.25,1447.75,[Geothermal] ZERO,IT_CALA,2026-04-23
2026-01-11 20:00:00+00:00,114.0,1967.5,0.0,7.25,27.0,0.0,8.25,304.5,2428.5,0.0,0.0,980.0,2428.5,980.0,1448.5,[Geothermal] ZERO,IT_CALA,2026-04-23
2026-01-11 21:00:00+00:00,110.5,1647.0,0.0,7.0,27.0,0.0,8.25,388.75,2188.5,0.0,0.0,860.5,2188.5,860.5,1328.0,[Geothermal] ZERO,IT_CALA,2026-04-23
2026-01-11 22:00:00+00:00,108.5,1292.0,0.0,8.0,27.0,0.0,8.5,362.0,1806.0,0.0,0.0,724.25,1806.0,724.25,1081.75,[Geothermal] ZERO,IT_CALA,2026-04-23
2026-01-11 23:00:00+00:00,107.25,1205.5,0.0,42.0,27.0,0.0,9.0,429.5,1820.25,0.0,0.0,715.25,1820.25,715.25,1105.0,[Geothermal] ZERO,IT_CALA,2026-04-23
2026-01-12 00:00:00+00:00,106.5,1205.5,0.0,42.0,27.0,0.0,9.0,384.25,1774.25,0.0,0.0,705.0,1774.25,705.0,1069.25,[Geothermal] ZERO,IT_CALA,2026-04-23
2026-01-12 01:00:00+00:00,103.5,1207.5,0.0,42.0,27.0,0.0,8.75,398.5,1787.25,0.0,0.0,711.25,1787.25,711.25,1076.0,[Geothermal] ZERO,IT_CALA,2026-04-23
2026-01-12 02:00:00+00:00,106.0,1210.5,0.0,7.5,27.0,0.0,4.75,403.0,1758.75,0.0,0.0,684.5,1758.75,684.5,1074.25,[Geothermal] ZERO,IT_CALA,2026-04-23
2026-01-12 03:00:00+00:00,112.75,1209.0,0.0,9.25,27.0,0.0,4.75,394.75,1757.5,0.0,0.0,780.25,1757.5,780.25,977.25,[Geothermal] ZERO,IT_CALA,2026-04-23
2026-01-12 04:00:00+00:00,111.25,1263.25,0.0,40.75,27.0,0.0,8.5,367.5,1818.25,0.0,0.0,802.0,1818.25,802.0,1016.25,[Geothermal] ZERO,IT_CALA,2026-04-23
2026-01-12 05:00:00+00:00,111.0,1818.0,0.0,40.0,27.0,0.0,8.75,385.5,2390.25,0.0,0.0,859.5,2390.25,859.5,1530.75,[Geothermal] ZERO,IT_CALA,2026-04-23
2026-01-12 06:00:00+00:00,111.0,1994.0,0.0,30.5,27.0,15.75,8.75,403.5,2590.5,0.0,0.0,961.75,2590.5,961.75,1628.75,[Geothermal] ZERO,IT_CALA,2026-04-23
2026-01-12 07:00:00+00:00,111.75,1988.0,0.0,21.75,27.5,111.25,8.5,394.0,2662.75,0.0,0.0,1118.5,2662.75,1118.5,1544.25,[Geothermal] ZERO,IT_CALA,2026-04-23
2026-01-12 08:00:00+00:00,103.75,1965.5,0.0,12.0,27.0,233.25,8.25,438.5,2788.25,0.0,0.0,1352.5,2788.25,1352.5,1435.75,[Geothermal] ZERO,IT_CALA,2026-04-23
2026-01-12 09:00:00+00:00,105.0,1844.75,0.0,7.25,27.0,309.25,8.0,485.25,2786.5,0.0,0.0,1367.0,2786.5,1367.0,1419.5,[Geothermal] ZERO,IT_CALA,2026-04-23
2026-01-12 10:00:00+00:00,104.0,1821.75,0.0,32.25,27.0,331.0,7.5,529.5,2853.0,0.0,0.0,1347.0,2853.0,1347.0,1506.0,[Geothermal] ZERO,IT_CALA,2026-04-23
2026-01-12 11:00:00+00:00,113.75,1820.5,0.0,41.0,27.0,322.75,8.25,557.75,2891.0,0.0,0.0,1344.0,2891.0,1344.0,1547.0,[Geothermal] ZERO,IT_CALA,2026-04-23
2026-01-12 12:00:00+00:00,113.25,1931.5,0.0,33.0,27.0,296.0,8.0,609.25,3018.0,0.0,0.0,1334.5,3018.0,1334.5,1683.5,[Geothermal] ZERO,IT_CALA,2026-04-23
2026-01-12 13:00:00+00:00,115.0,2192.0,0.0,7.5,27.0,221.0,7.25,624.75,3194.5,0.0,0.0,1358.0,3194.5,1358.0,1836.5,[Geothermal] ZERO,IT_CALA,2026-04-23
2026-01-12 14:00:00+00:00,114.0,2308.0,0.0,7.75,27.0,103.75,7.0,525.25,3092.75,0.0,0.0,1213.25,3092.75,1213.25,1879.5,[Geothermal] ZERO,IT_CALA,2026-04-23
2026-01-12 15:00:00+00:00,113.0,2317.25,0.0,52.0,27.0,12.75,7.0,416.0,2945.0,0.0,0.0,1021.5,2945.0,1021.5,1923.5,[Geothermal] ZERO,IT_CALA,2026-04-23
2026-01-12 16:00:00+00:00,104.0,2331.5,0.0,92.0,27.0,0.0,7.25,316.0,2877.75,0.0,0.0,1051.5,2877.75,1051.5,1826.25,[Geothermal] ZERO,IT_CALA,2026-04-23
2026-01-12 17:00:00+00:00,103.25,2340.5,0.0,88.0,27.0,0.0,8.75,286.0,2853.5,0.0,0.0,1051.5,2853.5,1051.5,1802.0,[Geothermal] ZERO,IT_CALA,2026-04-23
2026-01-12 18:00:00+00:00,105.5,2341.5,0.0,83.25,27.0,0.0,9.0,315.5,2881.75,0.0,0.0,1030.25,2881.75,1030.25,1851.5,[Geothermal] ZERO,IT_CALA,2026-04-23
2026-01-12 19:00:00+00:00,116.25,2343.75,0.0,50.25,27.0,0.0,8.25,313.25,2858.75,0.0,0.0,1034.75,2858.75,1034.75,1824.0,[Geothermal] ZERO,IT_CALA,2026-04-23
2026-01-12 20:00:00+00:00,115.75,2336.25,0.0,7.25,27.0,0.0,7.75,301.75,2795.75,0.0,0.0,1008.25,2795.75,1008.25,1787.5,[Geothermal] ZERO,IT_CALA,2026-04-23
2026-01-12 21:00:00+00:00,116.25,2331.75,0.0,7.0,27.0,0.0,8.25,291.75,2782.0,0.0,0.0,939.25,2782.0,939.25,1842.75,[Geothermal] ZERO,IT_CALA,2026-04-23
2026-01-12 22:00:00+00:00,112.0,1849.5,0.0,8.75,27.0,0.0,8.5,300.25,2306.0,0.0,0.0,758.5,2306.0,758.5,1547.5,[Geothermal] ZERO,IT_CALA,2026-04-23
2026-01-12 23:00:00+00:00,111.75,1598.5,0.0,46.0,27.0,0.0,8.25,341.75,2133.25,0.0,0.0,653.75,2133.25,653.75,1479.5,[Geothermal] ZERO,IT_CALA,2026-04-23
2026-01-13 00:00:00+00:00,111.75,1213.5,0.0,43.5,27.0,0.0,7.75,345.5,1749.0,0.0,0.0,594.0,1749.0,594.0,1155.0,[Geothermal] ZERO,IT_CALA,2026-04-23
2026-01-13 01:00:00+00:00,111.75,1207.25,0.0,8.5,27.0,0.0,7.25,387.5,1749.25,0.0,0.0,614.75,1749.25,614.75,1134.5,[Geothermal] ZERO,IT_CALA,2026-04-23
2026-01-13 02:00:00+00:00,112.0,1206.5,0.0,7.0,27.0,0.0,7.75,389.75,1750.0,0.0,0.0,645.25,1750.0,645.25,1104.75,[Geothermal] ZERO,IT_CALA,2026-04-23
2026-01-13 03:00:00+00:00,114.0,1205.0,0.0,7.25,27.0,0.0,7.0,342.0,1702.25,0.0,0.0,645.0,1702.25,645.0,1057.25,[Geothermal] ZERO,IT_CALA,2026-04-23
2026-01-13 04:00:00+00:00,113.25,1240.5,0.0,42.5,27.0,0.0,7.75,286.5,1717.5,0.0,0.0,660.75,1717.5,660.75,1056.75,[Geothermal] ZERO,IT_CALA,2026-04-23
2026-01-13 05:00:00+00:00,113.5,1786.0,0.0,42.0,27.0,0.0,8.0,262.0,2238.5,0.0,0.0,801.25,2238.5,801.25,1437.25,[Geothermal] ZERO,IT_CALA,2026-04-23
2026-01-13 06:00:00+00:00,115.5,1973.75,0.0,8.25,27.0,13.25,8.25,173.0,2319.0,0.0,0.0,890.75,2319.0,890.75,1428.25,[Geothermal] ZERO,IT_CALA,2026-04-23
2026-01-13 07:00:00+00:00,118.25,1962.5,0.0,14.75,27.0,88.5,8.0,109.0,2328.0,0.0,0.0,1134.25,2328.0,1134.25,1193.75,[Geothermal] ZERO,IT_CALA,2026-04-23
